FeatureID	MeanAbundance	Occupancy	Predicted	Lower	Upper	Classification	Migration	MeanLibrary	Detection	RSquared	DisplayTaxon	StandardizedDeviation
OTU_8871	9.88293200720779e-06	0.0333333333333333	0.0325923370400236	0	0.0777777777777778	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Saccharibacteria	0.0395890223752484
OTU_9538	1.21774475248717e-05	0.0777777777777778	0.040071716426844	0	0.0888888888888889	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Planctomycetaceae	1.8238707474275
OTU_13836	2.36620216541492e-06	0.0222222222222222	0.00785844321961988	0	0.0333333333333333	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Oligoflexales	1.29274011023421
OTU_7920	4.37056363829383e-05	0.0444444444444444	0.139351385529881	0.0666666666666667	0.211111111111111	Below neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Chroococcidiopsis	-2.59986410638506
OTU_10346	1.68439480302476e-05	0.0555555555555556	0.055179247117657	0.0111111111111111	0.111111111111111	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Chloroflexi	0.0156351702291103
OTU_7075	5.8712064650206e-06	0.0666666666666667	0.0194355698879761	0	0.0555555555555556	Above neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Aquicella	3.24573140781236
OTU_11781	3.71216539873356e-06	0.0444444444444444	0.0123131948713229	0	0.0444444444444444	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Starkeya	2.76410074383297
OTU_4437	5.46836146808849e-05	0.0777777777777778	0.172338737132173	0.1	0.255555555555556	Below neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Anaerolineaceae	-2.37528297863788
OTU_13066	4.56359153726057e-06	0.0666666666666667	0.0151253874544676	0	0.0444444444444444	Above neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	WCHB1-69	4.00620088328241
OTU_8168	2.89808019958212e-05	0.0666666666666667	0.0938078261697331	0.0333333333333333	0.155555555555556	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Pirellula	-0.883120492252177
OTU_12375	7.85212298465395e-06	0.0666666666666667	0.0259447728151228	0	0.0666666666666667	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Oligosphaerales	2.43014672340722
OTU_11253	6.45193810467039e-06	0.0111111111111111	0.0213463711432102	0	0.0555555555555556	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Fontimonas	-0.671805572446055
OTU_12691	7.00011784415184e-06	0.0666666666666667	0.0231481322552461	0	0.0555555555555556	Above neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	BIrii41	2.74551096582289
OTU_7169	2.20555705449789e-05	0.1	0.071885095893754	0.0222222222222222	0.133333333333333	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Planctomyces	1.03261293199165
OTU_10316	1.53101012406222e-05	0.111111111111111	0.0502289401351487	0.0111111111111111	0.1	Above neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Anaerolinea	2.64438638112736
OTU_8970	1.77852229456209e-05	0.0888888888888889	0.0582095728603456	0.0111111111111111	0.111111111111111	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Gemmatimonadaceae	1.24306141420066
OTU_14076	1.87249168812356e-06	0.0222222222222222	0.00622160533865239	0	0.0222222222222222	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Syntrophobacter	1.44005551952129
OTU_13869	3.02767066543558e-06	0.0222222222222222	0.0100491108208168	0	0.0333333333333333	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Prosthecomicrobium	1.09558002612649
OTU_4754	5.05485064596798e-06	0.0444444444444444	0.0167459312338284	0	0.0444444444444444	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Sporobacter	2.04781247664058
OTU_5191	2.8079548052958e-05	0.133333333333333	0.0909727948284031	0.0333333333333333	0.155555555555556	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	BIrii41	1.39745720808797
OTU_4078	3.07280937571526e-05	0.0333333333333333	0.0992887425264085	0.0444444444444444	0.166666666666667	Below neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Roseiflexus	-2.09232369418981
OTU_5616	8.48824378236143e-07	0.0111111111111111	0.00282299171614289	0	0.0222222222222222	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	V2072-189E03	0.74593074554714
OTU_12592	1.04114609361986e-06	0.0111111111111111	0.00346199685637082	0	0.0222222222222222	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Halobacteriaceae	0.688420282926626
OTU_12712	1.09299242199352e-06	0.0111111111111111	0.00363422191361598	0	0.0222222222222222	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Chitinophagaceae	0.672920027774562
OTU_3884	3.40065483504035e-05	0.155555555555556	0.109517346305803	0.0444444444444444	0.177777777777778	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	WD272	1.39857412556119
OTU_8628	8.55663735924319e-07	0	0.00284571994124026	0	0.0222222222222222	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Deferrisoma	-0.256114794711623
OTU_8646	3.31282232338396e-06	0.0444444444444444	0.01099265071362	0	0.0333333333333333	Above neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Subgroup 18	3.0106614357742
OTU_12009	2.62312519005065e-06	0.0222222222222222	0.00870964741318153	0	0.0333333333333333	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Gemmatimonas	1.21613173281366
OTU_9360	2.12999059241881e-05	0.1	0.0694737991977785	0.0222222222222222	0.122222222222222	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Anaerolineaceae	1.1389880926723
OTU_11415	9.49758187114183e-06	0.0333333333333333	0.0313329477241195	0	0.0666666666666667	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	11-24	0.108929895039302
OTU_14192	3.01455462742321e-06	0.0444444444444444	0.0100056990169703	0	0.0333333333333333	Above neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	SHA-109	3.09948708847267
OTU_3600	3.28350334816818e-05	0.0555555555555556	0.10587058619828	0.0444444444444444	0.177777777777778	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Ornatilinea	-1.55142628933104
OTU_7603	2.435826019082e-05	0.144444444444444	0.0792097572092548	0.0333333333333333	0.133333333333333	Above neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Planctomycetaceae	2.29155425387663
OTU_12939	4.61508746287755e-06	0.0333333333333333	0.0152953302500986	0	0.0444444444444444	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Microbacter	1.39436760238506
OTU_13020	6.08913541188218e-06	0.0666666666666667	0.0201528757446695	0	0.0555555555555556	Above neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Opitutus	3.14018559010607
OTU_12175	1.69951289735788e-05	0.1	0.0556663432047041	0.0111111111111111	0.111111111111111	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Porphyromonadaceae	1.83440712647494
OTU_3248	1.42673233711109e-05	0.0555555555555556	0.04685484990255	0.0111111111111111	0.1	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Azoarcus	0.390588034435606
OTU_12956	2.01518013583161e-06	0.0222222222222222	0.00669482573760396	0	0.0222222222222222	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Draconibacteriaceae	1.39746568361564
OTU_4840	6.22807852387053e-06	0.0444444444444444	0.0206100476505467	0	0.0555555555555556	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	OPB35 soil group	1.5915053388774
OTU_11268	6.01590293075694e-06	0.0333333333333333	0.0199118665305295	0	0.0555555555555556	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Fibrobacteraceae	0.911449654192711
OTU_9536	1.36460839813261e-05	0.0666666666666667	0.0448414041962014	0.0111111111111111	0.0888888888888889	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	BSV13	1.00046841812231
OTU_9671	4.49918274506841e-05	0.188888888888889	0.14325933979055	0.0777777777777778	0.222222222222222	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Coriobacteriaceae	1.23560958867522
OTU_11118	3.67478295863635e-06	0.0222222222222222	0.0121896207783269	0	0.0333333333333333	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Proteobacteria	0.867367059172804
OTU_13473	5.67607661454345e-06	0.0666666666666667	0.0187930551818063	0	0.0555555555555556	Above neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	env.OPS 17	3.34455578819029
OTU_13041	1.08988950282451e-06	0.0111111111111111	0.0036239149846728	0	0.0222222222222222	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Chitinophagaceae	0.673847651379448
OTU_3467	2.59763633327503e-05	0.0444444444444444	0.084335882554444	0.0333333333333333	0.144444444444444	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Saprospiraceae	-1.36184177765425
OTU_6633	5.11608394470537e-07	0	0.0017020169959052	0	0.0111111111111111	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Dyadobacter	-0.153181529631468
OTU_4811	4.97330898925196e-06	0.0444444444444444	0.0164770490140652	0	0.0444444444444444	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Sandaracinaceae	2.0842092135905
OTU_2573	5.01985448892431e-06	0.0555555555555556	0.016630537066952	0	0.0444444444444444	Above neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	NA	2.88761032529433
OTU_8959	2.1636294518361e-05	0.1	0.0705476644049685	0.0222222222222222	0.122222222222222	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Phaeodactylibacter	1.09115416174298
OTU_5764	2.30498940626993e-05	0.0555555555555556	0.0750522348899874	0.0222222222222222	0.133333333333333	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Bacteroides	-0.702007068899301
OTU_13044	1.43570265120067e-05	0.133333333333333	0.0471453746317342	0.0111111111111111	0.1	Above neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Anaerolineaceae	3.85775800228475
OTU_13312	8.67208672086721e-06	0.0111111111111111	0.0286319352617152	0	0.0666666666666667	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Bacteroidetes	-0.996686379183817
OTU_13827	1.8894682330748e-06	0.0222222222222222	0.00627791391154305	0	0.0222222222222222	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Cytophagaceae	1.43498774796113
OTU_5390	3.73656713101574e-06	0.0333333333333333	0.0123938543361029	0	0.0444444444444444	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	HSB OF53-F07	1.79552741548941
OTU_13762	6.8055966758212e-06	0.0333333333333333	0.0225089938582677	0	0.0555555555555556	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	BSV13	0.692290277658656
OTU_3489	8.32881858100218e-05	0.188888888888889	0.254313924837092	0.166666666666667	0.344444444444444	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	PBS-18	-1.42528638916663
OTU_13913	2.29932391830492e-06	0.0111111111111111	0.00763680419077688	0	0.0333333333333333	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	NPL-UPA2	0.312687622830081
OTU_13737	7.68377394856851e-06	0.0666666666666667	0.0253925411734032	0	0.0666666666666667	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Caldilineaceae	2.48903605114894
OTU_10536	9.0967729752844e-06	0.0777777777777778	0.0300220415275782	0	0.0666666666666667	Above neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Chloroflexi	2.65488525957078
OTU_11885	2.65879851261119e-06	0.0222222222222222	0.00882780351681885	0	0.0333333333333333	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Planctomyces	1.2054976834863
OTU_9617	5.97263819376168e-05	0.2	0.187210153336144	0.111111111111111	0.266666666666667	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	WCHB1-69	0.311051828121037
OTU_13728	9.14047675946525e-06	0.0777777777777778	0.0301650306155805	0	0.0666666666666667	Above neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	env.OPS 17	2.64084973180507
OTU_11095	1.59115819588373e-05	0.133333333333333	0.0521719554993108	0.0111111111111111	0.1	Above neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Haliangium	3.46248045902699
OTU_4874	4.71730515345096e-06	0.0555555555555556	0.0156326122496313	0	0.0444444444444444	Above neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Gemmatimonadaceae	3.05315899006677
OTU_4641	1.41562301280769e-05	0.1	0.0464949767508229	0.0111111111111111	0.0888888888888889	Above neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	env.OPS 17	2.41074515002928
OTU_5707	1.27688155001839e-06	0.0111111111111111	0.0042449388848455	0	0.0222222222222222	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Roseiflexus	0.617955500363905
OTU_8621	2.87482436366338e-05	0.122222222222222	0.0930767970534501	0.0333333333333333	0.155555555555556	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Subgroup 2	0.951668464439184
OTU_5025	5.81937719078715e-06	0.0555555555555556	0.0192649319592268	0	0.0555555555555556	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Oligosphaerales	2.50470217900769
OTU_9493	1.39337924353988e-05	0.0666666666666667	0.0457741788559588	0.0111111111111111	0.0888888888888889	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Sphingobacteriales	0.948365068183589
OTU_9711	2.44975457858448e-05	0.0333333333333333	0.0796516925468933	0.0333333333333333	0.144444444444444	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	ML635J-21	-1.62293381009659
OTU_4424	9.88834599927259e-06	0.0888888888888889	0.0326100241935627	0	0.0777777777777778	Above neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Latescibacteria	3.00600868259583
OTU_9183	1.96693216125121e-05	0.0666666666666667	0.0642579401857735	0.0222222222222222	0.122222222222222	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Leadbetterella	0.0931895611628934
OTU_9508	4.37440234273234e-05	0.2	0.139468185226317	0.0666666666666667	0.211111111111111	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Georgenia	1.65761591809594
OTU_4536	2.52015141729108e-06	0.0222222222222222	0.00836853681320572	0	0.0333333333333333	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Anaerolinea	1.24683168681149
OTU_4334	4.26653507040679e-05	0.222222222222222	0.136182268810629	0.0666666666666667	0.211111111111111	Above neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Phycisphaeraceae	2.37985272211332
OTU_8851	5.45449584173372e-06	0.0444444444444444	0.0180631563972015	0	0.0444444444444444	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Pedosphaera	1.8792244385328
OTU_5175	6.29881582262535e-07	0.0111111111111111	0.00209526035393281	0	0.0111111111111111	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Prolixibacter	0.811426568146047
OTU_8455	3.51719199443702e-05	0.2	0.113135792394339	0.0555555555555556	0.177777777777778	Above neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Anaerolineaceae	2.60155817343418
OTU_6798	6.90779992399019e-05	0.388888888888889	0.214314952435053	0.133333333333333	0.3	Above neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Devosia	4.0359909102595
OTU_12350	4.77904451919525e-05	0.177777777777778	0.151723232540749	0.0777777777777778	0.233333333333333	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Desulfuromonadales	0.688985246236193
OTU_10659	1.88928130963058e-05	0.0777777777777778	0.0617679744061385	0.0222222222222222	0.111111111111111	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Planctomycetaceae	0.630914409638212
OTU_13150	1.33844130181569e-06	0.0111111111111111	0.00444933961804938	0	0.0222222222222222	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Fibrobacteraceae	0.599559434375556
OTU_12970	1.90511085267393e-06	0.0222222222222222	0.00632979649317054	0	0.0222222222222222	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	SC-I-84	1.43031831561465
OTU_10803	4.76951991700957e-06	0.0555555555555556	0.0158048773517321	0	0.0444444444444444	Above neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Rhodothermaceae	3.02363684054952
OTU_8930	4.69851893004992e-05	0.188888888888889	0.149293430718369	0.0777777777777778	0.222222222222222	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Anaerolineaceae	1.05403828352494
OTU_11474	5.53521754613591e-05	0.111111111111111	0.174320601144422	0.1	0.255555555555556	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	A815	-1.5806053927666
OTU_11371	3.94275066182382e-05	0.0555555555555556	0.126271064677651	0.0666666666666667	0.2	Below neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Blastocatella	-2.01974083809764
OTU_6822	1.39261249849771e-06	0.0111111111111111	0.00462918845010197	0	0.0222222222222222	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	NA	0.583373039490823
OTU_6197	7.29030419581334e-06	0.0888888888888889	0.0241011574505342	0	0.0555555555555556	Above neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	OPB35 soil group	4.00767667139395
OTU_5218	2.3762089434352e-05	0.177777777777778	0.0773167374345248	0.0222222222222222	0.133333333333333	Above neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	WD2101 soil group	3.56825468651184
OTU_12743	1.00488746710588e-06	0	0.00334154182565434	0	0.0222222222222222	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	0319-6A21	-0.30073876430889
OTU_13038	1.06397873287537e-06	0.0111111111111111	0.00353784519282326	0	0.0222222222222222	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Bdellovibrio	0.681593932645907
OTU_12065	8.53453499586075e-07	0.0111111111111111	0.00283837502125768	0	0.0222222222222222	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Leptolinea	0.744546248086809
OTU_11554	1.08255548659668e-05	0.0777777777777778	0.0356690270650508	0	0.0777777777777778	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Gaiella	2.15394654942857
OTU_12780	7.10321364870987e-07	0	0.00236266358378699	0	0.0111111111111111	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	JG30-KF-CM66	-0.21263972254083
OTU_12991	3.2657845450301e-06	0.0333333333333333	0.0108370417267395	0	0.0333333333333333	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	TA18	2.02466624459344
OTU_12992	4.15457518783839e-05	0.0666666666666667	0.132763236617221	0.0666666666666667	0.211111111111111	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Ardenticatenia	-1.84795938350144
OTU_10934	2.21712899580938e-06	0.0222222222222222	0.00736436696961745	0	0.0333333333333333	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Chitinophagaceae	1.33720697273443
OTU_13058	8.65149194978674e-07	0.0111111111111111	0.00287724108965591	0	0.0222222222222222	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Roseiflexus	0.741048301930968
OTU_13374	5.11608394470537e-07	0	0.0017020169959052	0	0.0111111111111111	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Synergistaceae	-0.153181529631468
OTU_10267	5.89453277179161e-06	0.0444444444444444	0.0195123618060119	0	0.0555555555555556	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	FTLpost3	1.71003039971163
OTU_12995	7.36518037326734e-07	0.0111111111111111	0.0024497397497987	0	0.0111111111111111	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Roseiflexus	0.779523422518117
OTU_7188	4.20763508216099e-05	0.222222222222222	0.134384651514194	0.0666666666666667	0.211111111111111	Above neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Hydrogenedentes	2.4432294911913
OTU_9815	6.65153338417075e-06	0.0444444444444444	0.0220026199279629	0	0.0555555555555556	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	LNR A2-18	1.4513540618207
OTU_10618	1.28702038720876e-05	0.111111111111111	0.0423232963497809	0.0111111111111111	0.0888888888888889	Above neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Acetobacteraceae	3.24140698489691
OTU_12999	1.49728825498038e-06	0.0111111111111111	0.00497666187236648	0	0.0222222222222222	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Caldilineaceae	0.552100431487017
OTU_4998	2.70856344926473e-06	0.0222222222222222	0.00899262034085976	0	0.0333333333333333	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Prosthecobacter	1.19066416932262
OTU_8790	1.38671365842769e-05	0.0888888888888889	0.0455581222516347	0.0111111111111111	0.0888888888888889	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	WCHB1-41	1.97133292985878
OTU_14013	2.45504462027058e-06	0.0111111111111111	0.00815283054277046	0	0.0333333333333333	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	WCHB1-41	0.266245251150659
OTU_13000	1.02014743838522e-06	0	0.00339223806133585	0	0.0222222222222222	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	ML635J-21	-0.305301425520226
OTU_9327	1.7629031748537e-05	0.155555555555556	0.0577071304087636	0.0111111111111111	0.111111111111111	Above neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Acidimicrobiales	3.98077290889262
OTU_7554	8.67435348861778e-05	0.244444444444444	0.263822283405363	0.177777777777778	0.355555555555556	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	TK85	-0.41713778034252
OTU_9864	5.54037161349294e-06	0.0333333333333333	0.0183460720255788	0	0.0555555555555556	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Lentisphaerae RFP12 gut group	1.05948004841659
OTU_5200	1.40489575094025e-06	0.0222222222222222	0.0046699664500682	0	0.0222222222222222	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	BIrii41	1.57970301949386
OTU_6303	4.27503124004829e-06	0.0555555555555556	0.0141727991022877	0	0.0444444444444444	Above neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Anaerolineaceae	3.32133326924384
OTU_9602	9.88668713685082e-05	0.277777777777778	0.296506821726277	0.2	0.388888888888889	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	env.OPS 17	-0.389035804875843
OTU_2746	2.44434384231362e-06	0.0333333333333333	0.00811737514331554	0	0.0333333333333333	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Planctomycetaceae	2.2694362371016
OTU_8803	4.75810355682888e-05	0.1	0.151091785507201	0.0777777777777778	0.233333333333333	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	ST-12K33	-1.35338556551609
OTU_9438	1.47883236180733e-05	0.0888888888888889	0.0485415106450143	0.0111111111111111	0.1	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	WD2101 soil group	1.78108648342429
OTU_9265	2.86668942578119e-05	0.122222222222222	0.0928209964147434	0.0333333333333333	0.155555555555556	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Flavisolibacter	0.961207352537921
OTU_11182	8.65664666021066e-06	0.0333333333333333	0.0285813746016206	0	0.0666666666666667	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Roseiflexus	0.270551001562498
OTU_3282	9.07961647357664e-05	0.466666666666667	0.274865346897896	0.188888888888889	0.366666666666667	Above neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Pseudarcicella	4.07571230621393
OTU_9165	6.72885985801893e-06	0.0777777777777778	0.0222567944898993	0	0.0555555555555556	Above neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Nannocystis	3.57054649285439
OTU_8327	2.16573176238208e-05	0.122222222222222	0.070614752595242	0.0222222222222222	0.122222222222222	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Fluviicola	1.91112112114552
OTU_3972	1.00361722587599e-05	0.0777777777777778	0.0330928911511981	0	0.0777777777777778	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Microbacter	2.3698572298328
OTU_9457	2.81583303270012e-05	0.222222222222222	0.0912208324239035	0.0333333333333333	0.155555555555556	Above neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Rhodobacteraceae	4.31639281428291
OTU_4564	7.47264175362524e-06	0.0777777777777778	0.0246997174539495	0	0.0555555555555556	Above neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Chroococcidiopsis	3.24430092783407
OTU_13809	1.0789769465499e-06	0.0111111111111111	0.00358766641064082	0	0.0222222222222222	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	34P16	0.677110023042326
OTU_3664	2.43526021725389e-05	0.111111111111111	0.0791918023358645	0.0333333333333333	0.133333333333333	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Saprospiraceae	1.12137283332297
