feature_id	frequency	samples_observed	genus_agreement_pattern	silva_taxon	silva_confidence	silva_category	silva_domain	silva_phylum	silva_class	silva_order	silva_family	silva_genus	silva_species	gtdb_taxon	gtdb_confidence	gtdb_category	gtdb_domain	gtdb_phylum	gtdb_class	gtdb_order	gtdb_family	gtdb_genus	gtdb_species	greengenes2_taxon	greengenes2_confidence	greengenes2_category	greengenes2_domain	greengenes2_phylum	greengenes2_class	greengenes2_order	greengenes2_family	greengenes2_genus	greengenes2_species
c22b16cc6108c04f29fea3b6d4c81571	18	1	Partial genus assignment	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter	1.0	Bacteria	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter		d__Bacteria; p__; c__; o__; f__; g__; s__	1.0	Bacteria	Bacteria							d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales_A_660879; f__Moraxellaceae; g__Acinetobacter; s__	1.0	Bacteria	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales_A_660879	Moraxellaceae	Acinetobacter	
c3c2da82d96e8b8ee73b62eb5edf06ab	2	1	Database-specific/renamed genus	d__Bacteria; p__Elusimicrobiota; c__Elusimicrobia; o__Lineage_IV; f__Incertae_Sedis; g__Incertae_Sedis	1.0	Bacteria	Bacteria	Elusimicrobiota	Elusimicrobia	Lineage_IV	Incertae_Sedis	Incertae_Sedis		d__Bacteria; p__Elusimicrobiota; c__Elusimicrobia; o__JACQPE01; f__JACQPE01; g__JACPAN01; s__JACPAN01 sp016180815	1.0	Bacteria	Bacteria	Elusimicrobiota	Elusimicrobia	JACQPE01	JACQPE01	JACPAN01	JACPAN01 sp016180815	d__Bacteria; p__Elusimicrobiota; c__Elusimicrobia_984208; o__; f__; g__; s__	1.0	Bacteria	Bacteria	Elusimicrobiota	Elusimicrobia_984208				
c4dc084b83476f4b2c829da5b52fcb4d	25	2	Database-specific/renamed genus	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Acidiferrobacterales; f__Acidiferrobacteraceae; g__Sulfurifustis	1.0	Bacteria	Bacteria	Pseudomonadota	Gammaproteobacteria	Acidiferrobacterales	Acidiferrobacteraceae	Sulfurifustis		d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Acidiferrobacterales; f__UBA6901; g__JAJYCY01	1.0	Bacteria	Bacteria	Pseudomonadota	Gammaproteobacteria	Acidiferrobacterales	UBA6901	JAJYCY01		d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Acidiferrobacterales; f__Sulfurifustaceae; g__; s__	1.0	Bacteria	Bacteria	Pseudomonadota	Gammaproteobacteria	Acidiferrobacterales	Sulfurifustaceae		
c908b8f6f2f144e3f8c68f269a44e5dd	6	1	Database-specific/renamed genus	d__Bacteria; p__Nitrospirota; c__4-29-1; o__Incertae_Sedis; f__Incertae_Sedis; g__Incertae_Sedis	1.0	Bacteria	Bacteria	Nitrospirota	4-29-1	Incertae_Sedis	Incertae_Sedis	Incertae_Sedis		d__Bacteria; p__Nitrospirota; c__Nitrospiria; o__2-01-FULL-66-17; f__2-01-FULL-66-17; g__JBFLXB01; s__JBFLXB01 sp040757335	1.0	Bacteria	Bacteria	Nitrospirota	Nitrospiria	2-01-FULL-66-17	2-01-FULL-66-17	JBFLXB01	JBFLXB01 sp040757335	d__Bacteria; p__Desulfobacterota_G_459543; c__DSM-4660; o__Desulfatiglandales; f__HGW-15; g__HGW-15; s__	1.0	Bacteria	Bacteria	Desulfobacterota_G_459543	DSM-4660	Desulfatiglandales	HGW-15	HGW-15	
c956153958c5408cfdf9fbf3a704ef79	2	1	Database-specific/renamed genus	d__Archaea; p__Halobacteriota; c__Methanosarcinia; o__Methanosarcinales; f__Methanoperedenaceae; g__Candidatus_Methanoperedens	1.0	Archaea	Archaea	Halobacteriota	Methanosarcinia	Methanosarcinales	Methanoperedenaceae	Candidatus_Methanoperedens		d__Archaea; p__Halobacteriota; c__Methanosarcinia; o__Methanosarcinales; f__Methanoperedenaceae; g__Methanoperedens	1.0	Archaea	Archaea	Halobacteriota	Methanosarcinia	Methanosarcinales	Methanoperedenaceae	Methanoperedens		d__Archaea; p__Halobacteriota; c__Methanosarcinia; o__Methanosarcinales_A_2632; f__Methanoperedenaceae; g__Methanoperedens_A; s__Methanoperedens_A sp002487355	1.0	Archaea	Archaea	Halobacteriota	Methanosarcinia	Methanosarcinales_A_2632	Methanoperedenaceae	Methanoperedens_A	Methanoperedens_A sp002487355
ca38cab53ae08168f46b291cbce18ea5	12	1	Database-specific/renamed genus	d__Bacteria; p__Nitrospirota; c__Thermodesulfovibrionia; o__Incertae_Sedis; f__Incertae_Sedis; g__Incertae_Sedis	1.0	Bacteria	Bacteria	Nitrospirota	Thermodesulfovibrionia	Incertae_Sedis	Incertae_Sedis	Incertae_Sedis		d__Bacteria; p__Nitrospirota; c__Thermodesulfovibrionia; o__UBA6902; f__BMS3Bbin08; g__BMS3Bbin08; s__BMS3Bbin08 sp002897775	1.0	Bacteria	Bacteria	Nitrospirota	Thermodesulfovibrionia	UBA6902	BMS3Bbin08	BMS3Bbin08	BMS3Bbin08 sp002897775	d__Bacteria; p__Nitrospirota_A_437815; c__Thermodesulfovibrionia; o__UBA6902; f__BMS3Bbin08; g__BMS3Bbin08; s__BMS3Bbin08 sp002897775	1.0	Bacteria	Bacteria	Nitrospirota_A_437815	Thermodesulfovibrionia	UBA6902	BMS3Bbin08	BMS3Bbin08	BMS3Bbin08 sp002897775
cafa8b61b1350ad69f557a8e5a27bb6b	7	2	Database-specific/renamed genus	d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Aggregatilineales; f__Incertae_Sedis; g__Incertae_Sedis	1.0	Bacteria	Bacteria	Chloroflexota	Anaerolineae	Aggregatilineales	Incertae_Sedis	Incertae_Sedis		d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Aggregatilineales; f__UBA3940; g__CAWBCR01; s__CAWBCR01 sp963787375	1.0	Bacteria	Bacteria	Chloroflexota	Anaerolineae	Aggregatilineales	UBA3940	CAWBCR01	CAWBCR01 sp963787375	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Enterobacterales_737866; f__Enterobacteriaceae_A_729055; g__; s__	1.0	Bacteria	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales_737866	Enterobacteriaceae_A_729055		
cb27b579b1b59c3e5d4104623e8b359a	3	1	Database-specific/renamed genus	d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__Incertae_Sedis; g__Incertae_Sedis	1.0	Archaea	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	Incertae_Sedis	Incertae_Sedis		d__Archaea; p__Nanobdellota; c__Nanobdellia; o__SCGC-AAA011-G17; f__UBA489; g__JACOVP01	1.0	Archaea	Archaea	Nanobdellota	Nanobdellia	SCGC-AAA011-G17	UBA489	JACOVP01		d__Bacteria; p__Patescibacteria; c__Paceibacteria; o__2-02-FULL-40-12; f__GWA2-44-9; g__2-01-FULL-41-26; s__2-01-FULL-41-26 sp001794055	1.0	Bacteria	Bacteria	Patescibacteria	Paceibacteria	2-02-FULL-40-12	GWA2-44-9	2-01-FULL-41-26	2-01-FULL-41-26 sp001794055
cb7417898e26dc23903ed96497486210	15	1	Database-specific/renamed genus	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Nitrosomonadaceae; g__MND1	1.0	Bacteria	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	MND1		d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__SG8-39; g__JAABQT01; s__JAABQT01 sp964582155	1.0	Bacteria	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	SG8-39	JAABQT01	JAABQT01 sp964582155	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__SG8-39; g__SCGC-AG-212-J23; s__SCGC-AG-212-J23 sp005881595	1.0	Bacteria	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	SG8-39	SCGC-AG-212-J23	SCGC-AG-212-J23 sp005881595
cbb2ce5bbe1710f054b5adb71f29aa09	4	1	Database-specific/renamed genus	d__Bacteria; p__Chloroflexota; c__Dehalococcoidia	1.0	Bacteria	Bacteria	Chloroflexota	Dehalococcoidia					d__Bacteria; p__Chloroflexota; c__Dehalococcoidia; o__Dehalococcoidales; f__UBA2162; g__CAVSBN01; s__CAVSBN01 sp963726225	1.0	Bacteria	Bacteria	Chloroflexota	Dehalococcoidia	Dehalococcoidales	UBA2162	CAVSBN01	CAVSBN01 sp963726225	d__Bacteria; p__Chloroflexota; c__Dehalococcoidia; o__Dehalococcoidales; f__W498; g__W498; s__W498 sp011170285	1.0	Bacteria	Bacteria	Chloroflexota	Dehalococcoidia	Dehalococcoidales	W498	W498	W498 sp011170285
cbff13b5013921139f28a5115cf9f7a8	22	2	Database-specific/renamed genus	d__Bacteria; p__Nitrospirota; c__4-29-1; o__Incertae_Sedis; f__Incertae_Sedis; g__Incertae_Sedis	1.0	Bacteria	Bacteria	Nitrospirota	4-29-1	Incertae_Sedis	Incertae_Sedis	Incertae_Sedis		d__Bacteria; p__Nitrospirota; c__JAOUDF01; o__JAOUDF01; f__JAOUDF01; g__JAOUDF01; s__JAOUDF01 sp029859385	1.0	Bacteria	Bacteria	Nitrospirota	JAOUDF01	JAOUDF01	JAOUDF01	JAOUDF01	JAOUDF01 sp029859385	d__Bacteria; p__Bdellovibrionota_461973; c__UBA2361; o__UBA2361; f__RFPC01; g__RFPC01; s__	1.0	Bacteria	Bacteria	Bdellovibrionota_461973	UBA2361	UBA2361	RFPC01	RFPC01	
cc7257e130ecba99063e41685c252180	43	2	Partial genus assignment	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Gallionellaceae; g__	1.0	Bacteria	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Gallionellaceae			d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Gallionellaceae; g__; s__	1.0	Bacteria	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Gallionellaceae			d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Gallionellaceae; g__Nitrotoga; s__Nitrotoga sp003402285	1.0	Bacteria	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Gallionellaceae	Nitrotoga	Nitrotoga sp003402285
cd361092f88c6023a43ec4e9d7524864	23	2	Database-specific/renamed genus	d__Bacteria; p__Verrucomicrobiota; c__Omnitrophia; o__Omnitrophales; f__Omnitrophaceae; g__Candidatus_Omnitrophus	1.0	Bacteria	Bacteria	Verrucomicrobiota	Omnitrophia	Omnitrophales	Omnitrophaceae	Candidatus_Omnitrophus		d__Bacteria; p__Omnitrophota; c__Gorgyraeia; o__Gorgyraeales; f__Gorgyraeaceae; g__UBA10183; s__UBA10183 sp030649895	1.0	Bacteria	Bacteria	Omnitrophota	Gorgyraeia	Gorgyraeales	Gorgyraeaceae	UBA10183	UBA10183 sp030649895	d__Bacteria; p__Omnitrophota; c__Koll11; o__UBA1560; f__Aquitaenariimonadaceae; g__Aquitaenariimonas; s__	1.0	Bacteria	Bacteria	Omnitrophota	Koll11	UBA1560	Aquitaenariimonadaceae	Aquitaenariimonas	
cd4db2247c8b7c4f75eb8a4865698645	2	1	Database-specific/renamed genus	d__Bacteria; p__Elusimicrobiota; c__Incertae_Sedis; o__Incertae_Sedis; f__Incertae_Sedis; g__Incertae_Sedis	1.0	Bacteria	Bacteria	Elusimicrobiota	Incertae_Sedis	Incertae_Sedis	Incertae_Sedis	Incertae_Sedis		d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Thermoleophilaceae; g__JACVRW01; s__JACVRW01 sp963850205	1.0	Bacteria	Bacteria	Actinomycetota	Thermoleophilia	Solirubrobacterales	Thermoleophilaceae	JACVRW01	JACVRW01 sp963850205	d__Bacteria; p__Elusimicrobiota; c__Elusimicrobia_984204; o__2-01-FULL-59-12; f__2-01-FULL-59-12; g__2-01-FULL-59-12; s__2-01-FULL-59-12 sp001800075	1.0	Bacteria	Bacteria	Elusimicrobiota	Elusimicrobia_984204	2-01-FULL-59-12	2-01-FULL-59-12	2-01-FULL-59-12	2-01-FULL-59-12 sp001800075
cd8c962b4550c99da2caee4c6971c513	2	1	Database-specific/renamed genus	d__Bacteria; p__Patescibacteria; c__ABY1; o__Candidatus_Buchananbacteria; f__Incertae_Sedis; g__Incertae_Sedis	1.0	Bacteria	Bacteria	Patescibacteria	ABY1	Candidatus_Buchananbacteria	Incertae_Sedis	Incertae_Sedis		d__Bacteria; p__Patescibacteriota; c__Patescibacteriia; o__Buchananbacterales; f__UBA6539; g__UBA6539; s__UBA6539 sp002687175	1.0	Bacteria	Bacteria	Patescibacteriota	Patescibacteriia	Buchananbacterales	UBA6539	UBA6539	UBA6539 sp002687175	d__Bacteria; p__Patescibacteria; c__ABY1; o__; f__; g__; s__	1.0	Bacteria	Bacteria	Patescibacteria	ABY1				
ce3110731e628641298e8682b8fe8a2b	13	1	Database-specific/renamed genus	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Microscillaceae; g__OLB12	1.0	Bacteria	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Microscillaceae	OLB12		d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__ELB16-189; s__ELB16-189 sp963814575	1.0	Bacteria	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	ELB16-189	ELB16-189 sp963814575	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales_B; f__Cyclobacteriaceae; g__ELB16-189; s__ELB16-189 sp001567185	1.0	Bacteria	Bacteria	Bacteroidota	Bacteroidia	Cytophagales_B	Cyclobacteriaceae	ELB16-189	ELB16-189 sp001567185
ce85443cc7037212c3e6874653adfe72	2	1	Database-specific/renamed genus	d__Bacteria; p__Patescibacteria; c__ABY1; o__Candidatus_Komeilibacteria; f__Incertae_Sedis; g__Incertae_Sedis	1.0	Bacteria	Bacteria	Patescibacteria	ABY1	Candidatus_Komeilibacteria	Incertae_Sedis	Incertae_Sedis		d__Bacteria; p__Patescibacteriota; c__Patescibacteriia; o__UBA1558; f__2-01-FULL-52-15; g__CAYYYA01; s__CAYYYA01 sp964517065	1.0	Bacteria	Bacteria	Patescibacteriota	Patescibacteriia	UBA1558	2-01-FULL-52-15	CAYYYA01	CAYYYA01 sp964517065	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Enterobacterales_737866; f__Enterobacteriaceae_A_729055; g__; s__	1.0	Bacteria	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales_737866	Enterobacteriaceae_A_729055		
cea7cb895e7a2b5146a013ed6552cb5b	13	1	Database-specific/renamed genus	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Acidiferrobacterales; f__Acidiferrobacteraceae; g__Sulfurifustis	1.0	Bacteria	Bacteria	Pseudomonadota	Gammaproteobacteria	Acidiferrobacterales	Acidiferrobacteraceae	Sulfurifustis		d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Acidiferrobacterales; f__Sulfurifustaceae; g__SCRL01; s__SCRL01 sp004298065	1.0	Bacteria	Bacteria	Pseudomonadota	Gammaproteobacteria	Acidiferrobacterales	Sulfurifustaceae	SCRL01	SCRL01 sp004298065	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Acidiferrobacterales; f__Sulfurifustaceae; g__SCRL01; s__SCRL01 sp004298065	1.0	Bacteria	Bacteria	Pseudomonadota	Gammaproteobacteria	Acidiferrobacterales	Sulfurifustaceae	SCRL01	SCRL01 sp004298065
cec03d066a8a4113768af9614bb8328c	7	1	Database-specific/renamed genus	d__Bacteria; p__Elusimicrobiota; c__Lineage_IIc; o__Incertae_Sedis; f__Incertae_Sedis; g__Incertae_Sedis	1.0	Bacteria	Bacteria	Elusimicrobiota	Lineage_IIc	Incertae_Sedis	Incertae_Sedis	Incertae_Sedis		d__Bacteria; p__Elusimicrobiota; c__Elusimicrobia; o__2-02-FULL-39-32; f__2-02-FULL-39-32; g__JAHFCA01; s__JAHFCA01 sp023249715	1.0	Bacteria	Bacteria	Elusimicrobiota	Elusimicrobia	2-02-FULL-39-32	2-02-FULL-39-32	JAHFCA01	JAHFCA01 sp023249715	d__Bacteria; p__Elusimicrobiota; c__Elusimicrobia_984204; o__2-02-FULL-39-32; f__2-02-FULL-39-32; g__2-02-FULL-39-32; s__	1.0	Bacteria	Bacteria	Elusimicrobiota	Elusimicrobia_984204	2-02-FULL-39-32	2-02-FULL-39-32	2-02-FULL-39-32	
cef569ed3f37a30114ff48ea3bcde5e6	4	1	Database-specific/renamed genus	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Zavarziniales; f__Incertae_Sedis; g__Incertae_Sedis	1.0	Bacteria	Bacteria	Pseudomonadota	Alphaproteobacteria	Zavarziniales	Incertae_Sedis	Incertae_Sedis		d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhodospirillales; f__Casp-alpha2; g__JAVJST01; s__JAVJST01 sp965229715	1.0	Bacteria	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Casp-alpha2	JAVJST01	JAVJST01 sp965229715	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhodospirillales_A_505895; f__2-12-FULL-67-15; g__2-12-FULL-67-15; s__2-12-FULL-67-15 sp009693905	1.0	Bacteria	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales_A_505895	2-12-FULL-67-15	2-12-FULL-67-15	2-12-FULL-67-15 sp009693905
d13840a3816a0f5e14c51c86899d0170	3	1	Database-specific/renamed genus	d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__Incertae_Sedis; g__Incertae_Sedis	1.0	Archaea	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	Incertae_Sedis	Incertae_Sedis		d__Archaea; p__Nanobdellota; c__Nanobdellia; o__SCGC-AAA011-G17; f__JACPIM01; g__JACPIM01; s__JACPIM01 sp016188045	1.0	Archaea	Archaea	Nanobdellota	Nanobdellia	SCGC-AAA011-G17	JACPIM01	JACPIM01	JACPIM01 sp016188045	d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__SCGC-AAA011-G17; f__GW2011-AR20; g__GCA-2688355; s__GCA-2688355 sp002688355	1.0	Archaea	Archaea	Nanoarchaeota	Nanoarchaeia	SCGC-AAA011-G17	GW2011-AR20	GCA-2688355	GCA-2688355 sp002688355
d32e579b3ae7b2aae8d5bf9f027c29af	41	2	Database-specific/renamed genus	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Delftia	0.667	Bacteria	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Delftia		d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__; f__; g__; s__	1.0	Bacteria	Bacteria	Pseudomonadota	Gammaproteobacteria					d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiaceae_A_595421; g__Comamonas_F_589250; s__	1.0	Bacteria	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae_A_595421	Comamonas_F_589250	
d3b770095c3b56de5ba4bc7e576e3931	4	1	Database-specific/renamed genus	d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__Incertae_Sedis; g__Incertae_Sedis	1.0	Archaea	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	Incertae_Sedis	Incertae_Sedis		d__Archaea; p__Nanobdellota; c__Nanobdellia; o__SCGC-AAA011-G17; f__GW2011-AR18; g__GW2011-AR18; s__GW2011-AR18 sp000806155	1.0	Archaea	Archaea	Nanobdellota	Nanobdellia	SCGC-AAA011-G17	GW2011-AR18	GW2011-AR18	GW2011-AR18 sp000806155	d__Bacteria; p__Patescibacteria; c__Paceibacteria; o__UBA9973; f__UBA9973; g__O2-02-FULL-42-17; s__O2-02-FULL-42-17 sp001786095	1.0	Bacteria	Bacteria	Patescibacteria	Paceibacteria	UBA9973	UBA9973	O2-02-FULL-42-17	O2-02-FULL-42-17 sp001786095
d4e30f24312f021ed1d0a0fc500579bd	2	1	Database-specific/renamed genus	d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__Incertae_Sedis; g__Incertae_Sedis	1.0	Archaea	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	Incertae_Sedis	Incertae_Sedis		d__Archaea; p__Nanobdellota; c__Nanobdellia; o__SCGC-AAA011-G17; f__GW2011-AR18; g__GW2011-AR18	1.0	Archaea	Archaea	Nanobdellota	Nanobdellia	SCGC-AAA011-G17	GW2011-AR18	GW2011-AR18		d__Bacteria; p__Patescibacteria; c__Paceibacteria; o__UBA9973; f__UBA9973; g__O2-02-FULL-42-17; s__O2-02-FULL-42-17 sp001786095	1.0	Bacteria	Bacteria	Patescibacteria	Paceibacteria	UBA9973	UBA9973	O2-02-FULL-42-17	O2-02-FULL-42-17 sp001786095
d52ed7a499c1ebeeb759cfd1c7693e11	2	1	Database-specific/renamed genus	d__Bacteria; p__Patescibacteria; c__Gracilibacteria; o__Candidatus_Peregrinibacteria; f__Incertae_Sedis; g__Incertae_Sedis	1.0	Bacteria	Bacteria	Patescibacteria	Gracilibacteria	Candidatus_Peregrinibacteria	Incertae_Sedis	Incertae_Sedis		d__Bacteria; p__Patescibacteriota; c__Gracilibacteria; o__UBA1369; f__JAHKBB01; g__JAHKBB01; s__JAHKBB01 sp018826445	1.0	Bacteria	Bacteria	Patescibacteriota	Gracilibacteria	UBA1369	JAHKBB01	JAHKBB01	JAHKBB01 sp018826445	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Enterobacterales_737866; f__Enterobacteriaceae_A_729055; g__; s__	1.0	Bacteria	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales_737866	Enterobacteriaceae_A_729055		
d5eb80c26a008a368ef49110e46b05bd	5	1	Database-specific/renamed genus	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__AKYH767; g__Incertae_Sedis	1.0	Bacteria	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	AKYH767	Incertae_Sedis		d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Palsa-948; f__Palsa-948; g__Palsa-948; s__Palsa-948 sp004297845	1.0	Bacteria	Bacteria	Bacteroidota	Bacteroidia	Palsa-948	Palsa-948	Palsa-948	Palsa-948 sp004297845	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Palsa-948; f__Palsa-948; g__Palsa-948; s__Palsa-948 sp004297845	1.0	Bacteria	Bacteria	Bacteroidota	Bacteroidia	Palsa-948	Palsa-948	Palsa-948	Palsa-948 sp004297845
d60e0d1c49af7ac903e5a81afec888ee	6	1	Partial genus assignment	Unassigned	1.0	Unassigned								Unassigned	1.0	Unassigned								d__Bacteria; p__Patescibacteria; c__Microgenomatia; o__Levybacterales; f__UBA12049; g__UBA12049; s__UBA12049 sp001784155	1.0	Bacteria	Bacteria	Patescibacteria	Microgenomatia	Levybacterales	UBA12049	UBA12049	UBA12049 sp001784155
d69464b2275c7c4514b5858d01db39b8	29	2	Database-specific/renamed genus	d__Bacteria; p__Patescibacteria; c__Parcubacteria; o__UBA9983; f__Incertae_Sedis; g__Incertae_Sedis	1.0	Bacteria	Bacteria	Patescibacteria	Parcubacteria	UBA9983	Incertae_Sedis	Incertae_Sedis		d__Bacteria; p__Patescibacteriota; c__Minisyncoccia; o__UBA9983; f__UBA9983; g__JBAZPC01; s__JBAZPC01 sp041648395	1.0	Bacteria	Bacteria	Patescibacteriota	Minisyncoccia	UBA9983	UBA9983	JBAZPC01	JBAZPC01 sp041648395	d__Bacteria; p__Patescibacteria; c__Paceibacteria; o__UBA9983; f__UBA9983; g__SZUA-82; s__SZUA-82 sp003231675	1.0	Bacteria	Bacteria	Patescibacteria	Paceibacteria	UBA9983	UBA9983	SZUA-82	SZUA-82 sp003231675
d71e7f3b028ede507470b1bfedbb8983	3	1	Database-specific/renamed genus	d__Bacteria; p__Patescibacteria; c__ABY1; o__Candidatus_Kerfeldbacteria; f__Incertae_Sedis; g__Incertae_Sedis	1.0	Bacteria	Bacteria	Patescibacteria	ABY1	Candidatus_Kerfeldbacteria	Incertae_Sedis	Incertae_Sedis		d__Bacteria; p__Patescibacteriota; c__Patescibacteriia; o__Veblenbacterales; f__UBA10138; g__JBDRTU01; s__JBDRTU01 sp043823825	1.0	Bacteria	Bacteria	Patescibacteriota	Patescibacteriia	Veblenbacterales	UBA10138	JBDRTU01	JBDRTU01 sp043823825	d__Bacteria; p__Patescibacteria; c__ABY1; o__Veblenbacterales; f__UBA10138; g__UBA10138; s__UBA10138 sp000995845	1.0	Bacteria	Bacteria	Patescibacteria	ABY1	Veblenbacterales	UBA10138	UBA10138	UBA10138 sp000995845
d88abff2ed5af388abe3bd71809f70e1	105	3	Database-specific/renamed genus	d__Bacteria; p__Nitrospirota; c__4-29-1; o__Incertae_Sedis; f__Incertae_Sedis; g__Incertae_Sedis	1.0	Bacteria	Bacteria	Nitrospirota	4-29-1	Incertae_Sedis	Incertae_Sedis	Incertae_Sedis		d__Bacteria; p__Acidobacteriota; c__UBA4820; o__UBA4820; f__UBA4820; g__UBA4820; s__UBA4820 sp020722885	1.0	Bacteria	Bacteria	Acidobacteriota	UBA4820	UBA4820	UBA4820	UBA4820	UBA4820 sp020722885	d__Bacteria; p__Desulfobacterota_G_459544; c__Syntrophorhabdia; o__Syntrophorhabdales; f__Syntrophorhabdaceae; g__; s__	1.0	Bacteria	Bacteria	Desulfobacterota_G_459544	Syntrophorhabdia	Syntrophorhabdales	Syntrophorhabdaceae		
d8a60bf7621dd59dc59f19a8894129c9	11	1	Database-specific/renamed genus	d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales; f__Incertae_Sedis; g__Incertae_Sedis	1.0	Bacteria	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Incertae_Sedis	Incertae_Sedis		d__Bacteria; p__Patescibacteriota; c__Saccharimonadia; o__Saccharimonadales; f__Saccharimonadaceae; g__MGCS01; s__MGCS01 sp001790515	1.0	Bacteria	Bacteria	Patescibacteriota	Saccharimonadia	Saccharimonadales	Saccharimonadaceae	MGCS01	MGCS01 sp001790515	d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales; f__UBA2112; g__2011-GWC2-44-17; s__2011-GWC2-44-17 sp001790515	1.0	Bacteria	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	UBA2112	2011-GWC2-44-17	2011-GWC2-44-17 sp001790515
