Rank	Taxon	RankQualifiedTaxon	SampleID	RelativeAbundance	Percent	GroupCode	Group
Genus	Haliscomenobacter	G · Haliscomenobacter	S197	8.704968528190706e-4	0.08704968528190705	TW	Tibetan wetland
Genus	Haloactinopolyspora	G · Haloactinopolyspora	S197	0	0	TW	Tibetan wetland
Genus	Haloarcula	G · Haloarcula	S197	0	0	TW	Tibetan wetland
Genus	Halobacillus	G · Halobacillus	S197	0	0	TW	Tibetan wetland
Genus	Halochromatium	G · Halochromatium	S197	0	0	TW	Tibetan wetland
Genus	Haloferula	G · Haloferula	S197	0.0016070711128967456	0.16070711128967458	TW	Tibetan wetland
Genus	Halogranum	G · Halogranum	S197	0	0	TW	Tibetan wetland
Genus	Halohasta	G · Halohasta	S197	0	0	TW	Tibetan wetland
Genus	Halolamina	G · Halolamina	S197	0	0	TW	Tibetan wetland
Genus	Halomicroarcula	G · Halomicroarcula	S197	0	0	TW	Tibetan wetland
Genus	Halomicrobium	G · Halomicrobium	S197	0	0	TW	Tibetan wetland
Genus	Halomonas	G · Halomonas	S197	4.687290745948842e-4	0.04687290745948842	TW	Tibetan wetland
Genus	Haloplanus	G · Haloplanus	S197	0	0	TW	Tibetan wetland
Genus	Halorubrum	G · Halorubrum	S197	0	0	TW	Tibetan wetland
Genus	Halothiobacillus	G · Halothiobacillus	S197	0	0	TW	Tibetan wetland
Genus	Halovenus	G · Halovenus	S197	0	0	TW	Tibetan wetland
Genus	Hamadaea	G · Hamadaea	S197	0	0	TW	Tibetan wetland
Genus	Herminiimonas	G · Herminiimonas	S197	2.6784518548279097e-4	0.026784518548279096	TW	Tibetan wetland
Genus	Herpetosiphon	G · Herpetosiphon	S197	6.696129637069774e-5	0.006696129637069774	TW	Tibetan wetland
Genus	hgcI clade	G · hgcI clade	S197	0.0011383420383018616	0.11383420383018615	TW	Tibetan wetland
Genus	Hirschia	G · Hirschia	S197	0.001004419445560466	0.1004419445560466	TW	Tibetan wetland
Genus	Hoeflea	G · Hoeflea	S197	1.3392259274139549e-4	0.013392259274139548	TW	Tibetan wetland
Genus	Holophaga	G · Holophaga	S197	0	0	TW	Tibetan wetland
Genus	Hoppeia	G · Hoppeia	S197	6.696129637069774e-5	0.006696129637069774	TW	Tibetan wetland
Genus	Hydrogenophaga	G · Hydrogenophaga	S197	0.0016070711128967456	0.16070711128967458	TW	Tibetan wetland
Genus	Hymenobacter	G · Hymenobacter	S197	0.0014061872237846524	0.14061872237846523	TW	Tibetan wetland
Genus	Hyphomicrobium	G · Hyphomicrobium	S197	0.0014061872237846524	0.14061872237846523	TW	Tibetan wetland
Genus	Hyphomonas	G · Hyphomonas	S197	1.3392259274139549e-4	0.013392259274139548	TW	Tibetan wetland
Genus	Iamia	G · Iamia	S197	0.0022097227802330252	0.22097227802330252	TW	Tibetan wetland
Genus	Ignavibacterium	G · Ignavibacterium	S197	4.687290745948842e-4	0.04687290745948842	TW	Tibetan wetland
Genus	Illumatobacter	G · Illumatobacter	S197	0.006629168340699076	0.6629168340699076	TW	Tibetan wetland
Genus	Ilyobacter	G · Ilyobacter	S197	0	0	TW	Tibetan wetland
Genus	Imtechella	G · Imtechella	S197	0	0	TW	Tibetan wetland
Genus	Isosphaera	G · Isosphaera	S197	2.008838891120932e-4	0.020088388911209322	TW	Tibetan wetland
Genus	Jatrophihabitans	G · Jatrophihabitans	S197	6.696129637069774e-5	0.006696129637069774	TW	Tibetan wetland
Genus	Jeotgalibacillus	G · Jeotgalibacillus	S197	0	0	TW	Tibetan wetland
Genus	Kaistia	G · Kaistia	S197	0	0	TW	Tibetan wetland
Genus	Kallotenue	G · Kallotenue	S197	0	0	TW	Tibetan wetland
Genus	Kibdelosporangium	G · Kibdelosporangium	S197	0	0	TW	Tibetan wetland
Genus	Kineosporia	G · Kineosporia	S197	2.008838891120932e-4	0.020088388911209322	TW	Tibetan wetland
Genus	Klebsiella	G · Klebsiella	S197	2.6784518548279097e-4	0.026784518548279096	TW	Tibetan wetland
Genus	Kocuria	G · Kocuria	S197	1.3392259274139549e-4	0.013392259274139548	TW	Tibetan wetland
Genus	Kribbella	G · Kribbella	S197	0	0	TW	Tibetan wetland
Genus	Kroppenstedtia	G · Kroppenstedtia	S197	0.0034150261149055844	0.34150261149055844	TW	Tibetan wetland
Genus	Labrenzia	G · Labrenzia	S197	0	0	TW	Tibetan wetland
Genus	Labrys	G · Labrys	S197	0	0	TW	Tibetan wetland
Genus	Lachnoclostridium	G · Lachnoclostridium	S197	0	0	TW	Tibetan wetland
Genus	Lachnoclostridium 12	G · Lachnoclostridium 12	S197	0	0	TW	Tibetan wetland
Genus	Lacibacter	G · Lacibacter	S197	0.0013392259274139548	0.13392259274139548	TW	Tibetan wetland
Genus	Lactobacillus	G · Lactobacillus	S197	5.356903709655819e-4	0.05356903709655819	TW	Tibetan wetland
Genus	Lactococcus	G · Lactococcus	S197	8.035355564483728e-4	0.08035355564483729	TW	Tibetan wetland
Genus	Lapillicoccus	G · Lapillicoccus	S197	6.696129637069774e-5	0.006696129637069774	TW	Tibetan wetland
Genus	Larkinella	G · Larkinella	S197	0	0	TW	Tibetan wetland
Genus	Lautropia	G · Lautropia	S197	0	0	TW	Tibetan wetland
Genus	Leadbetterella	G · Leadbetterella	S197	4.687290745948842e-4	0.04687290745948842	TW	Tibetan wetland
Genus	Legionella	G · Legionella	S197	0	0	TW	Tibetan wetland
Genus	Leisingera	G · Leisingera	S197	1.3392259274139549e-4	0.013392259274139548	TW	Tibetan wetland
Genus	Lentibacillus	G · Lentibacillus	S197	0.00354894870764698	0.354894870764698	TW	Tibetan wetland
Genus	Lentzea	G · Lentzea	S197	0	0	TW	Tibetan wetland
Genus	Leptolinea	G · Leptolinea	S197	4.017677782241864e-4	0.040176777822418644	TW	Tibetan wetland
Genus	Leptolyngbya	G · Leptolyngbya	S197	1.3392259274139549e-4	0.013392259274139548	TW	Tibetan wetland
Genus	Leptospirillum	G · Leptospirillum	S197	0	0	TW	Tibetan wetland
Genus	Leucobacter	G · Leucobacter	S197	0	0	TW	Tibetan wetland
Genus	Levilinea	G · Levilinea	S197	0	0	TW	Tibetan wetland
Genus	Lewinella	G · Lewinella	S197	0	0	TW	Tibetan wetland
Genus	Limibacter	G · Limibacter	S197	0	0	TW	Tibetan wetland
Genus	Limnobacter	G · Limnobacter	S197	6.696129637069774e-5	0.006696129637069774	TW	Tibetan wetland
Genus	Limnothrix	G · Limnothrix	S197	0	0	TW	Tibetan wetland
Genus	Litorilinea	G · Litorilinea	S197	0	0	TW	Tibetan wetland
Genus	Longilinea	G · Longilinea	S197	2.008838891120932e-4	0.020088388911209322	TW	Tibetan wetland
Genus	Luedemannella	G · Luedemannella	S197	1.3392259274139549e-4	0.013392259274139548	TW	Tibetan wetland
Genus	Luteibacter	G · Luteibacter	S197	0	0	TW	Tibetan wetland
Genus	Luteimonas	G · Luteimonas	S197	0	0	TW	Tibetan wetland
Genus	Luteolibacter	G · Luteolibacter	S197	0.0027454131511986074	0.27454131511986074	TW	Tibetan wetland
Genus	Lutibacter	G · Lutibacter	S197	0.0017409937056381412	0.1740993705638141	TW	Tibetan wetland
Genus	Lutimonas	G · Lutimonas	S197	0	0	TW	Tibetan wetland
Genus	Lyngbya	G · Lyngbya	S197	0	0	TW	Tibetan wetland
Genus	Lysinibacillus	G · Lysinibacillus	S197	0	0	TW	Tibetan wetland
Genus	Lysinimicrobium	G · Lysinimicrobium	S197	0	0	TW	Tibetan wetland
Genus	Lysinimonas	G · Lysinimonas	S197	6.026516673362796e-4	0.06026516673362796	TW	Tibetan wetland
Genus	Lysobacter	G · Lysobacter	S197	0.0013392259274139548	0.13392259274139548	TW	Tibetan wetland
Genus	M2PT2-76 termite group	G · M2PT2-76 termite group	S197	0	0	TW	Tibetan wetland
Genus	Macellibacteroides	G · Macellibacteroides	S197	0	0	TW	Tibetan wetland
Genus	Magnetospirillum	G · Magnetospirillum	S197	6.026516673362796e-4	0.06026516673362796	TW	Tibetan wetland
Genus	Magnetovibrio	G · Magnetovibrio	S197	0	0	TW	Tibetan wetland
Genus	Mangrovibacterium	G · Mangrovibacterium	S197	6.696129637069774e-5	0.006696129637069774	TW	Tibetan wetland
Genus	Mangroviflexus	G · Mangroviflexus	S197	4.687290745948842e-4	0.04687290745948842	TW	Tibetan wetland
Genus	Mangrovimonas	G · Mangrovimonas	S197	0	0	TW	Tibetan wetland
Genus	Marinicella	G · Marinicella	S197	0.0014731485201553503	0.14731485201553504	TW	Tibetan wetland
Genus	Marinilactibacillus	G · Marinilactibacillus	S197	0	0	TW	Tibetan wetland
Genus	Marinimicrobium	G · Marinimicrobium	S197	0	0	TW	Tibetan wetland
Genus	Mariniradius	G · Mariniradius	S197	0	0	TW	Tibetan wetland
Genus	Marinobacter	G · Marinobacter	S197	5.356903709655819e-4	0.05356903709655819	TW	Tibetan wetland
Genus	Marinobacterium	G · Marinobacterium	S197	6.696129637069774e-5	0.006696129637069774	TW	Tibetan wetland
Genus	Mariprofundus	G · Mariprofundus	S197	0	0	TW	Tibetan wetland
Genus	Marispirillum	G · Marispirillum	S197	0	0	TW	Tibetan wetland
Genus	Maritimimonas	G · Maritimimonas	S197	0	0	TW	Tibetan wetland
Genus	Marivirga	G · Marivirga	S197	6.696129637069774e-5	0.006696129637069774	TW	Tibetan wetland
Genus	Marmoricola	G · Marmoricola	S197	4.017677782241864e-4	0.040176777822418644	TW	Tibetan wetland
Genus	Martelella	G · Martelella	S197	0	0	TW	Tibetan wetland
Genus	Massilia	G · Massilia	S197	0.002343645372974421	0.2343645372974421	TW	Tibetan wetland
Genus	Megasphaera	G · Megasphaera	S197	0	0	TW	Tibetan wetland
Genus	Meiothermus	G · Meiothermus	S197	0	0	TW	Tibetan wetland
Genus	Melioribacter	G · Melioribacter	S197	6.696129637069774e-5	0.006696129637069774	TW	Tibetan wetland
Genus	Mesorhizobium	G · Mesorhizobium	S197	5.356903709655819e-4	0.05356903709655819	TW	Tibetan wetland
Genus	Metallibacterium	G · Metallibacterium	S197	0	0	TW	Tibetan wetland
Genus	Methanobacterium	G · Methanobacterium	S197	0	0	TW	Tibetan wetland
Genus	Methanomassiliicoccus	G · Methanomassiliicoccus	S197	0	0	TW	Tibetan wetland
Genus	Methanoregula	G · Methanoregula	S197	0	0	TW	Tibetan wetland
Genus	Methanosaeta	G · Methanosaeta	S197	1.3392259274139549e-4	0.013392259274139548	TW	Tibetan wetland
Genus	Methanosarcina	G · Methanosarcina	S197	6.696129637069774e-5	0.006696129637069774	TW	Tibetan wetland
Genus	Methanothermobacter	G · Methanothermobacter	S197	6.696129637069774e-4	0.06696129637069774	TW	Tibetan wetland
Genus	Methylobacillus	G · Methylobacillus	S197	0	0	TW	Tibetan wetland
Genus	Methylobacter	G · Methylobacter	S197	3.348064818534887e-4	0.03348064818534887	TW	Tibetan wetland
Genus	Methylobacterium	G · Methylobacterium	S197	0	0	TW	Tibetan wetland
Genus	Methylocaldum	G · Methylocaldum	S197	0	0	TW	Tibetan wetland
Genus	Methyloceanibacter	G · Methyloceanibacter	S197	0	0	TW	Tibetan wetland
Genus	Methylococcus	G · Methylococcus	S197	0	0	TW	Tibetan wetland
Genus	Methylocystis	G · Methylocystis	S197	6.696129637069774e-5	0.006696129637069774	TW	Tibetan wetland
Genus	Methyloglobulus	G · Methyloglobulus	S197	0	0	TW	Tibetan wetland
Genus	Methylomicrobium	G · Methylomicrobium	S197	0	0	TW	Tibetan wetland
Genus	Methylomonas	G · Methylomonas	S197	1.3392259274139549e-4	0.013392259274139548	TW	Tibetan wetland
Genus	Methylophaga	G · Methylophaga	S197	1.3392259274139549e-4	0.013392259274139548	TW	Tibetan wetland
Genus	Methylophilus	G · Methylophilus	S197	0	0	TW	Tibetan wetland
Genus	Methylorosula	G · Methylorosula	S197	3.348064818534887e-4	0.03348064818534887	TW	Tibetan wetland
Genus	Methylotenera	G · Methylotenera	S197	0.0011383420383018616	0.11383420383018615	TW	Tibetan wetland
Genus	Methyloversatilis	G · Methyloversatilis	S197	0	0	TW	Tibetan wetland
Genus	Microbacter	G · Microbacter	S197	0	0	TW	Tibetan wetland
Genus	Microbacterium	G · Microbacterium	S197	1.3392259274139549e-4	0.013392259274139548	TW	Tibetan wetland
Genus	Microcoleus	G · Microcoleus	S197	0	0	TW	Tibetan wetland
Genus	Micromonospora	G · Micromonospora	S197	0	0	TW	Tibetan wetland
Genus	Microvirga	G · Microvirga	S197	2.6784518548279097e-4	0.026784518548279096	TW	Tibetan wetland
Genus	Microvirgula	G · Microvirgula	S197	0	0	TW	Tibetan wetland
Genus	mixed culture isolate koll6	G · mixed culture isolate koll6	S197	0	0	TW	Tibetan wetland
Genus	Mizugakiibacter	G · Mizugakiibacter	S197	0	0	TW	Tibetan wetland
Genus	Mobilitalea	G · Mobilitalea	S197	0	0	TW	Tibetan wetland
Genus	Modestobacter	G · Modestobacter	S197	0	0	TW	Tibetan wetland
Genus	Mongoliicoccus	G · Mongoliicoccus	S197	0	0	TW	Tibetan wetland
Genus	Monoraphidium neglectum	G · Monoraphidium neglectum	S197	0	0	TW	Tibetan wetland
Genus	Moorella	G · Moorella	S197	0	0	TW	Tibetan wetland
Genus	Moraxella	G · Moraxella	S197	0	0	TW	Tibetan wetland
Genus	Morganella	G · Morganella	S197	0	0	TW	Tibetan wetland
Genus	MSBL7	G · MSBL7	S197	6.696129637069774e-5	0.006696129637069774	TW	Tibetan wetland
Genus	Mucilaginibacter	G · Mucilaginibacter	S197	0	0	TW	Tibetan wetland
Genus	Muricauda	G · Muricauda	S197	0	0	TW	Tibetan wetland
Genus	Muriicola	G · Muriicola	S197	0	0	TW	Tibetan wetland
Genus	Mycobacterium	G · Mycobacterium	S197	4.017677782241864e-4	0.040176777822418644	TW	Tibetan wetland
Genus	Myxococcus	G · Myxococcus	S197	0	0	TW	Tibetan wetland
Genus	Nafulsella	G · Nafulsella	S197	0	0	TW	Tibetan wetland
Genus	Nakamurella	G · Nakamurella	S197	2.008838891120932e-4	0.020088388911209322	TW	Tibetan wetland
Genus	Nannocystis	G · Nannocystis	S197	2.6784518548279097e-4	0.026784518548279096	TW	Tibetan wetland
Genus	Natronococcus	G · Natronococcus	S197	0	0	TW	Tibetan wetland
Genus	Natronomonas	G · Natronomonas	S197	0	0	TW	Tibetan wetland
Genus	Neisseria	G · Neisseria	S197	0	0	TW	Tibetan wetland
Genus	Neochlamydia	G · Neochlamydia	S197	0	0	TW	Tibetan wetland
Genus	Neorhizobium	G · Neorhizobium	S197	1.3392259274139549e-4	0.013392259274139548	TW	Tibetan wetland
Genus	Neptunomonas	G · Neptunomonas	S197	0	0	TW	Tibetan wetland
Genus	Nevskia	G · Nevskia	S197	0	0	TW	Tibetan wetland
Genus	Niastella	G · Niastella	S197	0	0	TW	Tibetan wetland
Genus	Nibribacter	G · Nibribacter	S197	8.035355564483728e-4	0.08035355564483729	TW	Tibetan wetland
Genus	Nitriliruptor	G · Nitriliruptor	S197	0	0	TW	Tibetan wetland
Genus	Nitrolancea	G · Nitrolancea	S197	0	0	TW	Tibetan wetland
Genus	Nitrosococcus	G · Nitrosococcus	S197	6.696129637069774e-5	0.006696129637069774	TW	Tibetan wetland
Genus	Nitrosomonas	G · Nitrosomonas	S197	0	0	TW	Tibetan wetland
Genus	Nitrosospira	G · Nitrosospira	S197	6.696129637069774e-5	0.006696129637069774	TW	Tibetan wetland
Genus	Nitrospira	G · Nitrospira	S197	0.010178117048346057	1.0178117048346056	TW	Tibetan wetland
Genus	Nocardia	G · Nocardia	S197	0	0	TW	Tibetan wetland
Genus	Nocardioides	G · Nocardioides	S197	7.365742600776751e-4	0.07365742600776752	TW	Tibetan wetland
Genus	Nodularia	G · Nodularia	S197	0	0	TW	Tibetan wetland
Genus	Nonomuraea	G · Nonomuraea	S197	0	0	TW	Tibetan wetland
Genus	Nordella	G · Nordella	S197	0.0010713807419311639	0.10713807419311638	TW	Tibetan wetland
Genus	Nostoc	G · Nostoc	S197	0	0	TW	Tibetan wetland
Genus	Noviherbaspirillum	G · Noviherbaspirillum	S197	0.001272264631043257	0.1272264631043257	TW	Tibetan wetland
Genus	Novosphingobium	G · Novosphingobium	S197	0.007633587786259542	0.7633587786259541	TW	Tibetan wetland
Genus	Oceanimonas	G · Oceanimonas	S197	0	0	TW	Tibetan wetland
Genus	Oceanobacillus	G · Oceanobacillus	S197	0.002008838891120932	0.2008838891120932	TW	Tibetan wetland
Genus	Oceanococcus	G · Oceanococcus	S197	0	0	TW	Tibetan wetland
Genus	Ohtaekwangia	G · Ohtaekwangia	S197	4.017677782241864e-4	0.040176777822418644	TW	Tibetan wetland
Genus	Oleomonas	G · Oleomonas	S197	0	0	TW	Tibetan wetland
Genus	Oligoflexus	G · Oligoflexus	S197	0	0	TW	Tibetan wetland
Genus	Olleya	G · Olleya	S197	0	0	TW	Tibetan wetland
Genus	OM27 clade	G · OM27 clade	S197	1.3392259274139549e-4	0.013392259274139548	TW	Tibetan wetland
Genus	OM60(NOR5) clade	G · OM60(NOR5) clade	S197	0	0	TW	Tibetan wetland
Genus	Opitutus	G · Opitutus	S197	0.0022097227802330252	0.22097227802330252	TW	Tibetan wetland
Genus	Orenia	G · Orenia	S197	0	0	TW	Tibetan wetland
Genus	Ornatilinea	G · Ornatilinea	S197	6.696129637069774e-5	0.006696129637069774	TW	Tibetan wetland
Genus	Ornithinibacter	G · Ornithinibacter	S197	3.348064818534887e-4	0.03348064818534887	TW	Tibetan wetland
Genus	Ornithinicoccus	G · Ornithinicoccus	S197	0	0	TW	Tibetan wetland
Genus	Ornithinimicrobium	G · Ornithinimicrobium	S197	0	0	TW	Tibetan wetland
Genus	Oryzihumus	G · Oryzihumus	S197	0.0014731485201553503	0.14731485201553504	TW	Tibetan wetland
Genus	Oscillatoria	G · Oscillatoria	S197	0	0	TW	Tibetan wetland
Genus	Oscillochloris	G · Oscillochloris	S197	6.696129637069774e-5	0.006696129637069774	TW	Tibetan wetland
Genus	Owenweeksia	G · Owenweeksia	S197	1.3392259274139549e-4	0.013392259274139548	TW	Tibetan wetland
Genus	Oxobacter	G · Oxobacter	S197	0	0	TW	Tibetan wetland
Genus	Paenibacillus	G · Paenibacillus	S197	0	0	TW	Tibetan wetland
Genus	Paenisporosarcina	G · Paenisporosarcina	S197	1.3392259274139549e-4	0.013392259274139548	TW	Tibetan wetland
Genus	Paludibacter	G · Paludibacter	S197	5.356903709655819e-4	0.05356903709655819	TW	Tibetan wetland
Genus	Pandoraea	G · Pandoraea	S197	0	0	TW	Tibetan wetland
Genus	Pantoea	G · Pantoea	S197	1.3392259274139549e-4	0.013392259274139548	TW	Tibetan wetland
Genus	Paracocccus	G · Paracocccus	S197	7.365742600776751e-4	0.07365742600776752	TW	Tibetan wetland
Genus	Parafilimonas	G · Parafilimonas	S197	5.356903709655819e-4	0.05356903709655819	TW	Tibetan wetland
Genus	Paraliobacillus	G · Paraliobacillus	S197	0	0	TW	Tibetan wetland
Genus	Parasegetibacter	G · Parasegetibacter	S197	3.348064818534887e-4	0.03348064818534887	TW	Tibetan wetland
Genus	Parvularcula	G · Parvularcula	S197	2.6784518548279097e-4	0.026784518548279096	TW	Tibetan wetland
Genus	Patulibacter	G · Patulibacter	S197	6.696129637069774e-5	0.006696129637069774	TW	Tibetan wetland
Genus	Paucimonas	G · Paucimonas	S197	0	0	TW	Tibetan wetland
Genus	Paucisalibacillus	G · Paucisalibacillus	S197	0	0	TW	Tibetan wetland
Genus	Pediococcus	G · Pediococcus	S197	0	0	TW	Tibetan wetland
Genus	Pedobacter	G · Pedobacter	S197	0.005758671487880005	0.5758671487880005	TW	Tibetan wetland
Genus	Pedomicrobium	G · Pedomicrobium	S197	0.0014061872237846524	0.14061872237846523	TW	Tibetan wetland
Genus	Pedosphaera	G · Pedosphaera	S197	1.3392259274139549e-4	0.013392259274139548	TW	Tibetan wetland
Genus	Pelagibacterium	G · Pelagibacterium	S197	0	0	TW	Tibetan wetland
Genus	Pelagibius	G · Pelagibius	S197	1.3392259274139549e-4	0.013392259274139548	TW	Tibetan wetland
Genus	Pelagicoccus	G · Pelagicoccus	S197	0	0	TW	Tibetan wetland
Genus	Pelobacter	G · Pelobacter	S197	0	0	TW	Tibetan wetland
Genus	Pelolinea	G · Pelolinea	S197	2.008838891120932e-4	0.020088388911209322	TW	Tibetan wetland
Genus	Pelosinus	G · Pelosinus	S197	6.696129637069774e-5	0.006696129637069774	TW	Tibetan wetland
Genus	Peptoclostridium	G · Peptoclostridium	S197	4.017677782241864e-4	0.040176777822418644	TW	Tibetan wetland
Genus	Peredibacter	G · Peredibacter	S197	6.696129637069774e-5	0.006696129637069774	TW	Tibetan wetland
Genus	Perlucidibaca	G · Perlucidibaca	S197	1.3392259274139549e-4	0.013392259274139548	TW	Tibetan wetland
Genus	Petrimonas	G · Petrimonas	S197	0	0	TW	Tibetan wetland
Genus	Phaeochromatium	G · Phaeochromatium	S197	0	0	TW	Tibetan wetland
Genus	Phaeodactylibacter	G · Phaeodactylibacter	S197	8.035355564483728e-4	0.08035355564483729	TW	Tibetan wetland
Genus	Phaselicystis	G · Phaselicystis	S197	2.6784518548279097e-4	0.026784518548279096	TW	Tibetan wetland
Genus	Phenylobacterium	G · Phenylobacterium	S197	9.374581491897683e-4	0.09374581491897684	TW	Tibetan wetland
Genus	Phormidium	G · Phormidium	S197	6.696129637069774e-5	0.006696129637069774	TW	Tibetan wetland
Genus	Photobacterium	G · Photobacterium	S197	0	0	TW	Tibetan wetland
Genus	Phreatobacter	G · Phreatobacter	S197	0	0	TW	Tibetan wetland
Genus	Phycicoccus	G · Phycicoccus	S197	0	0	TW	Tibetan wetland
Genus	Pilimelia	G · Pilimelia	S197	0	0	TW	Tibetan wetland
Genus	Pir1 lineage	G · Pir1 lineage	S197	0	0	TW	Tibetan wetland
Genus	Pir2 lineage	G · Pir2 lineage	S197	0	0	TW	Tibetan wetland
Genus	Pir3 lineage	G · Pir3 lineage	S197	6.696129637069774e-5	0.006696129637069774	TW	Tibetan wetland
Genus	Pir4 lineage	G · Pir4 lineage	S197	0.001540109816526048	0.1540109816526048	TW	Tibetan wetland
Genus	Pirellula	G · Pirellula	S197	0.013191375385027454	1.3191375385027455	TW	Tibetan wetland
Genus	Planctomyces	G · Planctomyces	S197	0.005089058524173028	0.5089058524173028	TW	Tibetan wetland
Genus	planctomycete WY108	G · planctomycete WY108	S197	0	0	TW	Tibetan wetland
Genus	Planktothrix	G · Planktothrix	S197	0	0	TW	Tibetan wetland
Genus	Planomicrobium	G · Planomicrobium	S197	2.6784518548279097e-4	0.026784518548279096	TW	Tibetan wetland
Genus	Planosporangium	G · Planosporangium	S197	0	0	TW	Tibetan wetland
Genus	Plasticicumulans	G · Plasticicumulans	S197	0	0	TW	Tibetan wetland
Genus	Pleomorphomonas	G · Pleomorphomonas	S197	2.008838891120932e-4	0.020088388911209322	TW	Tibetan wetland
Genus	Polaromonas	G · Polaromonas	S197	4.687290745948842e-4	0.04687290745948842	TW	Tibetan wetland
Genus	Polyangium	G · Polyangium	S197	0	0	TW	Tibetan wetland
Genus	Polycyclovorans	G · Polycyclovorans	S197	6.696129637069774e-5	0.006696129637069774	TW	Tibetan wetland
Genus	Polymorphobacter	G · Polymorphobacter	S197	9.374581491897683e-4	0.09374581491897684	TW	Tibetan wetland
Genus	Polynucleobacter	G · Polynucleobacter	S197	2.008838891120932e-4	0.020088388911209322	TW	Tibetan wetland
Genus	Pontibacter	G · Pontibacter	S197	0.0018749162983795367	0.18749162983795367	TW	Tibetan wetland
Genus	Ponticoccus	G · Ponticoccus	S197	0	0	TW	Tibetan wetland
Genus	Porphyrobacter	G · Porphyrobacter	S197	0.0013392259274139548	0.13392259274139548	TW	Tibetan wetland
Genus	Portibacter	G · Portibacter	S197	0	0	TW	Tibetan wetland
Genus	possible genus 04	G · possible genus 04	S197	6.696129637069774e-5	0.006696129637069774	TW	Tibetan wetland
Genus	possible genus 06	G · possible genus 06	S197	0	0	TW	Tibetan wetland
Genus	Prevotella 9	G · Prevotella 9	S197	0	0	TW	Tibetan wetland
Genus	Prochlorococcus	G · Prochlorococcus	S197	0	0	TW	Tibetan wetland
Genus	Prolixibacter	G · Prolixibacter	S197	1.3392259274139549e-4	0.013392259274139548	TW	Tibetan wetland
Genus	Propionivibrio	G · Propionivibrio	S197	6.696129637069774e-5	0.006696129637069774	TW	Tibetan wetland
Genus	Prosthecobacter	G · Prosthecobacter	S197	0	0	TW	Tibetan wetland
Genus	Prosthecomicrobium	G · Prosthecomicrobium	S197	0	0	TW	Tibetan wetland
Genus	Proteiniclasticum	G · Proteiniclasticum	S197	2.008838891120932e-4	0.020088388911209322	TW	Tibetan wetland
Genus	Pseudahrensia	G · Pseudahrensia	S197	1.3392259274139549e-4	0.013392259274139548	TW	Tibetan wetland
Genus	Pseudarcicella	G · Pseudarcicella	S197	2.6784518548279097e-4	0.026784518548279096	TW	Tibetan wetland
Genus	Pseudofulvimonas	G · Pseudofulvimonas	S197	4.017677782241864e-4	0.040176777822418644	TW	Tibetan wetland
Genus	Pseudogulbenkiania	G · Pseudogulbenkiania	S197	0	0	TW	Tibetan wetland
Genus	Pseudolabrys	G · Pseudolabrys	S197	0.0011383420383018616	0.11383420383018615	TW	Tibetan wetland
Genus	Pseudomaricurvus	G · Pseudomaricurvus	S197	0	0	TW	Tibetan wetland
Genus	Pseudomonas	G · Pseudomonas	S197	0.0014731485201553503	0.14731485201553504	TW	Tibetan wetland
Genus	Pseudonocardia	G · Pseudonocardia	S197	0	0	TW	Tibetan wetland
Genus	Pseudospirillum	G · Pseudospirillum	S197	6.026516673362796e-4	0.06026516673362796	TW	Tibetan wetland
Genus	Pseudothermotoga	G · Pseudothermotoga	S197	1.3392259274139549e-4	0.013392259274139548	TW	Tibetan wetland
Genus	Pseudoxanthomonas	G · Pseudoxanthomonas	S197	6.026516673362796e-4	0.06026516673362796	TW	Tibetan wetland
Genus	Psychrobacter	G · Psychrobacter	S197	2.6784518548279097e-4	0.026784518548279096	TW	Tibetan wetland
Genus	Psychromonas	G · Psychromonas	S197	0	0	TW	Tibetan wetland
Genus	Puniceicoccus	G · Puniceicoccus	S197	0	0	TW	Tibetan wetland
Genus	Ralstonia	G · Ralstonia	S197	6.696129637069774e-5	0.006696129637069774	TW	Tibetan wetland
Genus	Ramlibacter	G · Ramlibacter	S197	4.687290745948842e-4	0.04687290745948842	TW	Tibetan wetland
Genus	Reichenbachiella	G · Reichenbachiella	S197	2.6784518548279097e-4	0.026784518548279096	TW	Tibetan wetland
Genus	Reyranella	G · Reyranella	S197	0.0014731485201553503	0.14731485201553504	TW	Tibetan wetland
Genus	Rheinheimera	G · Rheinheimera	S197	0	0	TW	Tibetan wetland
Genus	Rhizobacter	G · Rhizobacter	S197	8.035355564483728e-4	0.08035355564483729	TW	Tibetan wetland
Genus	Rhizobium	G · Rhizobium	S197	2.6784518548279097e-4	0.026784518548279096	TW	Tibetan wetland
Genus	Rhizocola	G · Rhizocola	S197	0	0	TW	Tibetan wetland
Genus	Rhizomicrobium	G · Rhizomicrobium	S197	1.3392259274139549e-4	0.013392259274139548	TW	Tibetan wetland
Genus	Rhodanobacter	G · Rhodanobacter	S197	0	0	TW	Tibetan wetland
Genus	Rhodobacter	G · Rhodobacter	S197	0.002008838891120932	0.2008838891120932	TW	Tibetan wetland
Genus	Rhodococcus	G · Rhodococcus	S197	0	0	TW	Tibetan wetland
Genus	Rhodocytophaga	G · Rhodocytophaga	S197	0	0	TW	Tibetan wetland
Genus	Rhodomicrobium	G · Rhodomicrobium	S197	6.696129637069774e-5	0.006696129637069774	TW	Tibetan wetland
Genus	Rhodonellum	G · Rhodonellum	S197	0	0	TW	Tibetan wetland
