feature_id	frequency	samples_observed	naive_bayes_taxon	naive_bayes_confidence	sequence_search_taxon	sequence_search_confidence	domain_naive_bayes	domain_sequence_search	domain_exact_match	phylum_naive_bayes	phylum_sequence_search	phylum_exact_match	class_naive_bayes	class_sequence_search	class_exact_match	order_naive_bayes	order_sequence_search	order_exact_match	family_naive_bayes	family_sequence_search	family_exact_match	genus_naive_bayes	genus_sequence_search	genus_exact_match
6376ea6dab7d0fde3cd66f53b57e1484	20	2	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	0.9995041753283737	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	1.0	Bacteria	Bacteria	True	Pseudomonadota	Pseudomonadota	True	Gammaproteobacteria	Gammaproteobacteria	True	Pseudomonadales	Pseudomonadales	True	Pseudomonadaceae	Pseudomonadaceae	True	Pseudomonas	Pseudomonas	True
637b9b3f4d1cbb1a10c07817619cdf69	72	4	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	0.9852069073812318	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	0.8	Bacteria	Bacteria	True	Pseudomonadota	Pseudomonadota	True	Gammaproteobacteria	Gammaproteobacteria	True	Pseudomonadales	Pseudomonadales	True	Pseudomonadaceae	Pseudomonadaceae	True	Pseudomonas	Pseudomonas	True
65a75a16ddf0882daec9e72eea3aa180	28	1	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Salinisphaerales; f__Nevskiaceae; g__Nevskia	0.9999999998637605	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Salinisphaerales; f__Nevskiaceae; g__Nevskia	1.0	Bacteria	Bacteria	True	Pseudomonadota	Pseudomonadota	True	Gammaproteobacteria	Gammaproteobacteria	True	Salinisphaerales	Salinisphaerales	True	Nevskiaceae	Nevskiaceae	True	Nevskia	Nevskia	True
660000e9af98122dc79d1d5f709757c0	3	1	d__Bacteria; p__Patescibacteria; c__ABY1; o__Candidatus_Magasanikbacteria; f__Incertae_Sedis; g__Incertae_Sedis	0.9953265404939194	d__Bacteria; p__Patescibacteria; c__ABY1; o__Candidatus_Magasanikbacteria; f__Incertae_Sedis; g__Incertae_Sedis	1.0	Bacteria	Bacteria	True	Patescibacteria	Patescibacteria	True	ABY1	ABY1	True	Candidatus_Magasanikbacteria	Candidatus_Magasanikbacteria	True	Incertae_Sedis	Incertae_Sedis	True	Incertae_Sedis	Incertae_Sedis	True
66b9c0da2db3f4947f50e1fcd1602dd6	4	1	d__Bacteria; p__Verrucomicrobiota; c__Omnitrophia; o__Omnitrophales; f__Omnitrophaceae; g__Candidatus_Omnitrophus	0.9999976964172064	d__Bacteria; p__Verrucomicrobiota; c__Omnitrophia; o__Omnitrophales; f__Omnitrophaceae; g__Candidatus_Omnitrophus	1.0	Bacteria	Bacteria	True	Verrucomicrobiota	Verrucomicrobiota	True	Omnitrophia	Omnitrophia	True	Omnitrophales	Omnitrophales	True	Omnitrophaceae	Omnitrophaceae	True	Candidatus_Omnitrophus	Candidatus_Omnitrophus	True
67793ee2b745d7e3f566a720a5e77c26	13	2	d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__Incertae_Sedis; g__Incertae_Sedis	0.9999822345380484	d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__Incertae_Sedis; g__Incertae_Sedis	1.0	Archaea	Archaea	True	Nanoarchaeota	Nanoarchaeota	True	Nanoarchaeia	Nanoarchaeia	True	Woesearchaeales	Woesearchaeales	True	Incertae_Sedis	Incertae_Sedis	True	Incertae_Sedis	Incertae_Sedis	True
67e959ec1398cee2946858ecda5af98b	10	2	d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadia; o__Gemmatimonadales; f__Gemmatimonadaceae; g__Incertae_Sedis	0.9996603209996601	d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadia; o__Gemmatimonadales; f__Gemmatimonadaceae; g__Incertae_Sedis	1.0	Bacteria	Bacteria	True	Gemmatimonadota	Gemmatimonadota	True	Gemmatimonadia	Gemmatimonadia	True	Gemmatimonadales	Gemmatimonadales	True	Gemmatimonadaceae	Gemmatimonadaceae	True	Incertae_Sedis	Incertae_Sedis	True
68f7e28cb4418c9b9994ff0e555addcf	8	1	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Nitrosomonadaceae; g__MND1	0.9999875809836652	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Nitrosomonadaceae; g__MND1	1.0	Bacteria	Bacteria	True	Pseudomonadota	Pseudomonadota	True	Gammaproteobacteria	Gammaproteobacteria	True	Burkholderiales	Burkholderiales	True	Nitrosomonadaceae	Nitrosomonadaceae	True	MND1	MND1	True
6966f7f2054d9694533f9fc7fda04558	4	1	d__Bacteria; p__Chloroflexota; c__Dehalococcoidia; o__SAR202_clade; f__Incertae_Sedis; g__Incertae_Sedis	0.9995381513111045	d__Bacteria; p__Chloroflexota; c__Dehalococcoidia; o__SAR202_clade; f__Incertae_Sedis; g__Incertae_Sedis	1.0	Bacteria	Bacteria	True	Chloroflexota	Chloroflexota	True	Dehalococcoidia	Dehalococcoidia	True	SAR202_clade	SAR202_clade	True	Incertae_Sedis	Incertae_Sedis	True	Incertae_Sedis	Incertae_Sedis	True
6a511260664430ae24e9249220a4fc8f	2	1	d__Bacteria; p__Elusimicrobiota; c__Elusimicrobia; o__MVP-88; f__Incertae_Sedis; g__Incertae_Sedis	0.9999999999971294	d__Bacteria; p__Elusimicrobiota; c__Elusimicrobia; o__MVP-88; f__Incertae_Sedis; g__Incertae_Sedis	1.0	Bacteria	Bacteria	True	Elusimicrobiota	Elusimicrobiota	True	Elusimicrobia	Elusimicrobia	True	MVP-88	MVP-88	True	Incertae_Sedis	Incertae_Sedis	True	Incertae_Sedis	Incertae_Sedis	True
6b3758e874b41b21031413a3ac761acd	2	1	d__Bacteria; p__Patescibacteria; c__Gracilibacteria; o__Candidatus_Peregrinibacteria; f__Incertae_Sedis; g__Incertae_Sedis	0.9996720180441202	d__Bacteria; p__Patescibacteria; c__Gracilibacteria; o__Candidatus_Peregrinibacteria; f__Incertae_Sedis; g__Incertae_Sedis	1.0	Bacteria	Bacteria	True	Patescibacteria	Patescibacteria	True	Gracilibacteria	Gracilibacteria	True	Candidatus_Peregrinibacteria	Candidatus_Peregrinibacteria	True	Incertae_Sedis	Incertae_Sedis	True	Incertae_Sedis	Incertae_Sedis	True
6b67de2223e4b9c10dc62599f3136206	53	3	d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__Incertae_Sedis; g__Incertae_Sedis	0.9999602973565458	d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__Incertae_Sedis; g__Incertae_Sedis	1.0	Archaea	Archaea	True	Nanoarchaeota	Nanoarchaeota	True	Nanoarchaeia	Nanoarchaeia	True	Woesearchaeales	Woesearchaeales	True	Incertae_Sedis	Incertae_Sedis	True	Incertae_Sedis	Incertae_Sedis	True
6c01e6ec2eb4fb3e4dfe43d91bc05a35	2	1	d__Archaea; p__Iainarchaeota; c__Iainarchaeia; o__Iainarchaeales; f__Iainarchaeaceae; g__Candidatus_Iainarchaeum	0.9999998461840794	d__Archaea; p__Iainarchaeota; c__Iainarchaeia; o__Iainarchaeales; f__Iainarchaeaceae; g__Candidatus_Iainarchaeum	1.0	Archaea	Archaea	True	Iainarchaeota	Iainarchaeota	True	Iainarchaeia	Iainarchaeia	True	Iainarchaeales	Iainarchaeales	True	Iainarchaeaceae	Iainarchaeaceae	True	Candidatus_Iainarchaeum	Candidatus_Iainarchaeum	True
6d20310fd50f3406d820d66d8ac6bdc5	2	1	d__Bacteria	0.9996847581696005	Unassigned	1.0	Bacteria		False			False			False			False			False			False
6e2e552c604e2ee6c958b37907379328	5	1	d__Bacteria; p__Verrucomicrobiota; c__Omnitrophia; o__Omnitrophales; f__Omnitrophaceae; g__Candidatus_Omnitrophus	0.9976731269448331	d__Bacteria; p__Verrucomicrobiota; c__Omnitrophia; o__Omnitrophales; f__Omnitrophaceae; g__Candidatus_Omnitrophus	1.0	Bacteria	Bacteria	True	Verrucomicrobiota	Verrucomicrobiota	True	Omnitrophia	Omnitrophia	True	Omnitrophales	Omnitrophales	True	Omnitrophaceae	Omnitrophaceae	True	Candidatus_Omnitrophus	Candidatus_Omnitrophus	True
6e9dc9ebc7f9f2b9381638ed8c9be6f0	4	1	d__Bacteria; p__Verrucomicrobiota; c__Omnitrophia; o__Omnitrophales; f__Omnitrophaceae; g__Candidatus_Omnitrophus	0.9993631244411767	d__Bacteria; p__Verrucomicrobiota; c__Omnitrophia; o__Omnitrophales; f__Omnitrophaceae; g__Candidatus_Omnitrophus	1.0	Bacteria	Bacteria	True	Verrucomicrobiota	Verrucomicrobiota	True	Omnitrophia	Omnitrophia	True	Omnitrophales	Omnitrophales	True	Omnitrophaceae	Omnitrophaceae	True	Candidatus_Omnitrophus	Candidatus_Omnitrophus	True
6f3f2c4d9a1c514496e5636651b26090	3	1	d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__Incertae_Sedis; g__Incertae_Sedis	0.9999021433273613	d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__Incertae_Sedis; g__Incertae_Sedis	1.0	Archaea	Archaea	True	Nanoarchaeota	Nanoarchaeota	True	Nanoarchaeia	Nanoarchaeia	True	Woesearchaeales	Woesearchaeales	True	Incertae_Sedis	Incertae_Sedis	True	Incertae_Sedis	Incertae_Sedis	True
70d187eb58572a3bcebecbd95b3a4d38	3	1	d__Bacteria; p__Patescibacteria; c__Microgenomatia; o__Candidatus_Woesebacteria; f__Incertae_Sedis; g__Incertae_Sedis	0.9999939559116389	d__Bacteria; p__Patescibacteria; c__Microgenomatia; o__Candidatus_Woesebacteria; f__Incertae_Sedis; g__Incertae_Sedis	1.0	Bacteria	Bacteria	True	Patescibacteria	Patescibacteria	True	Microgenomatia	Microgenomatia	True	Candidatus_Woesebacteria	Candidatus_Woesebacteria	True	Incertae_Sedis	Incertae_Sedis	True	Incertae_Sedis	Incertae_Sedis	True
7226e51d3542effad78d066ca9b7cea2	2	1	d__Bacteria; p__Margulisbacteria; c__Incertae_Sedis; o__Incertae_Sedis; f__Incertae_Sedis; g__Incertae_Sedis	0.9999982029554051	d__Bacteria; p__Margulisbacteria; c__Incertae_Sedis; o__Incertae_Sedis; f__Incertae_Sedis; g__Incertae_Sedis	1.0	Bacteria	Bacteria	True	Margulisbacteria	Margulisbacteria	True	Incertae_Sedis	Incertae_Sedis	True	Incertae_Sedis	Incertae_Sedis	True	Incertae_Sedis	Incertae_Sedis	True	Incertae_Sedis	Incertae_Sedis	True
7346ee25c4de4df48f80d736342c1c02	72	4	d__Bacteria; p__Nitrospirota; c__Nitrospiria; o__Nitrospirales; f__Nitrospiraceae; g__Nitrospira	0.999999867349567	d__Bacteria; p__Nitrospirota; c__Nitrospiria; o__Nitrospirales; f__Nitrospiraceae; g__Nitrospira	1.0	Bacteria	Bacteria	True	Nitrospirota	Nitrospirota	True	Nitrospiria	Nitrospiria	True	Nitrospirales	Nitrospirales	True	Nitrospiraceae	Nitrospiraceae	True	Nitrospira	Nitrospira	True
74b0e284d972ddedb9ca556e2d0ca028	6	1	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiia; o__Opitutales; f__Opitutaceae; g__Oleiharenicola	0.9999982460533551	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiia; o__Opitutales; f__Opitutaceae; g__Oleiharenicola	1.0	Bacteria	Bacteria	True	Verrucomicrobiota	Verrucomicrobiota	True	Verrucomicrobiia	Verrucomicrobiia	True	Opitutales	Opitutales	True	Opitutaceae	Opitutaceae	True	Oleiharenicola	Oleiharenicola	True
77ac885dcb1a5ca9272a721191bd908f	22	2	d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__Incertae_Sedis; g__Incertae_Sedis	0.9999950905498741	d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__Incertae_Sedis; g__Incertae_Sedis	1.0	Archaea	Archaea	True	Nanoarchaeota	Nanoarchaeota	True	Nanoarchaeia	Nanoarchaeia	True	Woesearchaeales	Woesearchaeales	True	Incertae_Sedis	Incertae_Sedis	True	Incertae_Sedis	Incertae_Sedis	True
783ea4aab429fb9aa20a1264074ae60c	4	1	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Salinisphaerales; f__Nevskiaceae; g__Polycyclovorans	0.9999999947569052	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Salinisphaerales; f__Nevskiaceae; g__Polycyclovorans	1.0	Bacteria	Bacteria	True	Pseudomonadota	Pseudomonadota	True	Gammaproteobacteria	Gammaproteobacteria	True	Salinisphaerales	Salinisphaerales	True	Nevskiaceae	Nevskiaceae	True	Polycyclovorans	Polycyclovorans	True
78daa5588afa4e1f1b1f8696afbb1260	3	1	d__Bacteria; p__Patescibacteria; c__ABY1; o__Candidatus_Kuenenbacteria; f__Incertae_Sedis; g__Incertae_Sedis	0.9093529693498884	d__Bacteria; p__Patescibacteria; c__ABY1; o__Candidatus_Kerfeldbacteria; f__Incertae_Sedis; g__Incertae_Sedis	1.0	Bacteria	Bacteria	True	Patescibacteria	Patescibacteria	True	ABY1	ABY1	True	Candidatus_Kuenenbacteria	Candidatus_Kerfeldbacteria	False	Incertae_Sedis	Incertae_Sedis	True	Incertae_Sedis	Incertae_Sedis	True
7bdac97dd5b3ca2432bb2b20320e5500	3	1	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Acidiferrobacterales; f__Acidiferrobacteraceae; g__Incertae_Sedis	0.9999963513503672	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Acidiferrobacterales; f__Acidiferrobacteraceae; g__Incertae_Sedis	1.0	Bacteria	Bacteria	True	Pseudomonadota	Pseudomonadota	True	Gammaproteobacteria	Gammaproteobacteria	True	Acidiferrobacterales	Acidiferrobacterales	True	Acidiferrobacteraceae	Acidiferrobacteraceae	True	Incertae_Sedis	Incertae_Sedis	True
7c2457a2da138c586b4fb5072997efbb	7	1	d__Bacteria; p__Verrucomicrobiota; c__Omnitrophia; o__Omnitrophales; f__Omnitrophaceae; g__Candidatus_Omnitrophus	0.9999982236972189	d__Bacteria; p__Verrucomicrobiota; c__Omnitrophia; o__Omnitrophales; f__Omnitrophaceae; g__Candidatus_Omnitrophus	1.0	Bacteria	Bacteria	True	Verrucomicrobiota	Verrucomicrobiota	True	Omnitrophia	Omnitrophia	True	Omnitrophales	Omnitrophales	True	Omnitrophaceae	Omnitrophaceae	True	Candidatus_Omnitrophus	Candidatus_Omnitrophus	True
7caa9381452864233f5bc89d1bca5a92	13	2	d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__Incertae_Sedis; g__Incertae_Sedis	0.9999752653183025	d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__Incertae_Sedis; g__Incertae_Sedis	1.0	Archaea	Archaea	True	Nanoarchaeota	Nanoarchaeota	True	Nanoarchaeia	Nanoarchaeia	True	Woesearchaeales	Woesearchaeales	True	Incertae_Sedis	Incertae_Sedis	True	Incertae_Sedis	Incertae_Sedis	True
7da5a08a0f3713731b1ec0bdefe97783	15	2	d__Bacteria; p__DTB120; c__Incertae_Sedis; o__Incertae_Sedis; f__Incertae_Sedis; g__Incertae_Sedis	0.9999999543637311	d__Bacteria; p__DTB120; c__Incertae_Sedis; o__Incertae_Sedis; f__Incertae_Sedis; g__Incertae_Sedis	1.0	Bacteria	Bacteria	True	DTB120	DTB120	True	Incertae_Sedis	Incertae_Sedis	True	Incertae_Sedis	Incertae_Sedis	True	Incertae_Sedis	Incertae_Sedis	True	Incertae_Sedis	Incertae_Sedis	True
7daff9940d5f6df38a496252eb7dc98a	3	1	d__Bacteria; p__Patescibacteria; c__ABY1; o__Candidatus_Kerfeldbacteria; f__Incertae_Sedis; g__Incertae_Sedis	0.999999946207511	d__Bacteria; p__Patescibacteria; c__ABY1; o__Candidatus_Kerfeldbacteria; f__Incertae_Sedis; g__Incertae_Sedis	1.0	Bacteria	Bacteria	True	Patescibacteria	Patescibacteria	True	ABY1	ABY1	True	Candidatus_Kerfeldbacteria	Candidatus_Kerfeldbacteria	True	Incertae_Sedis	Incertae_Sedis	True	Incertae_Sedis	Incertae_Sedis	True
7e7deb01f0491d33ecb87427fcbeb1ee	20	2	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__Sediminibacterium	0.9990928257710204	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__Sediminibacterium	1.0	Bacteria	Bacteria	True	Bacteroidota	Bacteroidota	True	Bacteroidia	Bacteroidia	True	Chitinophagales	Chitinophagales	True	Chitinophagaceae	Chitinophagaceae	True	Sediminibacterium	Sediminibacterium	True
7eb03f37e0df2e91756000f54b92a3ff	7	1	d__Bacteria; p__Patescibacteria; c__ABY1; o__Candidatus_Magasanikbacteria; f__Incertae_Sedis; g__Incertae_Sedis	0.9999908590942097	d__Bacteria; p__Patescibacteria; c__ABY1; o__Candidatus_Magasanikbacteria; f__Incertae_Sedis; g__Incertae_Sedis	1.0	Bacteria	Bacteria	True	Patescibacteria	Patescibacteria	True	ABY1	ABY1	True	Candidatus_Magasanikbacteria	Candidatus_Magasanikbacteria	True	Incertae_Sedis	Incertae_Sedis	True	Incertae_Sedis	Incertae_Sedis	True
7fc72bae05914d2a9d0ddadb3af5fbb7	9	1	d__Bacteria; p__Patescibacteria; c__Gracilibacteria; o__Candidatus_Peribacteria; f__Incertae_Sedis; g__Incertae_Sedis	0.9999815791004102	d__Bacteria; p__Patescibacteria; c__Gracilibacteria; o__Candidatus_Peribacteria; f__Incertae_Sedis; g__Incertae_Sedis	1.0	Bacteria	Bacteria	True	Patescibacteria	Patescibacteria	True	Gracilibacteria	Gracilibacteria	True	Candidatus_Peribacteria	Candidatus_Peribacteria	True	Incertae_Sedis	Incertae_Sedis	True	Incertae_Sedis	Incertae_Sedis	True
7fe5140fabab7789c1dbaa9a5939bedd	20	1	d__Bacteria; p__Verrucomicrobiota; c__Omnitrophia; o__Omnitrophales; f__Omnitrophaceae; g__Candidatus_Omnitrophus	0.9979463313890434	d__Bacteria; p__Verrucomicrobiota; c__Omnitrophia; o__Omnitrophales; f__Omnitrophaceae; g__Candidatus_Omnitrophus	1.0	Bacteria	Bacteria	True	Verrucomicrobiota	Verrucomicrobiota	True	Omnitrophia	Omnitrophia	True	Omnitrophales	Omnitrophales	True	Omnitrophaceae	Omnitrophaceae	True	Candidatus_Omnitrophus	Candidatus_Omnitrophus	True
80d11785b5400ad33e1293d8c72d736d	7	1	d__Bacteria; p__Verrucomicrobiota; c__Omnitrophia; o__Omnitrophales; f__Omnitrophaceae; g__Candidatus_Omnitrophus	0.9999962274391798	d__Bacteria; p__Verrucomicrobiota; c__Omnitrophia; o__Omnitrophales; f__Omnitrophaceae; g__Candidatus_Omnitrophus	1.0	Bacteria	Bacteria	True	Verrucomicrobiota	Verrucomicrobiota	True	Omnitrophia	Omnitrophia	True	Omnitrophales	Omnitrophales	True	Omnitrophaceae	Omnitrophaceae	True	Candidatus_Omnitrophus	Candidatus_Omnitrophus	True
80d3501f78a03f9396161c0abd018c18	14	1	d__Bacteria; p__Verrucomicrobiota; c__Omnitrophia; o__Omnitrophales; f__Omnitrophaceae; g__Candidatus_Omnitrophus	0.9999972500564535	d__Bacteria; p__Verrucomicrobiota; c__Omnitrophia; o__Omnitrophales; f__Omnitrophaceae; g__Candidatus_Omnitrophus	1.0	Bacteria	Bacteria	True	Verrucomicrobiota	Verrucomicrobiota	True	Omnitrophia	Omnitrophia	True	Omnitrophales	Omnitrophales	True	Omnitrophaceae	Omnitrophaceae	True	Candidatus_Omnitrophus	Candidatus_Omnitrophus	True
8180787793ddae9c1ce4a8f5fdd43e42	6	1	d__Bacteria; p__Patescibacteria; c__ABY1; o__Candidatus_Magasanikbacteria; f__Incertae_Sedis; g__Incertae_Sedis	0.999996668248664	d__Bacteria; p__Patescibacteria; c__ABY1; o__Candidatus_Magasanikbacteria; f__Incertae_Sedis; g__Incertae_Sedis	1.0	Bacteria	Bacteria	True	Patescibacteria	Patescibacteria	True	ABY1	ABY1	True	Candidatus_Magasanikbacteria	Candidatus_Magasanikbacteria	True	Incertae_Sedis	Incertae_Sedis	True	Incertae_Sedis	Incertae_Sedis	True
82c5d781264721f87110d8a4dfb8f8a2	6	1	d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__Incertae_Sedis; g__Incertae_Sedis	0.9994364244793149	d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__Incertae_Sedis; g__Incertae_Sedis	1.0	Archaea	Archaea	True	Nanoarchaeota	Nanoarchaeota	True	Nanoarchaeia	Nanoarchaeia	True	Woesearchaeales	Woesearchaeales	True	Incertae_Sedis	Incertae_Sedis	True	Incertae_Sedis	Incertae_Sedis	True
82ec53e4344ddf93f89cfc2e583e81e0	3	1	d__Bacteria; p__Patescibacteria; c__ABY1; o__Candidatus_Magasanikbacteria; f__Incertae_Sedis; g__Incertae_Sedis	0.9999109034831093	d__Bacteria; p__Patescibacteria; c__ABY1; o__Candidatus_Magasanikbacteria; f__Incertae_Sedis; g__Incertae_Sedis	1.0	Bacteria	Bacteria	True	Patescibacteria	Patescibacteria	True	ABY1	ABY1	True	Candidatus_Magasanikbacteria	Candidatus_Magasanikbacteria	True	Incertae_Sedis	Incertae_Sedis	True	Incertae_Sedis	Incertae_Sedis	True
844153abf4b2fff43c23531c070afc26	2	1	d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales; f__Incertae_Sedis; g__Incertae_Sedis	0.9996340048075213	d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales; f__Incertae_Sedis; g__Incertae_Sedis	1.0	Bacteria	Bacteria	True	Patescibacteria	Patescibacteria	True	Saccharimonadia	Saccharimonadia	True	Saccharimonadales	Saccharimonadales	True	Incertae_Sedis	Incertae_Sedis	True	Incertae_Sedis	Incertae_Sedis	True
844dbf54e9b6647e87b349fbaa83b78a	4	1	d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__Incertae_Sedis; g__Incertae_Sedis	0.9999999317403502	d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__Incertae_Sedis; g__Incertae_Sedis	1.0	Archaea	Archaea	True	Nanoarchaeota	Nanoarchaeota	True	Nanoarchaeia	Nanoarchaeia	True	Woesearchaeales	Woesearchaeales	True	Incertae_Sedis	Incertae_Sedis	True	Incertae_Sedis	Incertae_Sedis	True
84d53da3860d39365c990c7a322c4d1f	2	1	d__Bacteria; p__Verrucomicrobiota; c__Omnitrophia; o__Omnitrophales; f__Omnitrophaceae; g__Candidatus_Omnitrophus	0.9999990236624902	d__Bacteria; p__Verrucomicrobiota; c__Omnitrophia; o__Omnitrophales; f__Omnitrophaceae; g__Candidatus_Omnitrophus	1.0	Bacteria	Bacteria	True	Verrucomicrobiota	Verrucomicrobiota	True	Omnitrophia	Omnitrophia	True	Omnitrophales	Omnitrophales	True	Omnitrophaceae	Omnitrophaceae	True	Candidatus_Omnitrophus	Candidatus_Omnitrophus	True
851e56d6147b8e4d3d28cafb27228449	7	1	d__Bacteria	0.9999999969122718	d__Bacteria; p__Nitrospirota; c__Thermodesulfovibrionia; o__Incertae_Sedis; f__Incertae_Sedis; g__Incertae_Sedis	1.0	Bacteria	Bacteria	True		Nitrospirota	False		Thermodesulfovibrionia	False		Incertae_Sedis	False		Incertae_Sedis	False		Incertae_Sedis	False
855919a3a96c487ce877691029c8f660	3	1	d__Bacteria; p__Elusimicrobiota; c__Elusimicrobia; o__MVP-88; f__Incertae_Sedis; g__Incertae_Sedis	0.9999999999527205	d__Bacteria; p__Elusimicrobiota; c__Elusimicrobia; o__MVP-88; f__Incertae_Sedis; g__Incertae_Sedis	1.0	Bacteria	Bacteria	True	Elusimicrobiota	Elusimicrobiota	True	Elusimicrobia	Elusimicrobia	True	MVP-88	MVP-88	True	Incertae_Sedis	Incertae_Sedis	True	Incertae_Sedis	Incertae_Sedis	True
85ac83daa78930e71ceff45dcd61ee12	4	1	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Hyphomicrobiales; f__Beijerinckiaceae; g__Methylobacterium	0.983469868953396	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Hyphomicrobiales; f__Beijerinckiaceae; g__Methylobacterium	1.0	Bacteria	Bacteria	True	Pseudomonadota	Pseudomonadota	True	Alphaproteobacteria	Alphaproteobacteria	True	Hyphomicrobiales	Hyphomicrobiales	True	Beijerinckiaceae	Beijerinckiaceae	True	Methylobacterium	Methylobacterium	True
8657067009fc7880ffa92458ac4b5103	7	1	d__Bacteria; p__Patescibacteria; c__ABY1; o__Candidatus_Magasanikbacteria; f__Incertae_Sedis; g__Incertae_Sedis	0.9999939601680057	d__Bacteria; p__Patescibacteria; c__ABY1; o__Candidatus_Magasanikbacteria; f__Incertae_Sedis; g__Incertae_Sedis	1.0	Bacteria	Bacteria	True	Patescibacteria	Patescibacteria	True	ABY1	ABY1	True	Candidatus_Magasanikbacteria	Candidatus_Magasanikbacteria	True	Incertae_Sedis	Incertae_Sedis	True	Incertae_Sedis	Incertae_Sedis	True
868e0165fe32a8925b7f20afa5e1dbfc	11	1	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae	0.9998810182762874	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Acidovorax	0.667	Bacteria	Bacteria	True	Pseudomonadota	Pseudomonadota	True	Gammaproteobacteria	Gammaproteobacteria	True	Burkholderiales	Burkholderiales	True	Comamonadaceae	Comamonadaceae	True		Acidovorax	False
86c85cb7ac8dcefc3644041883421c24	5	1	d__Bacteria; p__Patescibacteria; c__ABY1; o__Candidatus_Uhrbacteria; f__Incertae_Sedis; g__Incertae_Sedis	0.9998754274365754	d__Bacteria; p__Patescibacteria; c__ABY1; o__Candidatus_Uhrbacteria; f__Incertae_Sedis; g__Incertae_Sedis	1.0	Bacteria	Bacteria	True	Patescibacteria	Patescibacteria	True	ABY1	ABY1	True	Candidatus_Uhrbacteria	Candidatus_Uhrbacteria	True	Incertae_Sedis	Incertae_Sedis	True	Incertae_Sedis	Incertae_Sedis	True
8794266a9850580f5e066fcd3caea9c9	3	1	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__env.OPS_17; g__Incertae_Sedis	0.9999999998753424	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__env.OPS_17; g__Incertae_Sedis	1.0	Bacteria	Bacteria	True	Bacteroidota	Bacteroidota	True	Bacteroidia	Bacteroidia	True	Sphingobacteriales	Sphingobacteriales	True	env.OPS_17	env.OPS_17	True	Incertae_Sedis	Incertae_Sedis	True
