FeatureID	FeatureState	TotalReads	PositiveSamples	RawPresence	DetectedSamples	Prevalence	EqualSampleMean	PooledReadFraction	MaximumSampleAbundance	BestRank	BestTaxon	Lineage
OTU_10295	Persistently rare	10	6	0.06666666666666667	2	0.022222222222222223	5.730334586321782e-6	6.174097192638006e-6	1.4169825356902477e-4	Kingdom	Unknown kingdom	Unknown kingdom > Unknown phylum > Unknown class > Unknown order > Unknown family > Unknown genus > Unknown species
OTU_6778	Persistently rare	25	11	0.12222222222222222	2	0.022222222222222223	1.4929409491463753e-5	1.5435242981595016e-5	6.319448101532466e-4	Family	Gemmatimonadaceae	Bacteria > Gemmatimonadetes > Gemmatimonadetes > Gemmatimonadales > Gemmatimonadaceae > Unknown genus > Unknown species
OTU_12160	Persistently rare	12	7	0.07777777777777778	3	0.03333333333333333	8.797195816539547e-6	7.408916631165608e-6	2.516778523489933e-4	Phylum	TA06	Bacteria > TA06 > Unknown class > Unknown order > Unknown family > Unknown genus > Unknown species
OTU_11318	Persistently rare	18	6	0.06666666666666667	2	0.022222222222222223	1.0544325956502084e-5	1.1113374946748412e-5	5.80130529369108e-4	Class	Ardenticatenia	Bacteria > Chloroflexi > Ardenticatenia > Unknown order > Unknown family > Unknown genus > Unknown species
OTU_11669	Persistently rare	15	7	0.07777777777777778	2	0.022222222222222223	9.758904990720796e-6	9.261145788957009e-6	3.893171377404033e-4	Family	Anaerolineaceae	Bacteria > Chloroflexi > Anaerolineae > Anaerolineales > Anaerolineaceae > Unknown genus > Unknown species
OTU_7838	Persistently rare	124	41	0.45555555555555555	30	0.3333333333333333	8.67936348025386e-5	7.655880518871129e-5	4.0689000406890003e-4	Genus	Thermoactinomyces	Bacteria > Firmicutes > Bacilli > Bacillales > Thermoactinomycetaceae > Thermoactinomyces > Unknown species
OTU_10161	Persistently rare	16	7	0.07777777777777778	4	0.044444444444444446	9.812734209594586e-6	9.878555508220811e-6	2.811094452773613e-4	Class	TK10	Bacteria > Chloroflexi > TK10 > Unknown order > Unknown family > Unknown genus > Unknown species
OTU_12103	Persistently rare	8	5	0.05555555555555555	2	0.022222222222222223	5.292846054031795e-6	4.9392777541104055e-6	1.5164535206995905e-4	Family	Anaerolineaceae	Bacteria > Chloroflexi > Anaerolineae > Anaerolineales > Anaerolineaceae > Unknown genus > Unknown species
OTU_10239	Persistently rare	9	4	0.044444444444444446	1	0.011111111111111112	4.212284062051316e-6	5.556687473374206e-6	1.4718869590815426e-4	Phylum	Chloroflexi	Bacteria > Chloroflexi > Unknown class > Unknown order > Unknown family > Unknown genus > Unknown species
OTU_13096	Persistently rare	6	5	0.05555555555555555	0	0	2.934412370522703e-6	3.704458315582804e-6	7.156915369475756e-5	Genus	Anaerolinea	Bacteria > Chloroflexi > Anaerolineae > Anaerolineales > Anaerolineaceae > Anaerolinea > Unknown species
OTU_4058	Intermediate	45	9	0.1	5	0.05555555555555555	3.1196970512997764e-5	2.778343736687103e-5	0.0011612021857923497	Family	Anaerolineaceae	Bacteria > Chloroflexi > Anaerolineae > Anaerolineales > Anaerolineaceae > Unknown genus > Unknown species
OTU_7208	Persistently rare	49	16	0.17777777777777778	6	0.06666666666666667	2.723302196498542e-5	3.0253076243926232e-5	6.710122699386503e-4	Order	Acidimicrobiales	Bacteria > Actinobacteria > Acidimicrobiia > Acidimicrobiales > Unknown family > Unknown genus > Unknown species
OTU_3234	Intermediate	51	7	0.07777777777777778	4	0.044444444444444446	3.089788171860347e-5	3.1487895682453836e-5	0.001504856582607506	Family	Anaerolineaceae	Bacteria > Chloroflexi > Anaerolineae > Anaerolineales > Anaerolineaceae > Unknown genus > Unknown species
OTU_10039	Sampling-limited	2	1	0.011111111111111112	0	0	7.872125198279154e-7	1.2348194385276014e-6	7.084912678451239e-5	Order	GR-WP33-30	Bacteria > Proteobacteria > Deltaproteobacteria > GR-WP33-30 > Unknown family > Unknown genus > Unknown species
OTU_11176	Persistently rare	10	7	0.07777777777777778	2	0.022222222222222223	6.331993830446244e-6	6.174097192638006e-6	1.2953367875647668e-4	Genus	Pirellula	Bacteria > Planctomycetes > Planctomycetacia > Planctomycetales > Planctomycetaceae > Pirellula > Unknown species
OTU_6733	Sampling-limited	1	1	0.011111111111111112	0	0	9.040038329762518e-7	6.174097192638007e-7	8.136034496786266e-5	Family	Sandaracinaceae	Bacteria > Proteobacteria > Deltaproteobacteria > Myxococcales > Sandaracinaceae > Unknown genus > Unknown species
OTU_8881	Persistently rare	26	8	0.08888888888888889	3	0.03333333333333333	1.5824695451366813e-5	1.6052652700858816e-5	5.033557046979866e-4	Family	Anaerolineaceae	Bacteria > Chloroflexi > Anaerolineae > Anaerolineales > Anaerolineaceae > Unknown genus > Unknown species
OTU_13292	Persistently rare	45	12	0.13333333333333333	4	0.044444444444444446	3.100284225252295e-5	2.778343736687103e-5	9.105691056910569e-4	Order	WD2101 soil group	Bacteria > Planctomycetes > Phycisphaerae > WD2101 soil group > Unknown family > Unknown genus > Unknown species
OTU_11635	Sampling-limited	2	2	0.022222222222222223	0	0	7.643137446179056e-7	1.2348194385276014e-6	4.030145488252126e-5	Phylum	Parcubacteria	Bacteria > Parcubacteria > Unknown class > Unknown order > Unknown family > Unknown genus > Unknown species
OTU_10978	Persistently rare	17	2	0.022222222222222223	1	0.011111111111111112	5.4653401111787e-6	1.0495965227484611e-5	4.281050998020014e-4	Family	JG30a-KF-32	Bacteria > Chloroflexi > Ktedonobacteria > Ktedonobacterales > JG30a-KF-32 > Unknown genus > Unknown species
OTU_9207	Intermediate	503	32	0.35555555555555557	20	0.2222222222222222	3.030625224981067e-4	3.1055708878969173e-4	0.0035023253143480508	Genus	Ferruginibacter	Bacteria > Bacteroidetes > Sphingobacteriia > Sphingobacteriales > Chitinophagaceae > Ferruginibacter > Unknown species
OTU_7850	Persistently rare	11	4	0.044444444444444446	3	0.03333333333333333	8.087431708465021e-6	6.7915069119018075e-6	2.673082063619353e-4	Phylum	Microgenomates	Bacteria > Microgenomates > Unknown class > Unknown order > Unknown family > Unknown genus > Unknown species
OTU_6893	Sampling-limited	1	1	0.011111111111111112	0	0	7.118400353072657e-7	6.174097192638007e-7	6.406560317765392e-5	Class	JG30-KF-CM66	Bacteria > Chloroflexi > JG30-KF-CM66 > Unknown order > Unknown family > Unknown genus > Unknown species
OTU_9961	Persistently rare	13	9	0.1	2	0.022222222222222223	7.1047522279149605e-6	8.026326350429408e-6	1.1607211947690165e-4	Family	Saprospiraceae	Bacteria > Bacteroidetes > Sphingobacteriia > Sphingobacteriales > Saprospiraceae > Unknown genus > Unknown species
OTU_6823	Intermediate	76	15	0.16666666666666666	7	0.07777777777777778	5.4433394282027985e-5	4.692313866404885e-5	0.002993604572050619	Order	PAUC43f marine benthic group	Bacteria > Gemmatimonadetes > Gemmatimonadetes > PAUC43f marine benthic group > Unknown family > Unknown genus > Unknown species
OTU_9377	Sampling-limited	3	1	0.011111111111111112	1	0.011111111111111112	1.3050400647299872e-6	1.852229157791402e-6	1.1745360582569885e-4	Family	BSV26	Bacteria > Chlorobi > Ignavibacteria > Ignavibacteriales > BSV26 > Unknown genus > Unknown species
OTU_8723	Sampling-limited	1	1	0.011111111111111112	0	0	5.066857180496654e-7	6.174097192638007e-7	4.560171462446988e-5	Kingdom	Unknown kingdom	Unknown kingdom > Unknown phylum > Unknown class > Unknown order > Unknown family > Unknown genus > Unknown species
OTU_7767	Intermediate	70	13	0.14444444444444443	5	0.05555555555555555	5.868258888621055e-5	4.3218680348466046e-5	0.0037414424454704663	Order	43F-1404R	Bacteria > Proteobacteria > Deltaproteobacteria > 43F-1404R > Unknown family > Unknown genus > Unknown species
OTU_351	Intermediate	614	48	0.5333333333333333	48	0.5333333333333333	4.4214497666255725e-4	3.790895676279736e-4	0.001557249405786411	Genus	Acetobacter	Bacteria > Proteobacteria > Alphaproteobacteria > Rhodospirillales > Acetobacteraceae > Acetobacter > Unknown species
OTU_9135	Persistently rare	27	10	0.1111111111111111	4	0.044444444444444446	1.8711888937371244e-5	1.6670062420122617e-5	9.022013713460845e-4	Genus	Halioglobus	Bacteria > Proteobacteria > Gammaproteobacteria > Cellvibrionales > Halieaceae > Halioglobus > Unknown species
OTU_12400	Persistently rare	17	4	0.044444444444444446	2	0.022222222222222223	7.156717783175673e-6	1.0495965227484611e-5	3.779289493575208e-4	Family	Anaerolineaceae	Bacteria > Chloroflexi > Anaerolineae > Anaerolineales > Anaerolineaceae > Unknown genus > Unknown species
OTU_7973	Intermediate	42	7	0.07777777777777778	2	0.022222222222222223	3.343751022852901e-5	2.5931208209079626e-5	0.0024888754808054907	Family	Anaerolineaceae	Bacteria > Chloroflexi > Anaerolineae > Anaerolineales > Anaerolineaceae > Unknown genus > Unknown species
OTU_12270	Persistently rare	6	3	0.03333333333333333	1	0.011111111111111112	4.729866524586263e-6	3.704458315582804e-6	2.7214587018641994e-4	Order	BD2-11 terrestrial group	Bacteria > Gemmatimonadetes > Gemmatimonadetes > BD2-11 terrestrial group > Unknown family > Unknown genus > Unknown species
OTU_6754	Persistently rare	41	15	0.16666666666666666	7	0.07777777777777778	2.6687250828004194e-5	2.5313798489815825e-5	7.041872054601593e-4	Family	Saprospiraceae	Bacteria > Bacteroidetes > Sphingobacteriia > Sphingobacteriales > Saprospiraceae > Unknown genus > Unknown species
OTU_7325	Persistently rare	59	29	0.32222222222222224	10	0.1111111111111111	4.412173994700144e-5	3.642717343656424e-5	4.7470500474705005e-4	Genus	Parvularcula	Bacteria > Proteobacteria > Alphaproteobacteria > Parvularculales > Parvularculaceae > Parvularcula > Unknown species
OTU_6658	Persistently rare	19	5	0.05555555555555555	3	0.03333333333333333	1.3356311442940641e-5	1.1730784666012212e-5	4.640063635158425e-4	Order	Subgroup 21	Bacteria > Acidobacteria > Acidobacteria > Subgroup 21 > Unknown family > Unknown genus > Unknown species
OTU_12693	Sampling-limited	1	1	0.011111111111111112	0	0	4.477939431391251e-7	6.174097192638007e-7	4.030145488252126e-5	Family	Planctomycetaceae	Bacteria > Planctomycetes > Planctomycetacia > Planctomycetales > Planctomycetaceae > Unknown genus > Unknown species
OTU_4554	Persistently rare	22	10	0.1111111111111111	4	0.044444444444444446	1.6394958375125867e-5	1.3583013823803615e-5	8.005764150188136e-4	Genus	SM1A02	Bacteria > Planctomycetes > Phycisphaerae > Phycisphaerales > Phycisphaeraceae > SM1A02 > Unknown species
OTU_12658	Persistently rare	19	8	0.08888888888888889	3	0.03333333333333333	1.1045862971015923e-5	1.1730784666012212e-5	3.454231433506045e-4	Genus	Rhizomicrobium	Bacteria > Proteobacteria > Alphaproteobacteria > Rhizobiales > Rhizobiales Incertae Sedis > Rhizomicrobium > Unknown species
OTU_2938	Intermediate	47	5	0.05555555555555555	1	0.011111111111111112	1.5412451495065477e-5	2.901825680539863e-5	0.0011505324557178787	Kingdom	Unknown kingdom	Unknown kingdom > Unknown phylum > Unknown class > Unknown order > Unknown family > Unknown genus > Unknown species
OTU_13200	Intermediate	26	3	0.03333333333333333	1	0.011111111111111112	1.8661354189525863e-5	1.6052652700858816e-5	0.0015245923372663396	Genus	Anaerophaga	Bacteria > Bacteroidetes > Bacteroidia > Bacteroidales > Marinilabiaceae > Anaerophaga > Unknown species
OTU_11171	Persistently rare	4	3	0.03333333333333333	1	0.011111111111111112	2.5183290308234907e-6	2.4696388770552028e-6	1.6272068993572532e-4	Family	Anaerolineaceae	Bacteria > Chloroflexi > Anaerolineae > Anaerolineales > Anaerolineaceae > Unknown genus > Unknown species
OTU_4480	Persistently rare	30	8	0.08888888888888889	3	0.03333333333333333	1.9790958050201318e-5	1.8522291577914018e-5	6.90846286701209e-4	Phylum	Parcubacteria	Bacteria > Parcubacteria > Unknown class > Unknown order > Unknown family > Unknown genus > Unknown species
OTU_10912	Sampling-limited	1	1	0.011111111111111112	0	0	4.1515136418738267e-7	6.174097192638007e-7	3.736362277686444e-5	Genus	Niastella	Bacteria > Bacteroidetes > Sphingobacteriia > Sphingobacteriales > Chitinophagaceae > Niastella > Unknown species
OTU_8910	Persistently rare	25	7	0.07777777777777778	5	0.05555555555555555	1.4004446296499143e-5	1.5435242981595016e-5	4.1922861934041365e-4	Phylum	Microgenomates	Bacteria > Microgenomates > Unknown class > Unknown order > Unknown family > Unknown genus > Unknown species
OTU_264	Intermediate	1958	50	0.5555555555555556	48	0.5333333333333333	0.0013630962591254074	0.0012088882303185216	0.0036101083032490976	Genus	Kroppenstedtia	Bacteria > Firmicutes > Bacilli > Bacillales > Thermoactinomycetaceae > Kroppenstedtia > Unknown species
OTU_12949	Persistently rare	3	3	0.03333333333333333	0	0	1.5450824455490478e-6	1.852229157791402e-6	5.757052389176742e-5	Order	Subgroup 25	Bacteria > Acidobacteria > Acidobacteria > Subgroup 25 > Unknown family > Unknown genus > Unknown species
OTU_7004	Persistently rare	14	5	0.05555555555555555	2	0.022222222222222223	8.852546836690095e-6	8.643736069693209e-6	5.354274495805819e-4	Order	AT425-EubC11 terrestrial group	Bacteria > Gemmatimonadetes > Gemmatimonadetes > AT425-EubC11 terrestrial group > Unknown family > Unknown genus > Unknown species
OTU_7160	Persistently rare	24	5	0.05555555555555555	3	0.03333333333333333	1.4581437513723802e-5	1.4817833262331216e-5	6.710122699386503e-4	Genus	Planctomyces	Bacteria > Planctomycetes > Planctomycetacia > Planctomycetales > Planctomycetaceae > Planctomyces > Unknown species
OTU_6695	Sampling-limited	1	1	0.011111111111111112	0	0	8.186789795985198e-7	6.174097192638007e-7	7.368110816386678e-5	Order	WD2101 soil group	Bacteria > Planctomycetes > Phycisphaerae > WD2101 soil group > Unknown family > Unknown genus > Unknown species
OTU_8138	Persistently rare	20	7	0.07777777777777778	4	0.044444444444444446	1.7238793063820493e-5	1.2348194385276013e-5	6.556839603311204e-4	Genus	Desulfobulbus	Bacteria > Proteobacteria > Deltaproteobacteria > Desulfobacterales > Desulfobulbaceae > Desulfobulbus > Unknown species
OTU_6719	Persistently rare	4	4	0.044444444444444446	0	0	2.6159959572059053e-6	2.4696388770552028e-6	8.136034496786266e-5	Class	OM190	Bacteria > Planctomycetes > OM190 > Unknown order > Unknown family > Unknown genus > Unknown species
OTU_7429	Persistently rare	21	10	0.1111111111111111	6	0.06666666666666667	1.5339150625596428e-5	1.2965604104539813e-5	3.7710234557658946e-4	Phylum	Latescibacteria	Bacteria > Latescibacteria > Unknown class > Unknown order > Unknown family > Unknown genus > Unknown species
OTU_3548	Intermediate	41	13	0.14444444444444443	5	0.05555555555555555	2.855922732436267e-5	2.5313798489815825e-5	0.00151944195041094	Genus	Pirellula	Bacteria > Planctomycetes > Planctomycetacia > Planctomycetales > Planctomycetaceae > Pirellula > Unknown species
OTU_12870	Persistently rare	4	4	0.044444444444444446	0	0	2.0544452193224565e-6	2.4696388770552028e-6	5.949193884228687e-5	Order	GR-WP33-30	Bacteria > Proteobacteria > Deltaproteobacteria > GR-WP33-30 > Unknown family > Unknown genus > Unknown species
OTU_6711	Persistently rare	4	3	0.03333333333333333	1	0.011111111111111112	2.2384093121810435e-6	2.4696388770552028e-6	1.2030798845043312e-4	Order	Chthonomonadales	Bacteria > Armatimonadetes > Chthonomonadetes > Chthonomonadales > Unknown family > Unknown genus > Unknown species
OTU_11049	Persistently rare	14	1	0.011111111111111112	1	0.011111111111111112	4.162132914741681e-6	8.643736069693209e-6	3.7459196232675124e-4	Kingdom	Unknown kingdom	Unknown kingdom > Unknown phylum > Unknown class > Unknown order > Unknown family > Unknown genus > Unknown species
OTU_4415	Persistently rare	7	5	0.05555555555555555	1	0.011111111111111112	3.8439840758053715e-6	4.321868034846604e-6	1.6272068993572532e-4	Family	Caldilineaceae	Bacteria > Chloroflexi > Caldilineae > Caldilineales > Caldilineaceae > Unknown genus > Unknown species
OTU_9140	Intermediate	68	19	0.2111111111111111	8	0.08888888888888889	4.876804093305229e-5	4.1983860909938446e-5	0.0010826416456153013	Genus	Rhodopirellula	Bacteria > Planctomycetes > Planctomycetacia > Planctomycetales > Planctomycetaceae > Rhodopirellula > Unknown species
OTU_11448	Intermediate	24	4	0.044444444444444446	2	0.022222222222222223	2.163348773002308e-5	1.4817833262331216e-5	0.0016851441241685144	Genus	Roseiflexus	Bacteria > Chloroflexi > Chloroflexia > Chloroflexales > Roseiflexaceae > Roseiflexus > Unknown species
OTU_8909	Persistently rare	23	10	0.1111111111111111	5	0.05555555555555555	1.2219692309048476e-5	1.4200423543067415e-5	2.5049203793165147e-4	Family	Rhodospirillaceae	Bacteria > Proteobacteria > Alphaproteobacteria > Rhodospirillales > Rhodospirillaceae > Unknown genus > Unknown species
OTU_11626	Persistently rare	7	5	0.05555555555555555	2	0.022222222222222223	4.870545320555301e-6	4.321868034846604e-6	1.5344483658124905e-4	Kingdom	Unknown kingdom	Unknown kingdom > Unknown phylum > Unknown class > Unknown order > Unknown family > Unknown genus > Unknown species
OTU_9223	Persistently rare	76	21	0.23333333333333334	9	0.1	4.970978857475718e-5	4.692313866404885e-5	9.715025906735751e-4	Genus	Rubrivirga	Bacteria > Bacteroidetes > Cytophagia > Order II > Rhodothermaceae > Rubrivirga > Unknown species
OTU_11520	Persistently rare	12	1	0.011111111111111112	1	0.011111111111111112	1.0229655772083269e-5	7.408916631165608e-6	9.206690194874942e-4	Family	Planctomycetaceae	Bacteria > Planctomycetes > Planctomycetacia > Planctomycetales > Planctomycetaceae > Unknown genus > Unknown species
OTU_11857	Persistently rare	4	3	0.03333333333333333	1	0.011111111111111112	2.059162796485816e-6	2.4696388770552028e-6	1.3008130081300812e-4	Genus	Aquicella	Bacteria > Proteobacteria > Gammaproteobacteria > Legionellales > Coxiellaceae > Aquicella > Unknown species
OTU_11518	Sampling-limited	9	1	0.011111111111111112	1	0.011111111111111112	7.672241829062452e-6	5.556687473374206e-6	6.905017646156207e-4	Genus	Planctomyces	Bacteria > Planctomycetes > Planctomycetacia > Planctomycetales > Planctomycetaceae > Planctomyces > Unknown species
OTU_13359	Sampling-limited	1	1	0.011111111111111112	0	0	3.165198014787805e-7	6.174097192638007e-7	2.8486782133090245e-5	Kingdom	Unknown kingdom	Unknown kingdom > Unknown phylum > Unknown class > Unknown order > Unknown family > Unknown genus > Unknown species
OTU_12092	Persistently rare	22	9	0.1	3	0.03333333333333333	1.177509332557516e-5	1.3583013823803615e-5	3.3627260499178e-4	Family	Saprospiraceae	Bacteria > Bacteroidetes > Sphingobacteriia > Sphingobacteriales > Saprospiraceae > Unknown genus > Unknown species
OTU_11160	Sampling-limited	4	2	0.022222222222222223	0	0	1.6722332978419423e-6	2.4696388770552028e-6	8.546034639927074e-5	Phylum	SHA-109	Bacteria > SHA-109 > Unknown class > Unknown order > Unknown family > Unknown genus > Unknown species
OTU_1334	Intermediate	412	34	0.37777777777777777	19	0.2111111111111111	2.8612209571530746e-4	2.5437280433668585e-4	0.00987326849395815	Genus	Flavobacterium	Bacteria > Bacteroidetes > Flavobacteriia > Flavobacteriales > Flavobacteriaceae > Flavobacterium > Unknown species
OTU_9037	Intermediate	53	5	0.05555555555555555	2	0.022222222222222223	3.886969626211797e-5	3.272271512098144e-5	0.002624490641618896	Genus	Anaerophaga	Bacteria > Bacteroidetes > Bacteroidia > Bacteroidales > Marinilabiaceae > Anaerophaga > Unknown species
OTU_12717	Sampling-limited	2	2	0.022222222222222223	0	0	7.141262108941003e-7	1.2348194385276014e-6	3.578457684737878e-5	Family	Anaerolineaceae	Bacteria > Chloroflexi > Anaerolineae > Anaerolineales > Anaerolineaceae > Unknown genus > Unknown species
OTU_13171	Persistently rare	17	5	0.05555555555555555	3	0.03333333333333333	1.2353847460063454e-5	1.0495965227484611e-5	5.673222390317701e-4	Genus	SM1A02	Bacteria > Planctomycetes > Phycisphaerae > Phycisphaerales > Phycisphaeraceae > SM1A02 > Unknown species
OTU_1445	Sampling-limited	1	1	0.011111111111111112	0	0	7.365180373267341e-7	6.174097192638007e-7	6.628662335940607e-5	Genus	Natronomonas	Archaea > Euryarchaeota > Halobacteria > Halobacteriales > Halobacteriaceae > Natronomonas > Unknown species
OTU_11890	Persistently rare	6	4	0.044444444444444446	2	0.022222222222222223	4.850525693606402e-6	3.704458315582804e-6	1.7738359201773836e-4	Genus	Chthoniobacter	Bacteria > Verrucomicrobia > Spartobacteria > Chthoniobacterales > Chthoniobacteraceae > Chthoniobacter > Unknown species
OTU_8298	Intermediate	60	14	0.15555555555555556	6	0.06666666666666667	4.7698975591207425e-5	3.7044583155828036e-5	0.0015027322404371586	Family	IheB3-7	Bacteria > Chlorobi > Ignavibacteria > Ignavibacteriales > IheB3-7 > Unknown genus > Unknown species
OTU_6844	Persistently rare	9	5	0.05555555555555555	2	0.022222222222222223	6.189964839216801e-6	5.556687473374206e-6	2.3043244488824027e-4	Family	SBYZ-984	Bacteria > Planctomycetes > Phycisphaerae > Phycisphaerales > SBYZ-984 > Unknown genus > Unknown species
OTU_6851	Persistently rare	3	3	0.03333333333333333	0	0	9.627930275492688e-7	1.852229157791402e-6	3.1408021608718864e-5	Family	Planctomycetaceae	Bacteria > Planctomycetes > Planctomycetacia > Planctomycetales > Planctomycetaceae > Unknown genus > Unknown species
OTU_3796	Intermediate	116	23	0.25555555555555554	11	0.12222222222222222	6.412341690534062e-5	7.161952743460087e-5	0.0013461334089057352	Genus	Chthoniobacter	Bacteria > Verrucomicrobia > Spartobacteria > Chthoniobacterales > Chthoniobacteraceae > Chthoniobacter > Unknown species
OTU_12396	Persistently rare	22	10	0.1111111111111111	3	0.03333333333333333	1.3239948814735132e-5	1.3583013823803615e-5	3.355704697986577e-4	Genus	Mesorhizobium	Bacteria > Proteobacteria > Alphaproteobacteria > Rhizobiales > Phyllobacteriaceae > Mesorhizobium > Unknown species
OTU_7606	Intermediate	191	33	0.36666666666666664	19	0.2111111111111111	1.3973842903261877e-4	1.1792525637938592e-4	0.0019365609348914858	Order	Subgroup 6	Bacteria > Acidobacteria > Acidobacteria > Subgroup 6 > Unknown family > Unknown genus > Unknown species
OTU_11136	Persistently rare	9	3	0.03333333333333333	1	0.011111111111111112	3.620534361291715e-6	5.556687473374206e-6	1.9940747493163173e-4	Family	Anaerolineaceae	Bacteria > Chloroflexi > Anaerolineae > Anaerolineales > Anaerolineaceae > Unknown genus > Unknown species
OTU_11029	Persistently rare	18	4	0.044444444444444446	3	0.03333333333333333	6.796864021321613e-6	1.1113374946748412e-5	3.2107882485150104e-4	Family	Anaerolineaceae	Bacteria > Chloroflexi > Anaerolineae > Anaerolineales > Anaerolineaceae > Unknown genus > Unknown species
OTU_8123	Intermediate	63	17	0.18888888888888888	11	0.12222222222222222	5.251198405173657e-5	3.889681231361944e-5	0.0016863406408094434	Family	Desulfobulbaceae	Bacteria > Proteobacteria > Deltaproteobacteria > Desulfobacterales > Desulfobulbaceae > Unknown genus > Unknown species
OTU_6935	Persistently rare	19	7	0.07777777777777778	3	0.03333333333333333	1.2094430201100937e-5	1.1730784666012212e-5	4.143932592029836e-4	Family	MND8	Bacteria > Proteobacteria > Alphaproteobacteria > Rhodospirillales > MND8 > Unknown genus > Unknown species
OTU_8412	Persistently rare	4	4	0.044444444444444446	0	0	2.4370938903026284e-6	2.4696388770552028e-6	9.64785335262904e-5	Genus	Arenimonas	Bacteria > Proteobacteria > Gammaproteobacteria > Xanthomonadales > Xanthomonadaceae > Arenimonas > Unknown species
OTU_667	Persistently rare	52	32	0.35555555555555557	11	0.12222222222222222	3.7412673794338555e-5	3.210530540171763e-5	2.810567734682406e-4	Genus	CL500-29 marine group	Bacteria > Actinobacteria > Acidimicrobiia > Acidimicrobiales > Acidimicrobiaceae > CL500-29 marine group > Unknown species
OTU_6964	Persistently rare	38	3	0.03333333333333333	1	0.011111111111111112	1.1999110926271562e-5	2.3461569332024424e-5	9.632364745545031e-4	Phylum	WD272	Bacteria > WD272 > Unknown class > Unknown order > Unknown family > Unknown genus > Unknown species
OTU_11071	Persistently rare	39	3	0.03333333333333333	1	0.011111111111111112	1.1978858350113303e-5	2.4078979051288225e-5	9.899930432921281e-4	Family	JG30a-KF-32	Bacteria > Chloroflexi > Ktedonobacteria > Ktedonobacterales > JG30a-KF-32 > Unknown genus > Unknown species
OTU_12852	Persistently rare	8	3	0.03333333333333333	2	0.022222222222222223	4.215872008725596e-6	4.9392777541104055e-6	2.106482700510822e-4	Order	WD2101 soil group	Bacteria > Planctomycetes > Phycisphaerae > WD2101 soil group > Unknown family > Unknown genus > Unknown species
OTU_13129	Persistently rare	12	8	0.08888888888888889	1	0.011111111111111112	7.91519250590322e-6	7.408916631165608e-6	3.0790547301978293e-4	Genus	Dehalogenimonas	Bacteria > Chloroflexi > Dehalococcoidia > Dehalococcoidales > Dehalococcoidaceae > Dehalogenimonas > Unknown species
OTU_7718	Persistently rare	9	8	0.08888888888888889	1	0.011111111111111112	6.990470429637983e-6	5.556687473374206e-6	1.335559265442404e-4	Genus	Candidatus Rhabdochlamydia	Bacteria > Chlamydiae > Chlamydiae > Chlamydiales > Simkaniaceae > Candidatus Rhabdochlamydia > Unknown species
OTU_12845	Sampling-limited	1	1	0.011111111111111112	0	0	6.379463231963662e-7	6.174097192638007e-7	5.7415169087672966e-5	Order	Subgroup 25	Bacteria > Acidobacteria > Acidobacteria > Subgroup 25 > Unknown family > Unknown genus > Unknown species
OTU_12843	Sampling-limited	1	1	0.011111111111111112	0	0	4.932790726353434e-7	6.174097192638007e-7	4.439511653718091e-5	Kingdom	Unknown kingdom	Unknown kingdom > Unknown phylum > Unknown class > Unknown order > Unknown family > Unknown genus > Unknown species
OTU_13231	Persistently rare	25	5	0.05555555555555555	4	0.044444444444444446	1.4869553153109703e-5	1.5435242981595016e-5	7.251631617113851e-4	Family	Anaerolineaceae	Bacteria > Chloroflexi > Anaerolineae > Anaerolineales > Anaerolineaceae > Unknown genus > Unknown species
OTU_10249	Persistently rare	84	27	0.3	15	0.16666666666666666	4.8827999354141166e-5	5.186241641815925e-5	6.158109460395659e-4	Genus	Paludibacter	Bacteria > Bacteroidetes > Bacteroidia > Bacteroidales > Porphyromonadaceae > Paludibacter > Unknown species
OTU_9476	Persistently rare	10	9	0.1	1	0.011111111111111112	6.82461234060253e-6	6.174097192638006e-6	1.6248273620927777e-4	Class	Pla4 lineage	Bacteria > Planctomycetes > Pla4 lineage > Unknown order > Unknown family > Unknown genus > Unknown species
OTU_8429	Persistently rare	17	6	0.06666666666666667	2	0.022222222222222223	8.907088663632429e-6	1.0495965227484611e-5	2.835371256423888e-4	Family	Chitinophagaceae	Bacteria > Bacteroidetes > Sphingobacteriia > Sphingobacteriales > Chitinophagaceae > Unknown genus > Unknown species
OTU_10445	Persistently rare	15	9	0.1	3	0.03333333333333333	1.052477589572491e-5	9.261145788957009e-6	3.007337904486948e-4	Family	GR-WP33-58	Bacteria > Proteobacteria > Deltaproteobacteria > Desulfuromonadales > GR-WP33-58 > Unknown genus > Unknown species
OTU_8902	Persistently rare	4	4	0.044444444444444446	0	0	2.356954993751349e-6	2.4696388770552028e-6	7.786342754808066e-5	Order	BD2-11 terrestrial group	Bacteria > Gemmatimonadetes > Gemmatimonadetes > BD2-11 terrestrial group > Unknown family > Unknown genus > Unknown species
OTU_7009	Intermediate	72	17	0.18888888888888888	6	0.06666666666666667	6.386994086313991e-5	4.445349978699365e-5	0.0029403902699812884	Phylum	Parcubacteria	Bacteria > Parcubacteria > Unknown class > Unknown order > Unknown family > Unknown genus > Unknown species
OTU_8472	Persistently rare	12	1	0.011111111111111112	1	0.011111111111111112	4.72561876070648e-6	7.408916631165608e-6	4.253056884635832e-4	Order	AT425-EubC11 terrestrial group	Bacteria > Gemmatimonadetes > Gemmatimonadetes > AT425-EubC11 terrestrial group > Unknown family > Unknown genus > Unknown species
