FeatureID	PositiveSamples	RawPresence	DetectedSamples	Prevalence	EqualSampleMean	PooledReadFraction	MaximumSampleAbundance	TotalReads	PrimaryCore	IWPrevalence	CWPrevalence	TWPrevalence	IWCore	CWCore	TWCore	BestRank	BestTaxon	DisplayLabel	Lineage	FeatureState
OTU_8977	25	0.2777777777777778	11	0.12222222222222222	3.212346310429668e-5	2.963566652466243e-5	3.547671840354767e-4	48	FALSE	0.13333333333333333	0	0.23333333333333334	FALSE	FALSE	FALSE	Phylum	Armatimonadetes	P · Armatimonadetes	Bacteria > Armatimonadetes > Unknown class > Unknown order > Unknown family > Unknown genus > Unknown species	Persistently rare
OTU_3689	13	0.14444444444444443	6	0.06666666666666667	2.3846179393249152e-5	2.3461569332024424e-5	4.6185820952967437e-4	38	FALSE	0.06666666666666667	0	0.13333333333333333	FALSE	FALSE	FALSE	Class	WCHB1-25	C · WCHB1-25	Bacteria > Lentisphaerae > WCHB1-25 > Unknown order > Unknown family > Unknown genus > Unknown species	Persistently rare
OTU_4199	8	0.08888888888888889	2	0.022222222222222223	8.322055808769035e-6	6.7915069119018075e-6	1.7738359201773836e-4	11	FALSE	0.03333333333333333	0.03333333333333333	0	FALSE	FALSE	FALSE	Family	Desulfurellaceae	F · Desulfurellaceae	Bacteria > Proteobacteria > Deltaproteobacteria > Desulfurellales > Desulfurellaceae > Unknown genus > Unknown species	Persistently rare
OTU_2531	21	0.23333333333333334	1	0.011111111111111112	1.8038382864616837e-5	1.7287472139386417e-5	3.319738214929337e-4	28	FALSE	0	0	0.03333333333333333	FALSE	FALSE	FALSE	Genus	Candidatus Alysiosphaera	G · Candidatus Alysiosphaera	Bacteria > Proteobacteria > Alphaproteobacteria > Rhodospirillales > Rhodospirillales Incertae Sedis > Candidatus Alysiosphaera > Unknown species	Persistently rare
OTU_9154	28	0.3111111111111111	16	0.17777777777777778	5.621596383509557e-5	5.618428445300586e-5	6.696129637069774e-4	91	FALSE	0.13333333333333333	0.03333333333333333	0.36666666666666664	FALSE	FALSE	FALSE	Genus	CL500-29 marine group	G · CL500-29 marine group	Bacteria > Actinobacteria > Acidimicrobiia > Acidimicrobiales > Acidimicrobiaceae > CL500-29 marine group > Unknown species	Persistently rare
OTU_9631	32	0.35555555555555557	19	0.2111111111111111	9.819398190125841e-5	8.95244092932511e-5	0.0012008646225282202	145	FALSE	0	0.06666666666666667	0.5666666666666667	FALSE	FALSE	FALSE	Genus	Anaerolinea	G · Anaerolinea	Bacteria > Chloroflexi > Anaerolineae > Anaerolineales > Anaerolineaceae > Anaerolinea > Unknown species	Intermediate
OTU_9116	5	0.05555555555555555	1	0.011111111111111112	9.439835223477568e-6	8.643736069693209e-6	6.014675808973896e-4	14	FALSE	0	0	0.03333333333333333	FALSE	FALSE	FALSE	Class	Bacteroidetes BD2-2	C · Bacteroidetes BD2-2	Bacteria > Bacteroidetes > Bacteroidetes BD2-2 > Unknown order > Unknown family > Unknown genus > Unknown species	Persistently rare
OTU_13389	1	0.011111111111111112	0	0	8.534534995860751e-7	6.174097192638007e-7	7.681081496274676e-5	1	FALSE	0	0	0	FALSE	FALSE	FALSE	Genus	Anaerolineaceae UCG-001	G · Anaerolineaceae UCG-001	Bacteria > Chloroflexi > Anaerolineae > Anaerolineales > Anaerolineaceae > Anaerolineaceae UCG-001 > Unknown species	Sampling-limited
OTU_9095	16	0.17777777777777778	7	0.07777777777777778	7.136926111044308e-5	6.606283996122666e-5	0.0037290990015638155	107	FALSE	0	0.1	0.13333333333333333	FALSE	FALSE	FALSE	Genus	Marinobacter	G · Marinobacter	Bacteria > Proteobacteria > Gammaproteobacteria > Alteromonadales > Alteromonadaceae > Marinobacter > Unknown species	Intermediate
OTU_12775	1	0.011111111111111112	0	0	7.196315486470927e-7	6.174097192638007e-7	6.476683937823834e-5	1	FALSE	0	0	0	FALSE	FALSE	FALSE	Genus	Caldithrix	G · Caldithrix	Bacteria > Deferribacteres > Deferribacteres Incertae Sedis > Unknown order > Unknown family > Caldithrix > Unknown species	Sampling-limited
OTU_11093	4	0.044444444444444446	1	0.011111111111111112	5.042022661380555e-6	8.026326350429408e-6	2.8486782133090244e-4	13	FALSE	0.03333333333333333	0	0	FALSE	FALSE	FALSE	Genus	Candidatus Chloroploca	G · Candidatus Chloroploca	Bacteria > Chloroflexi > Chloroflexia > Chloroflexales > Chloroflexaceae > Candidatus Chloroploca > Unknown species	Persistently rare
OTU_10288	9	0.1	3	0.03333333333333333	1.1010715596781128e-5	1.2965604104539813e-5	2.8339650713804954e-4	21	FALSE	0	0	0.1	FALSE	FALSE	FALSE	Class	OM190	C · OM190	Bacteria > Planctomycetes > OM190 > Unknown order > Unknown family > Unknown genus > Unknown species	Persistently rare
OTU_8814	20	0.2222222222222222	9	0.1	3.8055967432953375e-5	4.568831922552125e-5	7.537925186092529e-4	74	FALSE	0.1	0	0.2	FALSE	FALSE	FALSE	Class	Lentisphaerae RFP12 gut group	C · Lentisphaerae RFP12 gut group	Bacteria > Lentisphaerae > Lentisphaerae RFP12 gut group > Unknown order > Unknown family > Unknown genus > Unknown species	Persistently rare
OTU_3225	27	0.3	11	0.12222222222222222	1.0619212755329921e-4	8.89069995739873e-5	0.002585178311016837	144	FALSE	0	0.3333333333333333	0.03333333333333333	FALSE	FALSE	FALSE	Genus	Sulfurovum	G · Sulfurovum	Bacteria > Proteobacteria > Epsilonproteobacteria > Campylobacterales > Helicobacteraceae > Sulfurovum > Unknown species	Intermediate
OTU_11976	8	0.08888888888888889	2	0.022222222222222223	1.039322587528242e-5	9.878555508220811e-6	5.271084337349398e-4	16	FALSE	0.06666666666666667	0	0	FALSE	FALSE	FALSE	Family	Anaerolineaceae	F · Anaerolineaceae	Bacteria > Chloroflexi > Anaerolineae > Anaerolineales > Anaerolineaceae > Unknown genus > Unknown species	Persistently rare
OTU_8551	7	0.07777777777777778	1	0.011111111111111112	6.557040251272339e-6	6.174097192638006e-6	1.9885987007821823e-4	10	FALSE	0	0.03333333333333333	0	FALSE	FALSE	FALSE	Genus	Zymomonas	G · Zymomonas	Bacteria > Proteobacteria > Alphaproteobacteria > Sphingomonadales > Sphingomonadaceae > Zymomonas > Unknown species	Persistently rare
OTU_5497	8	0.08888888888888889	0	0	6.121778009186144e-6	4.9392777541104055e-6	9.368559115608019e-5	8	FALSE	0	0	0	FALSE	FALSE	FALSE	Order	Oligoflexales	O · Oligoflexales	Bacteria > Proteobacteria > Deltaproteobacteria > Oligoflexales > Unknown family > Unknown genus > Unknown species	Persistently rare
OTU_13680	4	0.044444444444444446	0	0	2.694971339639141e-6	2.4696388770552028e-6	8.124136810463888e-5	4	FALSE	0	0	0	FALSE	FALSE	FALSE	Family	Oligoflexaceae	F · Oligoflexaceae	Bacteria > Proteobacteria > Deltaproteobacteria > Oligoflexales > Oligoflexaceae > Unknown genus > Unknown species	Persistently rare
OTU_1350	6	0.06666666666666667	0	0	3.0760649063379327e-6	3.704458315582804e-6	6.803646754660499e-5	6	FALSE	0	0	0	FALSE	FALSE	FALSE	Class	South African Gold Mine Gp 1(SAGMCG-1)	C · South African Gold Mine Gp 1(SAGMCG-1)	Archaea > Thaumarchaeota > South African Gold Mine Gp 1(SAGMCG-1) > Unknown order > Unknown family > Unknown genus > Unknown species	Persistently rare
OTU_4915	15	0.16666666666666666	1	0.011111111111111112	1.4778364362994057e-5	1.1113374946748412e-5	2.894356005788712e-4	18	FALSE	0	0.03333333333333333	0	FALSE	FALSE	FALSE	Family	Xanthomonadales Incertae Sedis	F · Xanthomonadales Incertae Sedis	Bacteria > Proteobacteria > Gammaproteobacteria > Xanthomonadales > Xanthomonadales Incertae Sedis > Unknown genus > Unknown species	Persistently rare
OTU_4791	1	0.011111111111111112	0	0	6.682973121082107e-7	6.174097192638007e-7	6.014675808973896e-5	1	FALSE	0	0	0	FALSE	FALSE	FALSE	Family	Nitrospinaceae	F · Nitrospinaceae	Bacteria > Proteobacteria > Deltaproteobacteria > Desulfobacterales > Nitrospinaceae > Unknown genus > Unknown species	Sampling-limited
OTU_2183	5	0.05555555555555555	2	0.022222222222222223	8.897912997735373e-6	1.3583013823803615e-5	4.842752962625342e-4	22	FALSE	0.06666666666666667	0	0	FALSE	FALSE	FALSE	Family	Anaerolineaceae	F · Anaerolineaceae	Bacteria > Chloroflexi > Anaerolineae > Anaerolineales > Anaerolineaceae > Unknown genus > Unknown species	Persistently rare
OTU_8995	24	0.26666666666666666	12	0.13333333333333333	6.598302040975086e-5	6.174097192638006e-5	9.669176048069618e-4	100	FALSE	0.06666666666666667	0.26666666666666666	0.06666666666666667	FALSE	FALSE	FALSE	Family	Rhodobacteraceae	F · Rhodobacteraceae	Bacteria > Proteobacteria > Alphaproteobacteria > Rhodobacterales > Rhodobacteraceae > Unknown genus > Unknown species	Persistently rare
OTU_867	27	0.3	7	0.07777777777777778	1.9179101721774036e-4	1.5743947841226916e-4	0.013398715380896471	255	FALSE	0	0.1	0.13333333333333333	FALSE	FALSE	FALSE	Genus	Spirochaeta 2	G · Spirochaeta 2	Bacteria > Spirochaetae > Spirochaetes > Spirochaetales > Spirochaetaceae > Spirochaeta 2 > Unknown species	Conditionally rare
OTU_9905	8	0.08888888888888889	1	0.011111111111111112	1.8939743321868602e-5	1.8522291577914018e-5	0.0013249819320645627	30	FALSE	0	0	0.03333333333333333	FALSE	FALSE	FALSE	Class	JG30-KF-CM66	C · JG30-KF-CM66	Bacteria > Chloroflexi > JG30-KF-CM66 > Unknown order > Unknown family > Unknown genus > Unknown species	Intermediate
OTU_4249	10	0.1111111111111111	3	0.03333333333333333	1.3415618763892488e-5	1.1730784666012212e-5	4.874482086278333e-4	19	FALSE	0.1	0	0	FALSE	FALSE	FALSE	Order	WD2101 soil group	O · WD2101 soil group	Bacteria > Planctomycetes > Phycisphaerae > WD2101 soil group > Unknown family > Unknown genus > Unknown species	Persistently rare
OTU_11743	13	0.14444444444444443	3	0.03333333333333333	1.6116825312536106e-5	1.8522291577914018e-5	5.329070077271516e-4	30	FALSE	0	0.1	0	FALSE	FALSE	FALSE	Family	Sva0996 marine group	F · Sva0996 marine group	Bacteria > Actinobacteria > Acidimicrobiia > Acidimicrobiales > Sva0996 marine group > Unknown genus > Unknown species	Persistently rare
OTU_8351	30	0.3333333333333333	22	0.24444444444444444	1.1219408998598861e-4	9.816814536294431e-5	0.001012523314681588	159	FALSE	0.1	0.5333333333333333	0.1	FALSE	FALSE	FALSE	Genus	Haloferula	G · Haloferula	Bacteria > Verrucomicrobia > Verrucomicrobiae > Verrucomicrobiales > Verrucomicrobiaceae > Haloferula > Unknown species	Intermediate
OTU_4126	23	0.25555555555555554	13	0.14444444444444443	7.718722312368468e-5	8.70547704161959e-5	0.002398081534772182	141	FALSE	0	0.36666666666666664	0.06666666666666667	FALSE	FALSE	FALSE	Genus	Blastopirellula	G · Blastopirellula	Bacteria > Planctomycetes > Planctomycetacia > Planctomycetales > Planctomycetaceae > Blastopirellula > Unknown species	Intermediate
OTU_2152	18	0.2	11	0.12222222222222222	4.507118428424427e-5	4.383609006772984e-5	8.526512123634425e-4	71	FALSE	0	0.36666666666666664	0	FALSE	FALSE	FALSE	Genus	Blastopirellula	G · Blastopirellula	Bacteria > Planctomycetes > Planctomycetacia > Planctomycetales > Planctomycetaceae > Blastopirellula > Unknown species	Persistently rare
OTU_3198	51	0.5666666666666667	23	0.25555555555555554	5.24216523369314e-4	3.587150468922682e-4	0.022674642994982633	581	FALSE	0.03333333333333333	0.6666666666666666	0.06666666666666667	FALSE	FALSE	FALSE	Genus	Gaiella	G · Gaiella	Bacteria > Actinobacteria > Thermoleophilia > Gaiellales > Gaiellaceae > Gaiella > Unknown species	Conditionally rare
OTU_3151	24	0.26666666666666666	10	0.1111111111111111	1.362054955284569e-4	1.1360338834453932e-4	0.0025754474014396092	184	FALSE	0	0.3333333333333333	0	FALSE	FALSE	FALSE	Family	Saprospiraceae	F · Saprospiraceae	Bacteria > Bacteroidetes > Sphingobacteriia > Sphingobacteriales > Saprospiraceae > Unknown genus > Unknown species	Intermediate
OTU_3903	19	0.2111111111111111	9	0.1	5.124030763073999e-5	4.383609006772984e-5	0.0013855582200905942	71	FALSE	0	0.3	0	FALSE	FALSE	FALSE	Family	SJA-28	F · SJA-28	Bacteria > Chlorobi > Chlorobia > Chlorobiales > SJA-28 > Unknown genus > Unknown species	Intermediate
OTU_3788	29	0.32222222222222224	19	0.2111111111111111	8.966718540211427e-5	7.779362462723888e-5	0.0012067275058450864	126	FALSE	0	0.6	0.03333333333333333	FALSE	FALSE	FALSE	Family	OM1 clade	F · OM1 clade	Bacteria > Actinobacteria > Acidimicrobiia > Acidimicrobiales > OM1 clade > Unknown genus > Unknown species	Intermediate
OTU_7520	24	0.26666666666666666	15	0.16666666666666666	8.154017257544011e-5	7.038470799607328e-5	0.0010613662678502509	114	FALSE	0	0.5	0	FALSE	FALSE	FALSE	Order	Subgroup 6	O · Subgroup 6	Bacteria > Acidobacteria > Acidobacteria > Subgroup 6 > Unknown family > Unknown genus > Unknown species	Intermediate
OTU_11666	24	0.26666666666666666	8	0.08888888888888889	5.070989550406766e-5	5.927133304932486e-5	0.0015987210231814548	96	FALSE	0	0.26666666666666666	0	FALSE	FALSE	FALSE	Family	Sva1033	F · Sva1033	Bacteria > Proteobacteria > Deltaproteobacteria > Desulfuromonadales > Sva1033 > Unknown genus > Unknown species	Intermediate
OTU_3540	20	0.2222222222222222	8	0.08888888888888889	6.249511557059494e-5	5.433205529521446e-5	0.0027626217280198907	88	FALSE	0.06666666666666667	0.06666666666666667	0.13333333333333333	FALSE	FALSE	FALSE	Class	Ardenticatenia	C · Ardenticatenia	Bacteria > Chloroflexi > Ardenticatenia > Unknown order > Unknown family > Unknown genus > Unknown species	Intermediate
OTU_3190	55	0.6111111111111112	31	0.34444444444444444	2.8953866212909644e-4	2.4325942938993746e-4	0.010005885815185403	394	FALSE	0	0.7333333333333333	0.3	FALSE	FALSE	FALSE	Genus	Thioclava	G · Thioclava	Bacteria > Proteobacteria > Alphaproteobacteria > Rhodobacterales > Rhodobacteraceae > Thioclava > Unknown species	Conditionally rare
OTU_7987	22	0.24444444444444444	9	0.1	5.0503408439503926e-5	3.889681231361944e-5	9.050456293838148e-4	63	FALSE	0	0.26666666666666666	0.03333333333333333	FALSE	FALSE	FALSE	Family	Rhodocyclaceae	F · Rhodocyclaceae	Bacteria > Proteobacteria > Betaproteobacteria > Rhodocyclales > Rhodocyclaceae > Unknown genus > Unknown species	Persistently rare
OTU_3289	41	0.45555555555555555	23	0.25555555555555554	2.135874310521186e-4	1.759617699901832e-4	0.003080443583876078	285	FALSE	0.06666666666666667	0.6333333333333333	0.06666666666666667	FALSE	FALSE	FALSE	Family	Sva0996 marine group	F · Sva0996 marine group	Bacteria > Actinobacteria > Acidimicrobiia > Acidimicrobiales > Sva0996 marine group > Unknown genus > Unknown species	Intermediate
OTU_1927	15	0.16666666666666666	5	0.05555555555555555	2.6231846634710442e-5	3.087048596319003e-5	9.569377990430622e-4	50	FALSE	0.06666666666666667	0.1	0	FALSE	FALSE	FALSE	Species	Aquiflexum sp. AK6	S · Aquiflexum sp. AK6	Bacteria > Bacteroidetes > Cytophagia > Cytophagales > Cyclobacteriaceae > Mariniradius > Aquiflexum sp. AK6	Persistently rare
OTU_3923	31	0.34444444444444444	18	0.2	1.0415905146503421e-4	9.38462773280977e-5	8.879781420765028e-4	152	FALSE	0	0.6	0	FALSE	FALSE	FALSE	Order	Subgroup 21	O · Subgroup 21	Bacteria > Acidobacteria > Acidobacteria > Subgroup 21 > Unknown family > Unknown genus > Unknown species	Persistently rare
OTU_10381	16	0.17777777777777778	6	0.06666666666666667	3.0685658692062755e-5	3.0253076243926232e-5	0.001012523314681588	49	FALSE	0	0.16666666666666666	0.03333333333333333	FALSE	FALSE	FALSE	Genus	Haloferula	G · Haloferula	Bacteria > Verrucomicrobia > Verrucomicrobiae > Verrucomicrobiales > Verrucomicrobiaceae > Haloferula > Unknown species	Intermediate
OTU_5290	22	0.24444444444444444	15	0.16666666666666666	6.261188589894023e-5	5.309723585668686e-5	8.681135225375626e-4	86	FALSE	0	0.4666666666666667	0.03333333333333333	FALSE	FALSE	FALSE	Family	Rhodobacteraceae	F · Rhodobacteraceae	Bacteria > Proteobacteria > Alphaproteobacteria > Rhodobacterales > Rhodobacteraceae > Unknown genus > Unknown species	Persistently rare
OTU_3199	37	0.4111111111111111	17	0.18888888888888888	1.1617494364761787e-4	9.50810967666253e-5	0.0016414970453053185	154	FALSE	0	0.5666666666666667	0	FALSE	FALSE	FALSE	Family	Rhodothermaceae	F · Rhodothermaceae	Bacteria > Bacteroidetes > Cytophagia > Order II > Rhodothermaceae > Unknown genus > Unknown species	Intermediate
OTU_3901	17	0.18888888888888888	7	0.07777777777777778	2.9234837525578053e-5	2.778343736687103e-5	5.329070077271516e-4	45	FALSE	0	0.2	0.03333333333333333	FALSE	FALSE	FALSE	Phylum	Armatimonadetes	P · Armatimonadetes	Bacteria > Armatimonadetes > Unknown class > Unknown order > Unknown family > Unknown genus > Unknown species	Persistently rare
OTU_3168	21	0.23333333333333334	12	0.13333333333333333	6.443311167839125e-5	5.062759697963165e-5	0.0017367811655731378	82	FALSE	0	0.4	0	FALSE	FALSE	FALSE	Genus	Truepera	G · Truepera	Bacteria > Deinococcus-Thermus > Deinococci > Deinococcales > Trueperaceae > Truepera > Unknown species	Intermediate
OTU_12467	15	0.16666666666666666	7	0.07777777777777778	2.1386834423030297e-5	2.0374520735705422e-5	3.450060376056581e-4	33	FALSE	0	0.13333333333333333	0.1	FALSE	FALSE	FALSE	Class	SB-5	C · SB-5	Bacteria > Bacteroidetes > SB-5 > Unknown order > Unknown family > Unknown genus > Unknown species	Persistently rare
OTU_11480	20	0.2222222222222222	8	0.08888888888888889	2.7241227840866124e-5	2.3461569332024424e-5	3.255208333333333e-4	38	FALSE	0	0.26666666666666666	0	FALSE	FALSE	FALSE	Class	TA18	C · TA18	Bacteria > Proteobacteria > TA18 > Unknown order > Unknown family > Unknown genus > Unknown species	Persistently rare
OTU_10477	6	0.06666666666666667	2	0.022222222222222223	1.6745189784368437e-5	1.6670062420122617e-5	8.526512123634425e-4	27	FALSE	0	0.06666666666666667	0	FALSE	FALSE	FALSE	Genus	Blastopirellula	G · Blastopirellula	Bacteria > Planctomycetes > Planctomycetacia > Planctomycetales > Planctomycetaceae > Blastopirellula > Unknown species	Persistently rare
OTU_10518	11	0.12222222222222222	5	0.05555555555555555	2.7349000681018534e-5	2.654861792834343e-5	9.192383453709783e-4	43	FALSE	0	0.16666666666666666	0	FALSE	FALSE	FALSE	Genus	Phaeodactylibacter	G · Phaeodactylibacter	Bacteria > Bacteroidetes > Sphingobacteriia > Sphingobacteriales > Saprospiraceae > Phaeodactylibacter > Unknown species	Persistently rare
OTU_10389	2	0.022222222222222223	1	0.011111111111111112	3.5650709794329556e-6	6.7915069119018075e-6	2.6756568737625085e-4	11	FALSE	0.03333333333333333	0	0	FALSE	FALSE	FALSE	Class	terrestrial group	C · terrestrial group	Archaea > Thaumarchaeota > terrestrial group > Unknown order > Unknown family > Unknown genus > Unknown species	Persistently rare
OTU_10391	5	0.05555555555555555	0	0	3.815379999324594e-6	3.087048596319003e-6	9.648784253184099e-5	5	FALSE	0	0	0	FALSE	FALSE	FALSE	Phylum	Hydrogenedentes	P · Hydrogenedentes	Bacteria > Hydrogenedentes > Unknown class > Unknown order > Unknown family > Unknown genus > Unknown species	Persistently rare
OTU_11262	20	0.2222222222222222	11	0.12222222222222222	3.032069229038479e-5	2.840084708613483e-5	3.4944670937682004e-4	46	FALSE	0.1	0.26666666666666666	0	FALSE	FALSE	FALSE	Family	Cytophagaceae	F · Cytophagaceae	Bacteria > Bacteroidetes > Cytophagia > Cytophagales > Cytophagaceae > Unknown genus > Unknown species	Persistently rare
OTU_12769	8	0.08888888888888889	0	0	4.003075049568238e-6	4.9392777541104055e-6	7.530120481927712e-5	8	FALSE	0	0	0	FALSE	FALSE	FALSE	Family	BIrii41	F · BIrii41	Bacteria > Proteobacteria > Deltaproteobacteria > Myxococcales > BIrii41 > Unknown genus > Unknown species	Persistently rare
OTU_3908	15	0.16666666666666666	9	0.1	7.086212402570518e-5	8.149808294282169e-5	0.002291500133226752	132	FALSE	0	0.3	0	FALSE	FALSE	FALSE	Family	Flavobacteriaceae	F · Flavobacteriaceae	Bacteria > Bacteroidetes > Flavobacteriia > Flavobacteriales > Flavobacteriaceae > Unknown genus > Unknown species	Intermediate
OTU_11697	35	0.3888888888888889	16	0.17777777777777778	1.1323156597617732e-4	1.1730784666012212e-4	0.0028776978417266188	190	FALSE	0.03333333333333333	0.5	0	FALSE	FALSE	FALSE	Family	Desulfuromonadaceae	F · Desulfuromonadaceae	Bacteria > Proteobacteria > Deltaproteobacteria > Desulfuromonadales > Desulfuromonadaceae > Unknown genus > Unknown species	Intermediate
OTU_7702	16	0.17777777777777778	6	0.06666666666666667	3.1772652330542814e-5	2.5931208209079626e-5	6.010016694490818e-4	42	FALSE	0	0.2	0	FALSE	FALSE	FALSE	Class	Group C3	C · Group C3	Archaea > Thaumarchaeota > Group C3 > Unknown order > Unknown family > Unknown genus > Unknown species	Persistently rare
OTU_3274	28	0.3111111111111111	14	0.15555555555555556	2.0095558365177248e-4	1.5743947841226916e-4	0.004223546270457802	255	FALSE	0	0.4666666666666667	0	FALSE	FALSE	FALSE	Genus	Desulfobulbus	G · Desulfobulbus	Bacteria > Proteobacteria > Deltaproteobacteria > Desulfobacterales > Desulfobulbaceae > Desulfobulbus > Unknown species	Intermediate
OTU_6533	11	0.12222222222222222	3	0.03333333333333333	1.4604428255034375e-5	1.3583013823803615e-5	4.5601714624469883e-4	22	FALSE	0	0.1	0	FALSE	FALSE	FALSE	Class	MB-A2-108	C · MB-A2-108	Bacteria > Actinobacteria > MB-A2-108 > Unknown order > Unknown family > Unknown genus > Unknown species	Persistently rare
OTU_10457	6	0.06666666666666667	3	0.03333333333333333	3.329635426303249e-5	4.136645119067464e-5	0.0018651745270450307	67	FALSE	0	0.1	0	FALSE	FALSE	FALSE	Family	Nitrospiraceae	F · Nitrospiraceae	Bacteria > Nitrospirae > Nitrospira > Nitrospirales > Nitrospiraceae > Unknown genus > Unknown species	Intermediate
OTU_3174	20	0.2222222222222222	10	0.1111111111111111	8.670778719174118e-5	6.112356220711626e-5	0.004122166010867528	99	FALSE	0	0.3	0.03333333333333333	FALSE	FALSE	FALSE	Genus	Rhodopirellula	G · Rhodopirellula	Bacteria > Planctomycetes > Planctomycetacia > Planctomycetales > Planctomycetaceae > Rhodopirellula > Unknown species	Intermediate
OTU_10508	14	0.15555555555555556	5	0.05555555555555555	2.2506429598477076e-5	1.9139701297177822e-5	4.68427955780401e-4	31	FALSE	0.03333333333333333	0.13333333333333333	0	FALSE	FALSE	FALSE	Phylum	Armatimonadetes	P · Armatimonadetes	Bacteria > Armatimonadetes > Unknown class > Unknown order > Unknown family > Unknown genus > Unknown species	Persistently rare
OTU_9775	7	0.07777777777777778	2	0.022222222222222223	7.852494620871905e-6	8.026326350429408e-6	2.7214587018641994e-4	13	FALSE	0	0.06666666666666667	0	FALSE	FALSE	FALSE	Order	S0134 terrestrial group	O · S0134 terrestrial group	Bacteria > Gemmatimonadetes > Gemmatimonadetes > S0134 terrestrial group > Unknown family > Unknown genus > Unknown species	Persistently rare
OTU_464	46	0.5111111111111111	35	0.3888888888888889	6.183438996728242e-4	4.846666296220835e-4	0.007401161701330336	785	FALSE	0	0.6333333333333333	0.5333333333333333	FALSE	FALSE	FALSE	Family	Syntrophobacteraceae	F · Syntrophobacteraceae	Bacteria > Proteobacteria > Deltaproteobacteria > Syntrophobacterales > Syntrophobacteraceae > Unknown genus > Unknown species	Intermediate
OTU_7975	27	0.3	17	0.18888888888888888	1.0767977195047255e-4	8.643736069693209e-5	0.0014344262295081967	140	FALSE	0	0.5333333333333333	0.03333333333333333	FALSE	FALSE	FALSE	Class	Bacteroidetes BD2-2	C · Bacteroidetes BD2-2	Bacteria > Bacteroidetes > Bacteroidetes BD2-2 > Unknown order > Unknown family > Unknown genus > Unknown species	Intermediate
OTU_12327	43	0.4777777777777778	18	0.2	1.9647267867682445e-4	1.6423098532417096e-4	0.003662109375	266	FALSE	0	0.5666666666666667	0.03333333333333333	FALSE	FALSE	FALSE	Family	JTB255 marine benthic group	F · JTB255 marine benthic group	Bacteria > Proteobacteria > Gammaproteobacteria > Xanthomonadales > JTB255 marine benthic group > Unknown genus > Unknown species	Intermediate
OTU_738	17	0.18888888888888888	7	0.07777777777777778	8.402152384617309e-5	1.1792525637938592e-4	0.003779289493575208	191	FALSE	0.03333333333333333	0.2	0	FALSE	FALSE	FALSE	Order	PAUC43f marine benthic group	O · PAUC43f marine benthic group	Bacteria > Gemmatimonadetes > Gemmatimonadetes > PAUC43f marine benthic group > Unknown family > Unknown genus > Unknown species	Intermediate
OTU_4797	18	0.2	5	0.05555555555555555	1.8645039161604086e-5	1.7904881858650218e-5	2.4061597690086623e-4	29	FALSE	0.06666666666666667	0	0.1	FALSE	FALSE	FALSE	Class	TK10	C · TK10	Bacteria > Chloroflexi > TK10 > Unknown order > Unknown family > Unknown genus > Unknown species	Persistently rare
OTU_8231	16	0.17777777777777778	8	0.08888888888888889	5.066287890290651e-5	3.889681231361944e-5	8.584824671465363e-4	63	FALSE	0	0.26666666666666666	0	FALSE	FALSE	FALSE	Family	Saprospiraceae	F · Saprospiraceae	Bacteria > Bacteroidetes > Sphingobacteriia > Sphingobacteriales > Saprospiraceae > Unknown genus > Unknown species	Persistently rare
OTU_9244	19	0.2111111111111111	8	0.08888888888888889	4.343446402085143e-5	4.013163175214704e-5	8.949637946464893e-4	65	FALSE	0.13333333333333333	0	0.13333333333333333	FALSE	FALSE	FALSE	Genus	Bryobacter	G · Bryobacter	Bacteria > Acidobacteria > Acidobacteria > Subgroup 3 > Unknown family > Bryobacter > Unknown species	Persistently rare
OTU_7764	23	0.25555555555555554	14	0.15555555555555556	6.78777606304511e-5	6.297579136490767e-5	0.0012172464603754244	102	FALSE	0	0.4666666666666667	0	FALSE	FALSE	FALSE	Class	OM190	C · OM190	Bacteria > Planctomycetes > OM190 > Unknown order > Unknown family > Unknown genus > Unknown species	Intermediate
OTU_3163	35	0.3888888888888889	17	0.18888888888888888	1.6263083018174982e-4	1.3150827020318954e-4	0.002904253325838486	213	FALSE	0	0.5666666666666667	0	FALSE	FALSE	FALSE	Genus	Pirellula	G · Pirellula	Bacteria > Planctomycetes > Planctomycetacia > Planctomycetales > Planctomycetaceae > Pirellula > Unknown species	Intermediate
OTU_7830	12	0.13333333333333333	5	0.05555555555555555	2.8476567892154132e-5	2.5931208209079626e-5	8.526512123634425e-4	42	FALSE	0	0.16666666666666666	0	FALSE	FALSE	FALSE	Family	SJA-28	F · SJA-28	Bacteria > Chlorobi > Chlorobia > Chlorobiales > SJA-28 > Unknown genus > Unknown species	Persistently rare
OTU_2138	22	0.24444444444444444	13	0.14444444444444443	9.556420543581638e-5	9.63159162051529e-5	0.001971755928590461	156	FALSE	0.03333333333333333	0.4	0	FALSE	FALSE	FALSE	Family	Saprospiraceae	F · Saprospiraceae	Bacteria > Bacteroidetes > Sphingobacteriia > Sphingobacteriales > Saprospiraceae > Unknown genus > Unknown species	Intermediate
OTU_8001	35	0.3888888888888889	16	0.17777777777777778	2.516805807260492e-4	1.9324924212956961e-4	0.00545678577715191	313	FALSE	0	0.4	0.13333333333333333	FALSE	FALSE	FALSE	Order	Sva0071	O · Sva0071	Bacteria > Proteobacteria > Gammaproteobacteria > Sva0071 > Unknown family > Unknown genus > Unknown species	Intermediate
