ScopeCode	Scope	Samples	FeatureID	DetectedSamples	Prevalence	EqualSampleMean	BestRank	BestTaxon	Lineage
CW	Coastal wetland	30	OTU_7415	27	0.9	5.653196818589566e-4	Family	JTB255 marine benthic group	Bacteria > Proteobacteria > Gammaproteobacteria > Xanthomonadales > JTB255 marine benthic group > Unknown genus > Unknown species
CW	Coastal wetland	30	OTU_7648	25	0.8333333333333334	3.091979683959218e-4	Family	JTB255 marine benthic group	Bacteria > Proteobacteria > Gammaproteobacteria > Xanthomonadales > JTB255 marine benthic group > Unknown genus > Unknown species
CW	Coastal wetland	30	OTU_2211	24	0.8	6.433752980449252e-4	Genus	Desulfobulbus	Bacteria > Proteobacteria > Deltaproteobacteria > Desulfobacterales > Desulfobulbaceae > Desulfobulbus > Unknown species
CW	Coastal wetland	30	OTU_3139	25	0.8333333333333334	2.936567256394013e-4	Genus	Anaerolinea	Bacteria > Chloroflexi > Anaerolineae > Anaerolineales > Anaerolineaceae > Anaerolinea > Unknown species
CW	Coastal wetland	30	OTU_1833	25	0.8333333333333334	2.2800432150330994e-4	Class	OM190	Bacteria > Planctomycetes > OM190 > Unknown order > Unknown family > Unknown genus > Unknown species
CW	Coastal wetland	30	OTU_2784	26	0.8666666666666667	2.1252717352471885e-4	Genus	Thioclava	Bacteria > Proteobacteria > Alphaproteobacteria > Rhodobacterales > Rhodobacteraceae > Thioclava > Unknown species
CW	Coastal wetland	30	OTU_426	28	0.9333333333333333	5.844612390391877e-4	Genus	Blastocatella	Bacteria > Acidobacteria > Acidobacteria > Subgroup 4 > Unknown family > Blastocatella > Unknown species
CW	Coastal wetland	30	OTU_1830	25	0.8333333333333334	5.950418834670094e-4	Order	Subgroup 23	Bacteria > Acidobacteria > Holophagae > Subgroup 23 > Unknown family > Unknown genus > Unknown species
CW	Coastal wetland	30	OTU_1883	27	0.9	3.967091060475266e-4	Genus	Methyloceanibacter	Bacteria > Proteobacteria > Alphaproteobacteria > Rhizobiales > Rhodobiaceae > Methyloceanibacter > Unknown species
CW	Coastal wetland	30	OTU_1858	25	0.8333333333333334	2.63434075449761e-4	Genus	Rubripirellula	Bacteria > Planctomycetes > Planctomycetacia > Planctomycetales > Planctomycetaceae > Rubripirellula > Unknown species
CW	Coastal wetland	30	OTU_4	26	0.8666666666666667	4.692083626224316e-4	Genus	Sulfurovum	Bacteria > Proteobacteria > Epsilonproteobacteria > Campylobacterales > Helicobacteraceae > Sulfurovum > Unknown species
CW	Coastal wetland	30	OTU_2131	25	0.8333333333333334	3.071005183641219e-4	Family	Saprospiraceae	Bacteria > Bacteroidetes > Sphingobacteriia > Sphingobacteriales > Saprospiraceae > Unknown genus > Unknown species
CW	Coastal wetland	30	OTU_1869	26	0.8666666666666667	1.7106114565853847e-4	Family	PAUC26f	Bacteria > Acidobacteria > Acidobacteria > Subgroup 3 > PAUC26f > Unknown genus > Unknown species
CW	Coastal wetland	30	OTU_3321	24	0.8	2.9956663202263396e-4	Order	Subgroup 17	Bacteria > Acidobacteria > Acidobacteria > Subgroup 17 > Unknown family > Unknown genus > Unknown species
CW	Coastal wetland	30	OTU_3101	26	0.8666666666666667	2.5903993676498776e-4	Family	Rhodobacteraceae	Bacteria > Proteobacteria > Alphaproteobacteria > Rhodobacterales > Rhodobacteraceae > Unknown genus > Unknown species
CW	Coastal wetland	30	OTU_9026	25	0.8333333333333334	0.00038262500721196523	Genus	Ponticoccus	Bacteria > Proteobacteria > Alphaproteobacteria > Rhodobacterales > Rhodobacteraceae > Ponticoccus > Unknown species
CW	Coastal wetland	30	OTU_863	24	0.8	7.338732467498862e-4	Family	Desulfobacteraceae	Bacteria > Proteobacteria > Deltaproteobacteria > Desulfobacterales > Desulfobacteraceae > Unknown genus > Unknown species
CW	Coastal wetland	30	OTU_1827	25	0.8333333333333334	2.6545437604699577e-4	Genus	Planctomyces	Bacteria > Planctomycetes > Planctomycetacia > Planctomycetales > Planctomycetaceae > Planctomyces > Unknown species
CW	Coastal wetland	30	OTU_353	24	0.8	6.98433046852452e-4	Family	Anaerolineaceae	Bacteria > Chloroflexi > Anaerolineae > Anaerolineales > Anaerolineaceae > Unknown genus > Unknown species
TW	Tibetan wetland	30	OTU_32	29	0.9666666666666667	0.0011985667539466942	Phylum	Miscellaneous Crenarchaeotic Group	Archaea > Miscellaneous Crenarchaeotic Group > Unknown class > Unknown order > Unknown family > Unknown genus > Unknown species
TW	Tibetan wetland	30	OTU_3692	27	0.9	3.2791131494680297e-4	Genus	Rhodobacter	Bacteria > Proteobacteria > Alphaproteobacteria > Rhodobacterales > Rhodobacteraceae > Rhodobacter > Unknown species
TW	Tibetan wetland	30	OTU_50	30	1	0.001751408063419826	Family	Comamonadaceae	Bacteria > Proteobacteria > Betaproteobacteria > Burkholderiales > Comamonadaceae > Unknown genus > Unknown species
TW	Tibetan wetland	30	OTU_305	29	0.9666666666666667	8.826073252818981e-4	Genus	Syntrophus	Bacteria > Proteobacteria > Deltaproteobacteria > Syntrophobacterales > Syntrophaceae > Syntrophus > Unknown species
TW	Tibetan wetland	30	OTU_408	29	0.9666666666666667	6.308024717115559e-4	Genus	Geoalkalibacter	Bacteria > Proteobacteria > Deltaproteobacteria > Desulfuromonadales > Geobacteraceae > Geoalkalibacter > Unknown species
TW	Tibetan wetland	30	OTU_6426	26	0.8666666666666667	9.30892619525654e-4	Family	Xanthomonadales Incertae Sedis	Bacteria > Proteobacteria > Gammaproteobacteria > Xanthomonadales > Xanthomonadales Incertae Sedis > Unknown genus > Unknown species
TW	Tibetan wetland	30	OTU_75	28	0.9333333333333333	7.79076814303051e-4	Family	Rhodocyclaceae	Bacteria > Proteobacteria > Betaproteobacteria > Rhodocyclales > Rhodocyclaceae > Unknown genus > Unknown species
TW	Tibetan wetland	30	OTU_356	28	0.9333333333333333	5.04578066674105e-4	Family	Halieaceae	Bacteria > Proteobacteria > Gammaproteobacteria > Cellvibrionales > Halieaceae > Unknown genus > Unknown species
TW	Tibetan wetland	30	OTU_1	29	0.9666666666666667	0.010140087637493926	Genus	Clostridium sensu stricto 13	Bacteria > Firmicutes > Clostridia > Clostridiales > Clostridiaceae 1 > Clostridium sensu stricto 13 > Unknown species
TW	Tibetan wetland	30	OTU_41	30	1	0.0012158504703719054	Order	PeM15	Bacteria > Actinobacteria > Actinobacteria > PeM15 > Unknown family > Unknown genus > Unknown species
TW	Tibetan wetland	30	OTU_59	30	1	0.004065472880655992	Family	Draconibacteriaceae	Bacteria > Bacteroidetes > Bacteroidia > Bacteroidia Incertae Sedis > Draconibacteriaceae > Unknown genus > Unknown species
TW	Tibetan wetland	30	OTU_52	30	1	0.0015234330385951657	Genus	Bradyrhizobium	Bacteria > Proteobacteria > Alphaproteobacteria > Rhizobiales > Bradyrhizobiaceae > Bradyrhizobium > Unknown species
TW	Tibetan wetland	30	OTU_23	30	1	0.0030354445089865543	Family	Alcaligenaceae	Bacteria > Proteobacteria > Betaproteobacteria > Burkholderiales > Alcaligenaceae > Unknown genus > Unknown species
TW	Tibetan wetland	30	OTU_2	30	1	0.008213118755311085	Genus	Arthrobacter	Bacteria > Actinobacteria > Actinobacteria > Micrococcales > Micrococcaceae > Arthrobacter > Unknown species
TW	Tibetan wetland	30	OTU_36	30	1	0.00418673390832859	Family	DA101 soil group	Bacteria > Verrucomicrobia > Spartobacteria > Chthoniobacterales > DA101 soil group > Unknown genus > Unknown species
TW	Tibetan wetland	30	OTU_1761	26	0.8666666666666667	2.1158696784916652e-4	Class	SB-5	Bacteria > Bacteroidetes > SB-5 > Unknown order > Unknown family > Unknown genus > Unknown species
TW	Tibetan wetland	30	OTU_192	29	0.9666666666666667	0.0015682654244150004	Class	KD4-96	Bacteria > Chloroflexi > KD4-96 > Unknown order > Unknown family > Unknown genus > Unknown species
TW	Tibetan wetland	30	OTU_471	25	0.8333333333333334	4.433840497685133e-4	Order	SC-I-84	Bacteria > Proteobacteria > Betaproteobacteria > SC-I-84 > Unknown family > Unknown genus > Unknown species
TW	Tibetan wetland	30	OTU_12367	24	0.8	1.9817620475061265e-4	Family	Microbacteriaceae	Bacteria > Actinobacteria > Actinobacteria > Micrococcales > Microbacteriaceae > Unknown genus > Unknown species
TW	Tibetan wetland	30	OTU_94	30	1	0.0013980338462897968	Family	Comamonadaceae	Bacteria > Proteobacteria > Betaproteobacteria > Burkholderiales > Comamonadaceae > Unknown genus > Unknown species
TW	Tibetan wetland	30	OTU_123	28	0.9333333333333333	0.0010032899285663756	Order	Subgroup 17	Bacteria > Acidobacteria > Acidobacteria > Subgroup 17 > Unknown family > Unknown genus > Unknown species
TW	Tibetan wetland	30	OTU_37	30	1	0.001810222986385486	Order	Subgroup 6	Bacteria > Acidobacteria > Acidobacteria > Subgroup 6 > Unknown family > Unknown genus > Unknown species
TW	Tibetan wetland	30	OTU_592	28	0.9333333333333333	5.397918277793335e-4	Genus	Illumatobacter	Bacteria > Actinobacteria > Acidimicrobiia > Acidimicrobiales > Acidimicrobiaceae > Illumatobacter > Unknown species
TW	Tibetan wetland	30	OTU_1127	29	0.9666666666666667	4.071471380304436e-4	Class	SB-5	Bacteria > Bacteroidetes > SB-5 > Unknown order > Unknown family > Unknown genus > Unknown species
TW	Tibetan wetland	30	OTU_5	30	1	0.004339284931053062	Genus	Thiobacillus	Bacteria > Proteobacteria > Betaproteobacteria > Hydrogenophilales > Hydrogenophilaceae > Thiobacillus > Unknown species
TW	Tibetan wetland	30	OTU_84	30	1	0.00281617384399388	Genus	Illumatobacter	Bacteria > Actinobacteria > Acidimicrobiia > Acidimicrobiales > Acidimicrobiaceae > Illumatobacter > Unknown species
TW	Tibetan wetland	30	OTU_3693	25	0.8333333333333334	2.861891921762344e-4	Genus	Desulfobulbus	Bacteria > Proteobacteria > Deltaproteobacteria > Desulfobacterales > Desulfobulbaceae > Desulfobulbus > Unknown species
TW	Tibetan wetland	30	OTU_31	30	1	0.0028172518861042527	Family	Xanthomonadales Incertae Sedis	Bacteria > Proteobacteria > Gammaproteobacteria > Xanthomonadales > Xanthomonadales Incertae Sedis > Unknown genus > Unknown species
TW	Tibetan wetland	30	OTU_3303	30	1	6.68640733541409e-4	Class	Bacteroidetes vadinHA17	Bacteria > Bacteroidetes > Bacteroidetes vadinHA17 > Unknown order > Unknown family > Unknown genus > Unknown species
TW	Tibetan wetland	30	OTU_22	29	0.9666666666666667	9.46730595250589e-4	Family	Xanthomonadales Incertae Sedis	Bacteria > Proteobacteria > Gammaproteobacteria > Xanthomonadales > Xanthomonadales Incertae Sedis > Unknown genus > Unknown species
TW	Tibetan wetland	30	OTU_1579	25	0.8333333333333334	2.9748296723004666e-4	Family	Coriobacteriaceae	Bacteria > Actinobacteria > Coriobacteriia > Coriobacteriales > Coriobacteriaceae > Unknown genus > Unknown species
TW	Tibetan wetland	30	OTU_16	30	1	0.003803875934070899	Class	KD4-96	Bacteria > Chloroflexi > KD4-96 > Unknown order > Unknown family > Unknown genus > Unknown species
TW	Tibetan wetland	30	OTU_231	27	0.9	5.285163066851976e-4	Class	OPB35 soil group	Bacteria > Verrucomicrobia > OPB35 soil group > Unknown order > Unknown family > Unknown genus > Unknown species
TW	Tibetan wetland	30	OTU_515	24	0.8	5.730751052680907e-4	Class	KD4-96	Bacteria > Chloroflexi > KD4-96 > Unknown order > Unknown family > Unknown genus > Unknown species
TW	Tibetan wetland	30	OTU_255	29	0.9666666666666667	0.0012203439718729992	Family	Gemmatimonadaceae	Bacteria > Gemmatimonadetes > Gemmatimonadetes > Gemmatimonadales > Gemmatimonadaceae > Unknown genus > Unknown species
TW	Tibetan wetland	30	OTU_12	30	1	0.006985598764305498	Class	Bacteroidetes vadinHA17	Bacteria > Bacteroidetes > Bacteroidetes vadinHA17 > Unknown order > Unknown family > Unknown genus > Unknown species
TW	Tibetan wetland	30	OTU_800	26	0.8666666666666667	6.08689176725635e-4	Order	Subgroup 6	Bacteria > Acidobacteria > Acidobacteria > Subgroup 6 > Unknown family > Unknown genus > Unknown species
TW	Tibetan wetland	30	OTU_8	30	1	0.004147366594134879	Genus	Planomicrobium	Bacteria > Firmicutes > Bacilli > Bacillales > Planococcaceae > Planomicrobium > Unknown species
TW	Tibetan wetland	30	OTU_117	29	0.9666666666666667	0.0011191347985870519	Family	PHOS-HE36	Bacteria > Chlorobi > Ignavibacteria > Ignavibacteriales > PHOS-HE36 > Unknown genus > Unknown species
TW	Tibetan wetland	30	OTU_169	29	0.9666666666666667	0.0012822702005442763	Genus	Thiobacillus	Bacteria > Proteobacteria > Betaproteobacteria > Hydrogenophilales > Hydrogenophilaceae > Thiobacillus > Unknown species
TW	Tibetan wetland	30	OTU_1118	26	0.8666666666666667	4.2745551596453106e-4	Phylum	Chloroflexi	Bacteria > Chloroflexi > Unknown class > Unknown order > Unknown family > Unknown genus > Unknown species
TW	Tibetan wetland	30	OTU_318	30	1	0.0021267758029846467	Class	KD4-96	Bacteria > Chloroflexi > KD4-96 > Unknown order > Unknown family > Unknown genus > Unknown species
TW	Tibetan wetland	30	OTU_195	30	1	8.71910807351341e-4	Family	Comamonadaceae	Bacteria > Proteobacteria > Betaproteobacteria > Burkholderiales > Comamonadaceae > Unknown genus > Unknown species
TW	Tibetan wetland	30	OTU_832	25	0.8333333333333334	5.772235439225758e-4	Genus	Gaiella	Bacteria > Actinobacteria > Thermoleophilia > Gaiellales > Gaiellaceae > Gaiella > Unknown species
TW	Tibetan wetland	30	OTU_91	28	0.9333333333333333	5.758989198149949e-4	Genus	Arenimonas	Bacteria > Proteobacteria > Gammaproteobacteria > Xanthomonadales > Xanthomonadaceae > Arenimonas > Unknown species
TW	Tibetan wetland	30	OTU_25	30	1	0.0033040886842538907	Class	KD4-96	Bacteria > Chloroflexi > KD4-96 > Unknown order > Unknown family > Unknown genus > Unknown species
TW	Tibetan wetland	30	OTU_395	26	0.8666666666666667	3.6242275385048214e-4	Family	Anaerolineaceae	Bacteria > Chloroflexi > Anaerolineae > Anaerolineales > Anaerolineaceae > Unknown genus > Unknown species
TW	Tibetan wetland	30	OTU_434	26	0.8666666666666667	9.565281645004894e-4	Family	Nitrospinaceae	Bacteria > Proteobacteria > Deltaproteobacteria > Desulfobacterales > Nitrospinaceae > Unknown genus > Unknown species
TW	Tibetan wetland	30	OTU_233	24	0.8	8.708275434194594e-4	Genus	Blastocatella	Bacteria > Acidobacteria > Acidobacteria > Subgroup 4 > Unknown family > Blastocatella > Unknown species
TW	Tibetan wetland	30	OTU_631	26	0.8666666666666667	3.5765243940288715e-4	Order	Subgroup 7	Bacteria > Acidobacteria > Holophagae > Subgroup 7 > Unknown family > Unknown genus > Unknown species
TW	Tibetan wetland	30	OTU_27	27	0.9	0.0013984762751255585	Family	Carnobacteriaceae	Bacteria > Firmicutes > Bacilli > Lactobacillales > Carnobacteriaceae > Unknown genus > Unknown species
TW	Tibetan wetland	30	OTU_2056	24	0.8	4.984190542106109e-4	Family	Nitrosomonadaceae	Bacteria > Proteobacteria > Betaproteobacteria > Nitrosomonadales > Nitrosomonadaceae > Unknown genus > Unknown species
TW	Tibetan wetland	30	OTU_217	30	1	0.0016352213623027335	Class	Bacteroidetes vadinHA17	Bacteria > Bacteroidetes > Bacteroidetes vadinHA17 > Unknown order > Unknown family > Unknown genus > Unknown species
TW	Tibetan wetland	30	OTU_7758	25	0.8333333333333334	2.854778490842259e-4	Family	Coriobacteriaceae	Bacteria > Actinobacteria > Coriobacteriia > Coriobacteriales > Coriobacteriaceae > Unknown genus > Unknown species
TW	Tibetan wetland	30	OTU_102	30	1	0.002491760698708417	Family	Nitrosomonadaceae	Bacteria > Proteobacteria > Betaproteobacteria > Nitrosomonadales > Nitrosomonadaceae > Unknown genus > Unknown species
TW	Tibetan wetland	30	OTU_5117	29	0.9666666666666667	5.584761697992731e-4	Family	Comamonadaceae	Bacteria > Proteobacteria > Betaproteobacteria > Burkholderiales > Comamonadaceae > Unknown genus > Unknown species
TW	Tibetan wetland	30	OTU_78	30	1	8.085726118258217e-4	Family	Verrucomicrobiaceae	Bacteria > Verrucomicrobia > Verrucomicrobiae > Verrucomicrobiales > Verrucomicrobiaceae > Unknown genus > Unknown species
TW	Tibetan wetland	30	OTU_912	25	0.8333333333333334	3.884444275000638e-4	Family	WCHB1-69	Bacteria > Bacteroidetes > Sphingobacteriia > Sphingobacteriales > WCHB1-69 > Unknown genus > Unknown species
TW	Tibetan wetland	30	OTU_218	27	0.9	5.727372318668279e-4	Genus	Devosia	Bacteria > Proteobacteria > Alphaproteobacteria > Rhizobiales > Hyphomicrobiaceae > Devosia > Unknown species
TW	Tibetan wetland	30	OTU_310	26	0.8666666666666667	6.82618441694712e-4	Class	WCHB1-32	Bacteria > Bacteroidetes > WCHB1-32 > Unknown order > Unknown family > Unknown genus > Unknown species
TW	Tibetan wetland	30	OTU_79	26	0.8666666666666667	0.0013994836503092762	Class	KD4-96	Bacteria > Chloroflexi > KD4-96 > Unknown order > Unknown family > Unknown genus > Unknown species
TW	Tibetan wetland	30	OTU_151	28	0.9333333333333333	3.450065849414061e-4	Family	Verrucomicrobiaceae	Bacteria > Verrucomicrobia > Verrucomicrobiae > Verrucomicrobiales > Verrucomicrobiaceae > Unknown genus > Unknown species
TW	Tibetan wetland	30	OTU_1187	28	0.9333333333333333	2.128491730565613e-4	Family	Methylophilaceae	Bacteria > Proteobacteria > Betaproteobacteria > Methylophilales > Methylophilaceae > Unknown genus > Unknown species
TW	Tibetan wetland	30	OTU_441	24	0.8	3.9002678459100146e-4	Class	Bacteroidetes vadinHA17	Bacteria > Bacteroidetes > Bacteroidetes vadinHA17 > Unknown order > Unknown family > Unknown genus > Unknown species
TW	Tibetan wetland	30	OTU_275	30	1	9.557023523404332e-4	Genus	Xenophilus	Bacteria > Proteobacteria > Betaproteobacteria > Burkholderiales > Comamonadaceae > Xenophilus > Unknown species
TW	Tibetan wetland	30	OTU_105	30	1	8.884443097001499e-4	Class	OPB35 soil group	Bacteria > Verrucomicrobia > OPB35 soil group > Unknown order > Unknown family > Unknown genus > Unknown species
TW	Tibetan wetland	30	OTU_17	30	1	0.0011942010890158496	Family	Rhodobacteraceae	Bacteria > Proteobacteria > Alphaproteobacteria > Rhodobacterales > Rhodobacteraceae > Unknown genus > Unknown species
TW	Tibetan wetland	30	OTU_109	24	0.8	0.001312527085926219	Genus	Anderseniella	Bacteria > Proteobacteria > Alphaproteobacteria > Rhizobiales > Rhodobiaceae > Anderseniella > Unknown species
TW	Tibetan wetland	30	OTU_4731	30	1	4.4731641765035886e-4	Genus	Bacillus	Bacteria > Firmicutes > Bacilli > Bacillales > Bacillaceae > Bacillus > Unknown species
TW	Tibetan wetland	30	OTU_926	24	0.8	7.52371291833489e-4	Family	Nitrosomonadaceae	Bacteria > Proteobacteria > Betaproteobacteria > Nitrosomonadales > Nitrosomonadaceae > Unknown genus > Unknown species
TW	Tibetan wetland	30	OTU_582	24	0.8	3.3281483254669414e-4	Genus	Leptolinea	Bacteria > Chloroflexi > Anaerolineae > Anaerolineales > Anaerolineaceae > Leptolinea > Unknown species
TW	Tibetan wetland	30	OTU_35	26	0.8666666666666667	0.0010908280093614303	Genus	Exiguobacterium	Bacteria > Firmicutes > Bacilli > Bacillales > Family XII > Exiguobacterium > Unknown species
TW	Tibetan wetland	30	OTU_6	25	0.8333333333333334	0.0017913318552329857	Class	Soil Crenarchaeotic Group(SCG)	Archaea > Thaumarchaeota > Soil Crenarchaeotic Group(SCG) > Unknown order > Unknown family > Unknown genus > Unknown species
TW	Tibetan wetland	30	OTU_220	30	1	0.003070821653559184	Genus	Marinicella	Bacteria > Proteobacteria > Gammaproteobacteria > Order Incertae Sedis > Family Incertae Sedis > Marinicella > Unknown species
TW	Tibetan wetland	30	OTU_1177	27	0.9	3.3786933468800374e-4	Family	Coriobacteriaceae	Bacteria > Actinobacteria > Coriobacteriia > Coriobacteriales > Coriobacteriaceae > Unknown genus > Unknown species
TW	Tibetan wetland	30	OTU_632	29	0.9666666666666667	0.0018529972338423393	Genus	Thiobacillus	Bacteria > Proteobacteria > Betaproteobacteria > Hydrogenophilales > Hydrogenophilaceae > Thiobacillus > Unknown species
TW	Tibetan wetland	30	OTU_923	26	0.8666666666666667	2.0341162676323443e-4	Genus	Fastidiosipila	Bacteria > Firmicutes > Clostridia > Clostridiales > Ruminococcaceae > Fastidiosipila > Unknown species
TW	Tibetan wetland	30	OTU_773	27	0.9	3.974736928059079e-4	Family	Coriobacteriaceae	Bacteria > Actinobacteria > Coriobacteriia > Coriobacteriales > Coriobacteriaceae > Unknown genus > Unknown species
TW	Tibetan wetland	30	OTU_49	29	0.9666666666666667	0.0011567016937109635	Family	DA101 soil group	Bacteria > Verrucomicrobia > Spartobacteria > Chthoniobacterales > DA101 soil group > Unknown genus > Unknown species
TW	Tibetan wetland	30	OTU_11	24	0.8	0.0032669803238779926	Genus	Sulfurovum	Bacteria > Proteobacteria > Epsilonproteobacteria > Campylobacterales > Helicobacteraceae > Sulfurovum > Unknown species
TW	Tibetan wetland	30	OTU_372	28	0.9333333333333333	0.0010255132304243918	Order	Gaiellales	Bacteria > Actinobacteria > Thermoleophilia > Gaiellales > Unknown family > Unknown genus > Unknown species
TW	Tibetan wetland	30	OTU_768	24	0.8	4.013003525497546e-4	Family	Xanthomonadales Incertae Sedis	Bacteria > Proteobacteria > Gammaproteobacteria > Xanthomonadales > Xanthomonadales Incertae Sedis > Unknown genus > Unknown species
TW	Tibetan wetland	30	OTU_18	25	0.8333333333333334	8.854819882111064e-4	Family	RB41	Bacteria > Acidobacteria > Acidobacteria > Subgroup 4 > RB41 > Unknown genus > Unknown species
TW	Tibetan wetland	30	OTU_390	30	1	0.0012403123202249704	Genus	Flavobacterium	Bacteria > Bacteroidetes > Flavobacteriia > Flavobacteriales > Flavobacteriaceae > Flavobacterium > Unknown species
TW	Tibetan wetland	30	OTU_409	26	0.8666666666666667	5.602499378112011e-4	Family	Rhodobiaceae	Bacteria > Proteobacteria > Alphaproteobacteria > Rhizobiales > Rhodobiaceae > Unknown genus > Unknown species
TW	Tibetan wetland	30	OTU_293	25	0.8333333333333334	5.090231643725696e-4	Order	Acidimicrobiales	Bacteria > Actinobacteria > Acidimicrobiia > Acidimicrobiales > Unknown family > Unknown genus > Unknown species
TW	Tibetan wetland	30	OTU_1759	26	0.8666666666666667	4.2841405277188046e-4	Family	Comamonadaceae	Bacteria > Proteobacteria > Betaproteobacteria > Burkholderiales > Comamonadaceae > Unknown genus > Unknown species
TW	Tibetan wetland	30	OTU_983	25	0.8333333333333334	3.3782510572504963e-4	Genus	Ramlibacter	Bacteria > Proteobacteria > Betaproteobacteria > Burkholderiales > Comamonadaceae > Ramlibacter > Unknown species
TW	Tibetan wetland	30	OTU_2011	26	0.8666666666666667	4.153425485260718e-4	Family	Coriobacteriaceae	Bacteria > Actinobacteria > Coriobacteriia > Coriobacteriales > Coriobacteriaceae > Unknown genus > Unknown species
TW	Tibetan wetland	30	OTU_139	25	0.8333333333333334	8.894392245541909e-4	Class	OPB35 soil group	Bacteria > Verrucomicrobia > OPB35 soil group > Unknown order > Unknown family > Unknown genus > Unknown species
TW	Tibetan wetland	30	OTU_656	30	1	0.0012316162062410158	Family	Comamonadaceae	Bacteria > Proteobacteria > Betaproteobacteria > Burkholderiales > Comamonadaceae > Unknown genus > Unknown species
TW	Tibetan wetland	30	OTU_289	24	0.8	2.4125271565469614e-4	Family	Rhodocyclaceae	Bacteria > Proteobacteria > Betaproteobacteria > Rhodocyclales > Rhodocyclaceae > Unknown genus > Unknown species
TW	Tibetan wetland	30	OTU_254	30	1	0.0015835022439275085	Order	Subgroup 6	Bacteria > Acidobacteria > Acidobacteria > Subgroup 6 > Unknown family > Unknown genus > Unknown species
TW	Tibetan wetland	30	OTU_40	29	0.9666666666666667	0.0012225116810908496	Genus	Sphingomonas	Bacteria > Proteobacteria > Alphaproteobacteria > Sphingomonadales > Sphingomonadaceae > Sphingomonas > Unknown species
TW	Tibetan wetland	30	OTU_2907	26	0.8666666666666667	2.309912119066134e-4	Class	OPB35 soil group	Bacteria > Verrucomicrobia > OPB35 soil group > Unknown order > Unknown family > Unknown genus > Unknown species
TW	Tibetan wetland	30	OTU_673	25	0.8333333333333334	5.482517783961064e-4	Family	Gemmatimonadaceae	Bacteria > Gemmatimonadetes > Gemmatimonadetes > Gemmatimonadales > Gemmatimonadaceae > Unknown genus > Unknown species
TW	Tibetan wetland	30	OTU_146	29	0.9666666666666667	6.755129176376049e-4	Order	Gaiellales	Bacteria > Actinobacteria > Thermoleophilia > Gaiellales > Unknown family > Unknown genus > Unknown species
TW	Tibetan wetland	30	OTU_5277	24	0.8	5.915679907292456e-4	Family	Nitrosomonadaceae	Bacteria > Proteobacteria > Betaproteobacteria > Nitrosomonadales > Nitrosomonadaceae > Unknown genus > Unknown species
TW	Tibetan wetland	30	OTU_67	29	0.9666666666666667	0.001443508317348889	Genus	Algoriphagus	Bacteria > Bacteroidetes > Cytophagia > Cytophagales > Cyclobacteriaceae > Algoriphagus > Unknown species
TW	Tibetan wetland	30	OTU_459	28	0.9333333333333333	6.549124171691587e-4	Family	Intrasporangiaceae	Bacteria > Actinobacteria > Actinobacteria > Micrococcales > Intrasporangiaceae > Unknown genus > Unknown species
TW	Tibetan wetland	30	OTU_115	30	1	0.001043657957653747	Family	Nitrospiraceae	Bacteria > Nitrospirae > Nitrospira > Nitrospirales > Nitrospiraceae > Unknown genus > Unknown species
TW	Tibetan wetland	30	OTU_130	29	0.9666666666666667	0.001199344233495035	Family	M20-Pitesti	Bacteria > Proteobacteria > Deltaproteobacteria > Desulfuromonadales > M20-Pitesti > Unknown genus > Unknown species
TW	Tibetan wetland	30	OTU_578	30	1	0.0012687171347194682	Class	Bacteroidetes vadinHA17	Bacteria > Bacteroidetes > Bacteroidetes vadinHA17 > Unknown order > Unknown family > Unknown genus > Unknown species
TW	Tibetan wetland	30	OTU_82	30	1	0.0033700798688022222	Genus	Sphingomonas	Bacteria > Proteobacteria > Alphaproteobacteria > Sphingomonadales > Sphingomonadaceae > Sphingomonas > Unknown species
TW	Tibetan wetland	30	OTU_496	29	0.9666666666666667	0.0010672962606485333	Genus	Acidovorax	Bacteria > Proteobacteria > Betaproteobacteria > Burkholderiales > Comamonadaceae > Acidovorax > Unknown species
TW	Tibetan wetland	30	OTU_781	30	1	4.918619751645447e-4	Genus	Candidatus Nitrotoga	Bacteria > Proteobacteria > Betaproteobacteria > Nitrosomonadales > Gallionellaceae > Candidatus Nitrotoga > Unknown species
TW	Tibetan wetland	30	OTU_3052	28	0.9333333333333333	5.61989752658219e-4	Family	Nitrospinaceae	Bacteria > Proteobacteria > Deltaproteobacteria > Desulfobacterales > Nitrospinaceae > Unknown genus > Unknown species
TW	Tibetan wetland	30	OTU_88	28	0.9333333333333333	0.0015919802576289032	Genus	Lysobacter	Bacteria > Proteobacteria > Gammaproteobacteria > Xanthomonadales > Xanthomonadaceae > Lysobacter > Unknown species
TW	Tibetan wetland	30	OTU_868	24	0.8	4.705322666067157e-4	Genus	Mycobacterium	Bacteria > Actinobacteria > Actinobacteria > Corynebacteriales > Mycobacteriaceae > Mycobacterium > Unknown species
TW	Tibetan wetland	30	OTU_13463	28	0.9333333333333333	7.655482961577695e-4	Genus	Flavobacterium	Bacteria > Bacteroidetes > Flavobacteriia > Flavobacteriales > Flavobacteriaceae > Flavobacterium > Unknown species
TW	Tibetan wetland	30	OTU_747	27	0.9	5.295637735080567e-4	Class	KD4-96	Bacteria > Chloroflexi > KD4-96 > Unknown order > Unknown family > Unknown genus > Unknown species
TW	Tibetan wetland	30	OTU_165	28	0.9333333333333333	0.001002828299748721	Genus	Anaerolinea	Bacteria > Chloroflexi > Anaerolineae > Anaerolineales > Anaerolineaceae > Anaerolinea > Unknown species
