Sample1	Sample2	BetaNTI	RCbray	BrayCurtis	Group1	Group2	PairScope	Process
S215	S169	2.09971333331676	1	0.725529171817862	TW	CW	Between groups	Heterogeneous selection
S216	S169	0.915181496568352	1	0.758032056397484	TW	CW	Between groups	Dispersal limitation
S217	S169	1.03345921173888	1	0.743864765998264	TW	CW	Between groups	Dispersal limitation
S218	S169	0.423130537531312	1	0.679140344742373	TW	CW	Between groups	Dispersal limitation
S219	S169	-0.04127386145831	1	0.711683691723944	TW	CW	Between groups	Dispersal limitation
S220	S169	0.301890535368425	1	0.690348705412013	TW	CW	Between groups	Dispersal limitation
S221	S169	0.210150558692185	1	0.704185859510118	TW	CW	Between groups	Dispersal limitation
S222	S169	0.460355639544516	1	0.760479528817054	TW	CW	Between groups	Dispersal limitation
S223	S169	0.115655210479902	1	0.78588657271728	TW	CW	Between groups	Dispersal limitation
S224	S169	0.409415176489056	1	0.674508062990554	TW	CW	Between groups	Dispersal limitation
S225	S169	0.115619976268946	1	0.728738294923844	TW	CW	Between groups	Dispersal limitation
S171	S170	0.4558845967008	-0.997997997997998	0.270187001054624	CW	CW	Within CW	Homogenizing dispersal
S172	S170	0.556353690987493	-1	0.22781634868815	CW	CW	Within CW	Homogenizing dispersal
S173	S170	1.13376548088009	-1	0.251317462206706	CW	CW	Within CW	Homogenizing dispersal
S174	S170	-0.552593099859082	-0.995995995995996	0.276645310960197	CW	CW	Within CW	Homogenizing dispersal
S175	S170	-0.127085518380062	-0.997997997997998	0.287479781554398	CW	CW	Within CW	Homogenizing dispersal
S176	S170	2.42278051580113	1	0.527846233058223	CW	CW	Within CW	Heterogeneous selection
S177	S170	-0.331940584521366	1	0.514958731889992	CW	CW	Within CW	Dispersal limitation
S179	S170	-0.711804248448035	1	0.740617033068539	CW	CW	Within CW	Dispersal limitation
S182	S170	-0.330449433489613	1	0.736311062943103	CW	CW	Within CW	Dispersal limitation
S187	S170	1.83659521934888	1	0.790412918772691	TW	CW	Between groups	Dispersal limitation
S188	S170	0.373468871004692	1	0.786024983562375	TW	CW	Between groups	Dispersal limitation
S191	S170	-0.248546838524325	1	0.796816290737597	TW	CW	Between groups	Dispersal limitation
S194	S170	0.313987698922058	1	0.822677274326209	TW	CW	Between groups	Dispersal limitation
S196	S170	0.137705044370233	1	0.760983313979573	TW	CW	Between groups	Dispersal limitation
S197	S170	-0.213363096095946	1	0.761613389015074	TW	CW	Between groups	Dispersal limitation
S198	S170	-0.401123428085651	1	0.770495593288386	TW	CW	Between groups	Dispersal limitation
S201	S170	0.297730953469599	1	0.784968061140157	TW	CW	Between groups	Dispersal limitation
S202	S170	-0.023688808809773	1	0.825687892755351	TW	CW	Between groups	Dispersal limitation
S203	S170	-0.0738865456209952	1	0.819115235878175	TW	CW	Between groups	Dispersal limitation
S204	S170	-0.962731559621692	1	0.763860812985959	TW	CW	Between groups	Dispersal limitation
S205	S170	3.16151005679546	1	0.763048343750511	TW	CW	Between groups	Heterogeneous selection
S206	S170	-0.306117885570999	1	0.786193474799883	TW	CW	Between groups	Dispersal limitation
S207	S170	-0.12655386705929	1	0.796182257462268	TW	CW	Between groups	Dispersal limitation
S208	S170	0.226329347628021	1	0.785159047143951	TW	CW	Between groups	Dispersal limitation
S209	S170	1.73267515270965	1	0.781019152586076	TW	CW	Between groups	Dispersal limitation
S210	S170	0.0695362597106137	1	0.795074703125976	TW	CW	Between groups	Dispersal limitation
S213	S170	1.4641169057344	1	0.753899865414263	TW	CW	Between groups	Dispersal limitation
S214	S170	0.924504670146561	1	0.750192296977815	TW	CW	Between groups	Dispersal limitation
S215	S170	0.883329923583274	1	0.790386374370716	TW	CW	Between groups	Dispersal limitation
S216	S170	0.850444641573051	1	0.808843966474755	TW	CW	Between groups	Dispersal limitation
S217	S170	1.583489355266	1	0.805772027519379	TW	CW	Between groups	Dispersal limitation
S218	S170	0.469667471758283	1	0.778711594065193	TW	CW	Between groups	Dispersal limitation
S219	S170	1.00674045322674	1	0.782315352923356	TW	CW	Between groups	Dispersal limitation
S220	S170	0.914396189324919	1	0.770902080792542	TW	CW	Between groups	Dispersal limitation
S221	S170	0.132583063082175	1	0.774727450092312	TW	CW	Between groups	Dispersal limitation
S222	S170	-0.185254716911312	1	0.809768564534132	TW	CW	Between groups	Dispersal limitation
S223	S170	-0.109751991390524	1	0.825692955991219	TW	CW	Between groups	Dispersal limitation
S224	S170	0.815812682229233	1	0.759683425275292	TW	CW	Between groups	Dispersal limitation
S225	S170	-0.725942971216697	1	0.789833295346983	TW	CW	Between groups	Dispersal limitation
S172	S171	1.80103680942062	-0.987987987987988	0.249321649018316	CW	CW	Within CW	Homogenizing dispersal
S173	S171	0.459545571140657	0.963963963963964	0.343158929010072	CW	CW	Within CW	Dispersal limitation
S174	S171	-0.759176435600131	-0.309309309309309	0.29788219260647	CW	CW	Within CW	Undominated
S175	S171	-0.397563454426306	1	0.377957481286344	CW	CW	Within CW	Dispersal limitation
S176	S171	2.33632783190264	1	0.581803201506591	CW	CW	Within CW	Heterogeneous selection
S177	S171	-0.25084088619339	1	0.546294567199756	CW	CW	Within CW	Dispersal limitation
S179	S171	-0.807401699803237	1	0.729599896437257	CW	CW	Within CW	Dispersal limitation
S182	S171	0.120675752728705	1	0.725706983378214	CW	CW	Within CW	Dispersal limitation
S187	S171	1.25322836961159	1	0.784187610332064	TW	CW	Between groups	Dispersal limitation
S188	S171	-1.33704295762762	1	0.780006042738912	TW	CW	Between groups	Dispersal limitation
S191	S171	-1.28491073569433	1	0.78866756271628	TW	CW	Between groups	Dispersal limitation
S194	S171	1.46868478342158	1	0.819441264820879	TW	CW	Between groups	Dispersal limitation
S196	S171	0.0498195779883326	1	0.758784676952049	TW	CW	Between groups	Dispersal limitation
S197	S171	0.0669348098747839	1	0.751558742795216	TW	CW	Between groups	Dispersal limitation
S198	S171	0.864403813527412	1	0.761442303414811	TW	CW	Between groups	Dispersal limitation
S201	S171	0.181420720408187	1	0.78266225131945	TW	CW	Between groups	Dispersal limitation
S202	S171	-0.182813506673412	1	0.81922125704033	TW	CW	Between groups	Dispersal limitation
S203	S171	-0.160108391334352	1	0.811206945634014	TW	CW	Between groups	Dispersal limitation
S204	S171	-0.973743959708829	1	0.754567722647921	TW	CW	Between groups	Dispersal limitation
S205	S171	-0.635670836375002	1	0.758235942087046	TW	CW	Between groups	Dispersal limitation
S206	S171	-0.847294547517349	1	0.781078112967214	TW	CW	Between groups	Dispersal limitation
S207	S171	0.0316801836179121	1	0.789143976468957	TW	CW	Between groups	Dispersal limitation
S208	S171	0.128980032632926	1	0.782081523048284	TW	CW	Between groups	Dispersal limitation
S209	S171	1.82763492516959	1	0.781319699933569	TW	CW	Between groups	Dispersal limitation
S210	S171	-1.29776062228507	1	0.793319895932941	TW	CW	Between groups	Dispersal limitation
S213	S171	0.955503914686833	1	0.749048564825533	TW	CW	Between groups	Dispersal limitation
S214	S171	0.186998563357219	1	0.747397611804394	TW	CW	Between groups	Dispersal limitation
S215	S171	0.800490121545782	1	0.785590569915099	TW	CW	Between groups	Dispersal limitation
S216	S171	-0.933761692079316	1	0.803518401391405	TW	CW	Between groups	Dispersal limitation
S217	S171	0.0727928365956282	1	0.801121093694688	TW	CW	Between groups	Dispersal limitation
S218	S171	0.0857020751008097	1	0.772840348218885	TW	CW	Between groups	Dispersal limitation
S219	S171	-0.728645157803618	1	0.776283199598619	TW	CW	Between groups	Dispersal limitation
S220	S171	-0.333877866465399	1	0.764636682145207	TW	CW	Between groups	Dispersal limitation
S221	S171	-1.02307958901872	1	0.76963839675704	TW	CW	Between groups	Dispersal limitation
S222	S171	-1.20689933603483	1	0.80733477674918	TW	CW	Between groups	Dispersal limitation
S223	S171	-0.962384594638332	1	0.823757285208227	TW	CW	Between groups	Dispersal limitation
S224	S171	0.379249545937535	1	0.753562784650011	TW	CW	Between groups	Dispersal limitation
S225	S171	-1.01051132726062	1	0.782665654171123	TW	CW	Between groups	Dispersal limitation
S173	S172	1.40128510470052	-0.867867867867868	0.283494539490849	CW	CW	Within CW	Undominated
S174	S172	0.799465375471819	-1	0.244758217199878	CW	CW	Within CW	Homogenizing dispersal
S175	S172	0.169598097733076	-0.541541541541542	0.300279818317197	CW	CW	Within CW	Undominated
S176	S172	2.56898673650143	1	0.545905346873982	CW	CW	Within CW	Heterogeneous selection
S177	S172	-0.374691476844648	1	0.507032555041709	CW	CW	Within CW	Dispersal limitation
S179	S172	-0.684409584506989	1	0.726747271728035	CW	CW	Within CW	Dispersal limitation
S182	S172	-0.592381357340361	1	0.721257776578215	CW	CW	Within CW	Dispersal limitation
S187	S172	1.02893044503023	1	0.790597203761373	TW	CW	Between groups	Dispersal limitation
S188	S172	-1.2068908770177	1	0.787411589690119	TW	CW	Between groups	Dispersal limitation
S191	S172	-0.997270423509312	1	0.7909965198735	TW	CW	Between groups	Dispersal limitation
S194	S172	0.516360741798406	1	0.815557511116829	TW	CW	Between groups	Dispersal limitation
S196	S172	-0.364647823631455	1	0.750338253382533	TW	CW	Between groups	Dispersal limitation
S197	S172	-0.62646385701705	1	0.758536833360454	TW	CW	Between groups	Dispersal limitation
S198	S172	-1.04131819315203	1	0.768274969717534	TW	CW	Between groups	Dispersal limitation
S201	S172	0.205342878443141	1	0.784327764314592	TW	CW	Between groups	Dispersal limitation
S202	S172	0.119977419684693	1	0.821999180371784	TW	CW	Between groups	Dispersal limitation
S203	S172	-0.328260576868553	1	0.819433817570976	TW	CW	Between groups	Dispersal limitation
S204	S172	1.46263746707023	1	0.759557465641357	TW	CW	Between groups	Dispersal limitation
S205	S172	3.05943260589619	1	0.766082866500612	TW	CW	Between groups	Heterogeneous selection
S206	S172	-0.38114537798645	1	0.793354413440067	TW	CW	Between groups	Dispersal limitation
S207	S172	-0.23636935798547	1	0.796806801680059	TW	CW	Between groups	Dispersal limitation
S208	S172	0.418554952224599	1	0.788961614400007	TW	CW	Between groups	Dispersal limitation
S209	S172	1.18698712692231	1	0.78277228377903	TW	CW	Between groups	Dispersal limitation
S210	S172	-0.243918864397765	1	0.79524992862188	TW	CW	Between groups	Dispersal limitation
S213	S172	0.325018583182922	1	0.752007805599995	TW	CW	Between groups	Dispersal limitation
S214	S172	0.143282725285514	1	0.752155337487439	TW	CW	Between groups	Dispersal limitation
S215	S172	1.80746490383919	1	0.789417257853574	TW	CW	Between groups	Dispersal limitation
S216	S172	0.507095891504023	1	0.809323136061101	TW	CW	Between groups	Dispersal limitation
S217	S172	0.83278670333516	1	0.804015573990327	TW	CW	Between groups	Dispersal limitation
S218	S172	-0.0426773729518988	1	0.778942964616954	TW	CW	Between groups	Dispersal limitation
S219	S172	-0.0110608875377366	1	0.782895710313035	TW	CW	Between groups	Dispersal limitation
S220	S172	0.816564867251354	1	0.772113006313414	TW	CW	Between groups	Dispersal limitation
S221	S172	-0.188947286687516	1	0.77313150837136	TW	CW	Between groups	Dispersal limitation
S222	S172	-0.109534508370799	1	0.811940014553856	TW	CW	Between groups	Dispersal limitation
S223	S172	0.125774838200458	1	0.824165875741802	TW	CW	Between groups	Dispersal limitation
S224	S172	1.40738708206558	1	0.760674268904852	TW	CW	Between groups	Dispersal limitation
S225	S172	-0.393729435072602	1	0.789349741228174	TW	CW	Between groups	Dispersal limitation
S174	S173	-0.84390495456747	-0.997997997997998	0.278910176032038	CW	CW	Within CW	Homogenizing dispersal
S175	S173	0.508460209525054	-1	0.257577427611835	CW	CW	Within CW	Homogenizing dispersal
S176	S173	-0.42142448881092	1	0.514063432541694	CW	CW	Within CW	Dispersal limitation
S177	S173	-0.508832661054408	1	0.472052305857129	CW	CW	Within CW	Dispersal limitation
S179	S173	-0.624342312964462	1	0.708376830282475	CW	CW	Within CW	Dispersal limitation
S182	S173	-0.0294438302972111	1	0.698547601050747	CW	CW	Within CW	Dispersal limitation
S187	S173	1.0849936719971	1	0.778130716333918	TW	CW	Between groups	Dispersal limitation
S188	S173	0.103699843919712	1	0.772136062527978	TW	CW	Between groups	Dispersal limitation
S191	S173	-0.194640713030917	1	0.777357955734001	TW	CW	Between groups	Dispersal limitation
S194	S173	1.77053641233825	1	0.815330192935911	TW	CW	Between groups	Dispersal limitation
S196	S173	4.92970632794523	1	0.743940962419223	TW	CW	Between groups	Heterogeneous selection
S197	S173	-0.965977377280636	1	0.725349550906125	TW	CW	Between groups	Dispersal limitation
S198	S173	-1.1166713292564	1	0.737870848980349	TW	CW	Between groups	Dispersal limitation
S201	S173	-0.0626444299912326	1	0.747592000221944	TW	CW	Between groups	Dispersal limitation
S202	S173	-0.348183671689096	1	0.805822560537071	TW	CW	Between groups	Dispersal limitation
S203	S173	-0.182959752604686	1	0.804800246036981	TW	CW	Between groups	Dispersal limitation
S204	S173	-0.92406239303381	1	0.744708608183486	TW	CW	Between groups	Dispersal limitation
S205	S173	-0.828241792251332	1	0.735696930649277	TW	CW	Between groups	Dispersal limitation
S206	S173	-0.72866483284538	1	0.774150039741749	TW	CW	Between groups	Dispersal limitation
S207	S173	0.423193806261513	1	0.777227120705382	TW	CW	Between groups	Dispersal limitation
S208	S173	0.512758917543914	1	0.770496437878346	TW	CW	Between groups	Dispersal limitation
S209	S173	1.74547353015786	1	0.759666820381452	TW	CW	Between groups	Dispersal limitation
S210	S173	-0.00510503374749337	1	0.768079944131263	TW	CW	Between groups	Dispersal limitation
S213	S173	1.19057277771254	1	0.723870986951312	TW	CW	Between groups	Dispersal limitation
S214	S173	-0.0885518400371118	1	0.715103133581396	TW	CW	Between groups	Dispersal limitation
S215	S173	0.370817219681516	1	0.765448075227127	TW	CW	Between groups	Dispersal limitation
S216	S173	0.100364250352554	1	0.792951486950003	TW	CW	Between groups	Dispersal limitation
S217	S173	0.208933134385056	1	0.787773782281791	TW	CW	Between groups	Dispersal limitation
S218	S173	-0.361234086497746	1	0.750904139794094	TW	CW	Between groups	Dispersal limitation
S219	S173	0.234582571811097	1	0.753012992044573	TW	CW	Between groups	Dispersal limitation
S220	S173	-0.0411252741654522	1	0.743474691761848	TW	CW	Between groups	Dispersal limitation
S221	S173	-0.0244009907074656	1	0.74655457264153	TW	CW	Between groups	Dispersal limitation
S222	S173	-0.36821533338673	1	0.779132996254529	TW	CW	Between groups	Dispersal limitation
S223	S173	-0.6269360516223	1	0.8064499364033	TW	CW	Between groups	Dispersal limitation
S224	S173	-0.0688289577860792	1	0.733329540858703	TW	CW	Between groups	Dispersal limitation
S225	S173	-0.904963299319149	1	0.764275381095206	TW	CW	Between groups	Dispersal limitation
S175	S174	-0.382457221930695	-1	0.262625590034649	CW	CW	Within CW	Homogenizing dispersal
S176	S174	-1.42043508801628	1	0.551425589277701	CW	CW	Within CW	Dispersal limitation
S177	S174	-0.702994267558501	1	0.518777212700579	CW	CW	Within CW	Dispersal limitation
S179	S174	-1.01298634542233	1	0.736980178946016	CW	CW	Within CW	Dispersal limitation
S182	S174	-0.658898396626832	1	0.736444079041735	CW	CW	Within CW	Dispersal limitation
S187	S174	0.584717474651287	1	0.794796454707809	TW	CW	Between groups	Dispersal limitation
S188	S174	-0.839152797208468	1	0.787387981780168	TW	CW	Between groups	Dispersal limitation
S191	S174	-0.984728954689253	1	0.793009465428081	TW	CW	Between groups	Dispersal limitation
S194	S174	1.25637898969673	1	0.822954539190309	TW	CW	Between groups	Dispersal limitation
S196	S174	1.0898517251217	1	0.76117328973843	TW	CW	Between groups	Dispersal limitation
S197	S174	-0.596043904264902	1	0.752413252053616	TW	CW	Between groups	Dispersal limitation
S198	S174	-0.840998782910187	1	0.760389814225977	TW	CW	Between groups	Dispersal limitation
S201	S174	0.0452486342825939	1	0.780196801860756	TW	CW	Between groups	Dispersal limitation
S202	S174	-0.348336172472867	1	0.825546208415715	TW	CW	Between groups	Dispersal limitation
S203	S174	-0.622835711978763	1	0.82224760706395	TW	CW	Between groups	Dispersal limitation
S204	S174	-0.915046732897645	1	0.762660149079831	TW	CW	Between groups	Dispersal limitation
S205	S174	3.4755091919614	1	0.762720451788946	TW	CW	Between groups	Heterogeneous selection
S206	S174	-0.806739719000307	1	0.795781552651247	TW	CW	Between groups	Dispersal limitation
S207	S174	-0.0916151677090526	1	0.795884213765414	TW	CW	Between groups	Dispersal limitation
S208	S174	0.393309352521215	1	0.787931116961133	TW	CW	Between groups	Dispersal limitation
S209	S174	1.30045720906736	1	0.778835236722874	TW	CW	Between groups	Dispersal limitation
S210	S174	-0.106934294487089	1	0.787923028353495	TW	CW	Between groups	Dispersal limitation
S213	S174	1.37550727660903	1	0.74685667103727	TW	CW	Between groups	Dispersal limitation
S214	S174	0.454069091892042	1	0.747329743808615	TW	CW	Between groups	Dispersal limitation
S215	S174	1.18899924548005	1	0.786708787427917	TW	CW	Between groups	Dispersal limitation
S216	S174	-0.0751724589875437	1	0.804477104965843	TW	CW	Between groups	Dispersal limitation
S217	S174	0.535887866761721	1	0.799305482014896	TW	CW	Between groups	Dispersal limitation
S218	S174	-0.241120697376794	1	0.771793991643276	TW	CW	Between groups	Dispersal limitation
S219	S174	0.0125241402965153	1	0.775402865033663	TW	CW	Between groups	Dispersal limitation
S220	S174	0.351855533446303	1	0.769726132268881	TW	CW	Between groups	Dispersal limitation
S221	S174	-0.450314821548678	1	0.769605850591765	TW	CW	Between groups	Dispersal limitation
S222	S174	-0.378949756398488	1	0.801343172317727	TW	CW	Between groups	Dispersal limitation
S223	S174	-0.487835223256422	1	0.822722121411142	TW	CW	Between groups	Dispersal limitation
S224	S174	1.15029622050547	1	0.75505087817008	TW	CW	Between groups	Dispersal limitation
S225	S174	-1.14881413610277	1	0.790396271311471	TW	CW	Between groups	Dispersal limitation
S176	S175	2.41938242421132	1	0.469864255116054	CW	CW	Within CW	Heterogeneous selection
S177	S175	0.747289878749348	1	0.442582253598244	CW	CW	Within CW	Dispersal limitation
S179	S175	-0.737887410951633	1	0.727699518196993	CW	CW	Within CW	Dispersal limitation
S182	S175	-0.674938911340627	1	0.729617371521546	CW	CW	Within CW	Dispersal limitation
S187	S175	0.528280364813059	1	0.799380098373467	TW	CW	Between groups	Dispersal limitation
S188	S175	-0.664357590282541	1	0.791590231768632	TW	CW	Between groups	Dispersal limitation
S191	S175	-0.996807028419143	1	0.803668727924292	TW	CW	Between groups	Dispersal limitation
S194	S175	0.293836003261716	1	0.819277945371865	TW	CW	Between groups	Dispersal limitation
S196	S175	-0.228024269563746	1	0.764947327852004	TW	CW	Between groups	Dispersal limitation
S197	S175	-0.851747110447253	1	0.768804921858196	TW	CW	Between groups	Dispersal limitation
S198	S175	-1.22877874074476	1	0.777991078758125	TW	CW	Between groups	Dispersal limitation
S201	S175	0.015069151274972	1	0.796651614516322	TW	CW	Between groups	Dispersal limitation
S202	S175	-0.341064809237176	1	0.836674788330333	TW	CW	Between groups	Dispersal limitation
S203	S175	-0.356546702372254	1	0.832904248837365	TW	CW	Between groups	Dispersal limitation
S204	S175	-0.870441035474025	1	0.763403862790813	TW	CW	Between groups	Dispersal limitation
S205	S175	3.04126927613254	1	0.772998781790684	TW	CW	Between groups	Heterogeneous selection
S206	S175	-0.888732831761312	1	0.796558741653792	TW	CW	Between groups	Dispersal limitation
S207	S175	-0.473754512948471	1	0.801635690969442	TW	CW	Between groups	Dispersal limitation
S208	S175	0.307589123374351	1	0.790891683524321	TW	CW	Between groups	Dispersal limitation
S209	S175	0.541612897123995	1	0.785424167090859	TW	CW	Between groups	Dispersal limitation
S210	S175	0.532374849937875	1	0.804287310402163	TW	CW	Between groups	Dispersal limitation
S213	S175	0.0292517916895842	1	0.759391060616693	TW	CW	Between groups	Dispersal limitation
S214	S175	-0.393310836832493	1	0.756757231577376	TW	CW	Between groups	Dispersal limitation
S215	S175	-0.109550810941039	1	0.800623556514658	TW	CW	Between groups	Dispersal limitation
S216	S175	-0.115031049663925	1	0.817579800805095	TW	CW	Between groups	Dispersal limitation
S217	S175	0.294650675984948	1	0.809746488523466	TW	CW	Between groups	Dispersal limitation
S218	S175	-0.106770267393941	1	0.78452638757847	TW	CW	Between groups	Dispersal limitation
S219	S175	0.124651730761599	1	0.786859141990136	TW	CW	Between groups	Dispersal limitation
S220	S175	0.448411957282867	1	0.782098828936285	TW	CW	Between groups	Dispersal limitation
S221	S175	-0.0900445282003753	1	0.782658202442375	TW	CW	Between groups	Dispersal limitation
S222	S175	-0.436411891799388	1	0.81891191917603	TW	CW	Between groups	Dispersal limitation
S223	S175	-0.224952163001878	1	0.835882870569586	TW	CW	Between groups	Dispersal limitation
S224	S175	0.822025249303143	1	0.76776674902662	TW	CW	Between groups	Dispersal limitation
S225	S175	-0.969893674713374	1	0.79935715536319	TW	CW	Between groups	Dispersal limitation
S177	S176	0.667249885744146	0.991991991991992	0.388426392465694	CW	CW	Within CW	Dispersal limitation
S179	S176	-0.0387921922443792	1	0.674205158513668	CW	CW	Within CW	Dispersal limitation
S182	S176	-0.454677644683853	1	0.666896546103412	CW	CW	Within CW	Dispersal limitation
S187	S176	-0.628519527154756	1	0.780655029842285	TW	CW	Between groups	Dispersal limitation
S188	S176	-0.900893383296268	1	0.772187561054265	TW	CW	Between groups	Dispersal limitation
S191	S176	0.684730634394657	1	0.780703430123959	TW	CW	Between groups	Dispersal limitation
S194	S176	0.381731037637297	1	0.823436773779239	TW	CW	Between groups	Dispersal limitation
S196	S176	-0.48915346290536	1	0.765988756613758	TW	CW	Between groups	Dispersal limitation
S197	S176	-0.553034190364287	1	0.748136075827772	TW	CW	Between groups	Dispersal limitation
S198	S176	-0.755582328326311	1	0.758903038847654	TW	CW	Between groups	Dispersal limitation
S201	S176	-0.737787451798992	1	0.769650776429679	TW	CW	Between groups	Dispersal limitation
S202	S176	0.272865149836898	1	0.811946503964578	TW	CW	Between groups	Dispersal limitation
S203	S176	0.822795161270047	1	0.812098561804029	TW	CW	Between groups	Dispersal limitation
S204	S176	-0.304399827035977	1	0.746458047284895	TW	CW	Between groups	Dispersal limitation
S205	S176	3.55061054857896	1	0.757665793913877	TW	CW	Between groups	Heterogeneous selection
S206	S176	-0.934876174286959	1	0.780480725431056	TW	CW	Between groups	Dispersal limitation
S207	S176	-0.652431839048668	1	0.78052768487551	TW	CW	Between groups	Dispersal limitation
S208	S176	1.17702899092831	1	0.77897136218462	TW	CW	Between groups	Dispersal limitation
S209	S176	-0.135092377658532	1	0.768312695512027	TW	CW	Between groups	Dispersal limitation
S210	S176	0.367618423811698	1	0.780833145498149	TW	CW	Between groups	Dispersal limitation
S213	S176	-0.185705645973548	1	0.739159105278621	TW	CW	Between groups	Dispersal limitation
S214	S176	-0.310850007187096	1	0.735653235653235	TW	CW	Between groups	Dispersal limitation
S215	S176	0.275620069719974	1	0.785408907749623	TW	CW	Between groups	Dispersal limitation
S216	S176	-0.372962134274545	1	0.803200954014553	TW	CW	Between groups	Dispersal limitation
S217	S176	2.78808523053668	1	0.801162361030781	TW	CW	Between groups	Heterogeneous selection
S218	S176	-0.0296563291687992	1	0.758874097679737	TW	CW	Between groups	Dispersal limitation
S219	S176	-0.027672127246096	1	0.774289250932491	TW	CW	Between groups	Dispersal limitation
S220	S176	0.156246115243904	1	0.759960709737716	TW	CW	Between groups	Dispersal limitation
S221	S176	1.90178820090896	1	0.754146316646317	TW	CW	Between groups	Dispersal limitation
S222	S176	0.0596727965152074	1	0.789443452770754	TW	CW	Between groups	Dispersal limitation
S223	S176	0.0373433589213855	1	0.818696088289513	TW	CW	Between groups	Dispersal limitation
S224	S176	1.05444804911007	1	0.745867983367983	TW	CW	Between groups	Dispersal limitation
S225	S176	-0.570639409225697	1	0.782336744516091	TW	CW	Between groups	Dispersal limitation
S179	S177	0.841399219530884	1	0.684653597200284	CW	CW	Within CW	Dispersal limitation
S182	S177	-0.0837259532804812	1	0.678586355989743	CW	CW	Within CW	Dispersal limitation
S187	S177	4.38986626361858	1	0.76405452931367	TW	CW	Between groups	Heterogeneous selection
S188	S177	4.53552757199166	1	0.76628781273339	TW	CW	Between groups	Heterogeneous selection
S191	S177	2.03895322837529	1	0.768933345494264	TW	CW	Between groups	Heterogeneous selection
S194	S177	0.373867142053559	1	0.821437757970928	TW	CW	Between groups	Dispersal limitation
S196	S177	2.07456185827918	1	0.739118059887711	TW	CW	Between groups	Heterogeneous selection
S197	S177	0.49242325886287	1	0.746303561939715	TW	CW	Between groups	Dispersal limitation
S198	S177	-0.00559957352001425	1	0.757109838177932	TW	CW	Between groups	Dispersal limitation
S201	S177	0.740174684555818	1	0.763152860403695	TW	CW	Between groups	Dispersal limitation
S202	S177	0.60012665028106	1	0.782775104448699	TW	CW	Between groups	Dispersal limitation
S203	S177	0.633442236193225	1	0.789520085095446	TW	CW	Between groups	Dispersal limitation
S204	S177	0.757302489559196	1	0.733390578463047	TW	CW	Between groups	Dispersal limitation
S205	S177	1.09930598064978	1	0.744791696883282	TW	CW	Between groups	Dispersal limitation
S206	S177	0.060798819907246	1	0.76366126426857	TW	CW	Between groups	Dispersal limitation
S207	S177	1.29520597739139	1	0.773471737426551	TW	CW	Between groups	Dispersal limitation
S208	S177	0.0953018899142404	1	0.771398952971823	TW	CW	Between groups	Dispersal limitation
S209	S177	1.52760979552012	1	0.766088564667648	TW	CW	Between groups	Dispersal limitation
S210	S177	0.85615242637795	1	0.780364077392902	TW	CW	Between groups	Dispersal limitation
S213	S177	2.11450270907087	1	0.720481684359646	TW	CW	Between groups	Heterogeneous selection
S214	S177	0.247110116965188	1	0.744968301955202	TW	CW	Between groups	Dispersal limitation
S215	S177	0.842883572153484	1	0.760234090863615	TW	CW	Between groups	Dispersal limitation
S216	S177	0.485262149991121	1	0.779488518559385	TW	CW	Between groups	Dispersal limitation
S217	S177	1.08740696639369	1	0.795147256788259	TW	CW	Between groups	Dispersal limitation
S218	S177	0.551436119587568	1	0.764925747512675	TW	CW	Between groups	Dispersal limitation
S219	S177	0.641576178883397	1	0.76930447518523	TW	CW	Between groups	Dispersal limitation
S220	S177	0.0439876892707304	1	0.745328939111317	TW	CW	Between groups	Dispersal limitation
S221	S177	1.31857956905679	1	0.752755145549906	TW	CW	Between groups	Dispersal limitation
S222	S177	0.0591791718446031	1	0.800220988532653	TW	CW	Between groups	Dispersal limitation
S223	S177	0.0567150548407511	1	0.8105919120795	TW	CW	Between groups	Dispersal limitation
S224	S177	1.2073719387659	1	0.744486359828782	TW	CW	Between groups	Dispersal limitation
S225	S177	0.758260118408786	1	0.766791403095736	TW	CW	Between groups	Dispersal limitation
S182	S179	1.39636952022828	-1	0.250092722102613	CW	CW	Within CW	Homogenizing dispersal
S187	S179	-0.592289312292125	1	0.69904656503334	TW	CW	Between groups	Dispersal limitation
S188	S179	-0.6734001785887	1	0.669176535389699	TW	CW	Between groups	Dispersal limitation
S191	S179	-0.991580346238388	1	0.665577437920682	TW	CW	Between groups	Dispersal limitation
S194	S179	0.526965042081625	1	0.818807751075311	TW	CW	Between groups	Dispersal limitation
S196	S179	-0.9790750770572	1	0.761979483282673	TW	CW	Between groups	Dispersal limitation
S197	S179	0.224610680485035	1	0.662193218615757	TW	CW	Between groups	Dispersal limitation
S198	S179	0.775804507648678	1	0.668131144623871	TW	CW	Between groups	Dispersal limitation
S201	S179	-0.225111174090515	1	0.656312056737587	TW	CW	Between groups	Dispersal limitation
S202	S179	0.699917039904715	1	0.697494725218386	TW	CW	Between groups	Dispersal limitation
S203	S179	-0.411884669246839	1	0.654620401378779	TW	CW	Between groups	Dispersal limitation
S204	S179	-0.31909918608287	1	0.626441167078638	TW	CW	Between groups	Dispersal limitation
S205	S179	2.33935896205204	1	0.682379093778653	TW	CW	Between groups	Heterogeneous selection
S206	S179	-0.656131884837163	1	0.693162637465864	TW	CW	Between groups	Dispersal limitation
S207	S179	0.272709182613463	1	0.686346450342751	TW	CW	Between groups	Dispersal limitation
