FeatureID	Kingdom	Phylum	Class	Order	Family	Genus	Species
290257	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
296790	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
73120	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
248759	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
590169	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
236261	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
73450	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
71387	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
52106	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
166178	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
321016	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
104740	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
526081	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Oribacterium	
471120	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Oribacterium	Oribacteriumsp.oraltaxon078
566635	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Oribacterium	
470747	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Oribacterium	Oribacteriumsinus
542096	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium	
469972	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium	
580464	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium	
469991	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium	Clostridiumbolteae
144179	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium	
362539	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium	
176544	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium	
192133	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium	
299128	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium	
351986	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium	
329503	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium	
334663	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium	
296226	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium	
300766	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium	
182190	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium	
306107	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium	
164968	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium	
303460	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium	
199212	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium	
175537	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium	
327336	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
239218	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
317517	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
265316	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
551915	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
557646	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
289929	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
297208	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
208901	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
181929	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
197368	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
179563	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
187470	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
107082	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
569660	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
164693	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
585377	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
322569	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
574758	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
296697	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
312940	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
102221	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
332630	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
334954	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
297562	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
292587	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
350082	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
290036	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
295951	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
295539	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
332126	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
579971	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
256098	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
265674	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
560114	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
331394	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
303440	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
327837	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
295444	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
299231	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
291938	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
68843	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
183867	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
174158	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
202310	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
181367	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
178513	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
183228	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
177892	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
212613	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
194574	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
188077	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
288134	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
303274	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
184472	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
180438	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
184577	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
189679	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
186505	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
190464	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
177111	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
129783	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
227682	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
199455	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
180022	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
182927	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
183879	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
189396	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Eubacterium	
359596	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Eubacterium	
184670	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Eubacterium	
81160	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Eubacterium	
364896	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Eubacterium	
357017	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Eubacterium	
198740	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Eubacterium	
307868	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Eubacterium	
193452	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Eubacterium	
195175	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Eubacterium	
181828	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Eubacterium	
186519	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Eubacterium	
190038	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Eubacterium	
192536	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Eubacterium	
290281	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Eubacterium	
295250	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
110292	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
178915	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
186672	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
307536	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
191109	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
326539	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
508842	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
324236	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
302306	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Ruminococcus	Ruminococcusgnavus
470969	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Ruminococcus	Ruminococcusgnavus
363692	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Ruminococcus	Ruminococcusgnavus
184729	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Ruminococcus	Ruminococcusgnavus
342397	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Ruminococcus	Ruminococcusgnavus
198251	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Ruminococcus	Ruminococcusgnavus
339852	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Ruminococcus	Ruminococcusgnavus
180368	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
409686	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
115087	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
366612	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
325977	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
188313	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
211205	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
215433	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
329241	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
188818	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
360796	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Dorea	
261912	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Dorea	Doreaformicigenerans
325181	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
297678	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
355372	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
321610	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
144395	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
182653	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
182248	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
177359	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
179347	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
216607	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
196508	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
546052	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
180227	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
130103	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
330750	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
326380	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
184872	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
360504	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
320156	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
349074	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
179319	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
564188	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
296516	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
174471	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
195336	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
293078	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
289304	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
169077	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
593369	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium	
297920	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium	
146448	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium	
185281	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium	
212474	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium	
313144	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium	
27071	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium	
331575	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium	
288153	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium	
292294	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium	
401222	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium	
210965	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium	
191687	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium	
14030	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium	
369227	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium	
198434	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium	
182205	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium	
583500	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium	
185692	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
197765	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
176877	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
340272	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
165986	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
173379	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
68842	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
176465	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
364175	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
212042	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
181233	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
179497	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
287540	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
190045	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium	
180386	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium	
314489	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium	
263138	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium	
351734	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium	
333775	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium	
193576	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium	
195356	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium	
573969	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium	
264774	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium	
563572	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium	
545139	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium	
315594	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium	
273617	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium	
193509	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium	
173277	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium	
195470	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium	
295075	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium	
342887	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium	
262970	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium	
267066	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium	
178026	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium	
270065	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium	
311165	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium	
279026	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium	
194858	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium	
131684	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium	
165762	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium	
192304	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium	
189272	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium	
261010	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium	
307217	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
320468	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
105684	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
193876	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Ruminococcus	
14036	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Ruminococcus	
195999	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Ruminococcus	
174136	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Ruminococcus	
297182	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Ruminococcus	
295018	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Ruminococcus	
349343	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Ruminococcus	
329770	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Ruminococcus	
295966	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Ruminococcus	
318446	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Ruminococcus	
325384	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Ruminococcus	
295366	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Ruminococcus	
294022	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Ruminococcus	
187812	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Ruminococcus	
509831	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Ruminococcus	
114982	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Ruminococcus	
167187	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Ruminococcus	
511008	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Ruminococcus	
290548	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Ruminococcus	
349002	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Ruminococcus	
291951	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Ruminococcus	
300405	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Ruminococcus	
192071	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Ruminococcus	
353009	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Ruminococcus	
302224	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Ruminococcus	
297602	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Ruminococcus	
292216	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Ruminococcus	
310492	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Ruminococcus	
345846	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Ruminococcus	
327642	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Ruminococcus	
298557	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Ruminococcus	
339111	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Ruminococcus	
342110	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Ruminococcus	
292073	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Ruminococcus	
293681	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Ruminococcus	
321874	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Ruminococcus	
303180	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Ruminococcus	
297917	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Ruminococcus	
296994	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Ruminococcus	
168711	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Ruminococcus	
470973	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Ruminococcus	Ruminococcustorques
179408	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Ruminococcus	
287645	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Ruminococcus	
193297	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Ruminococcus	
100067	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Ruminococcus	
198997	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Ruminococcus	
129692	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Ruminococcus	
185972	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Ruminococcus	
136507	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Ruminococcus	
234421	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Ruminococcus	
229097	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Ruminococcus	
234113	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Ruminococcus	
234309	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Ruminococcus	
358748	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Ruminococcus	
360838	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Ruminococcus	
592688	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Ruminococcus	
194406	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Ruminococcus	
180432	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Ruminococcus	
189296	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Ruminococcus	
340603	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Ruminococcus	
361809	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Ruminococcus	
71685	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Ruminococcus	
162162	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Ruminococcus	
359323	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Ruminococcus	
126315	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Ruminococcus	
198527	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Ruminococcus	
300877	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Ruminococcus	
177911	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Ruminococcus	
307569	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
269176	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
181028	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
49088	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
43159	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
314104	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
292387	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
511234	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
162201	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
